InvoiceID,SubscriptionID,CustomerID,InvoiceDate,InvoiceAmount,PaymentDate,PaymentStatus
INV0120545,SUB008224,CU008224,2024-07-01,48.11,2024-07-11,Paid
INV0120546,SUB008225,CU008225,2024-05-01,169.41,2024-05-04,Paid
INV0120547,SUB008225,CU008225,2024-06-01,169.41,2024-06-01,Paid
INV0120548,SUB008225,CU008225,2024-07-01,169.41,2024-07-01,Paid
INV0120549,SUB008225,CU008225,2024-08-01,169.41,2024-08-15,Paid
INV0120550,SUB008225,CU008225,2024-09-01,169.41,2024-09-05,Paid
INV0120551,SUB008225,CU008225,2024-10-01,169.41,2024-10-01,Paid
INV0120552,SUB008225,CU008225,2024-11-01,169.41,2024-11-08,Paid
INV0120553,SUB008225,CU008225,2024-12-01,169.41,2024-12-05,Paid
INV0120554,SUB008225,CU008225,2025-01-01,169.41,2025-01-03,Paid
INV0120555,SUB008225,CU008225,2025-02-01,169.41,2025-02-01,Paid
INV0120556,SUB008225,CU008225,2025-03-01,169.41,2025-03-03,Paid
INV0120557,SUB008225,CU008225,2025-04-01,169.41,2025-04-04,Paid
INV0120558,SUB008225,CU008225,2025-05-01,169.41,2025-05-07,Paid
INV0120559,SUB008225,CU008225,2025-06-01,169.41,2025-06-01,Paid
INV0120560,SUB008225,CU008225,2025-07-01,169.41,2025-07-20,Paid
INV0120561,SUB008225,CU008225,2025-08-01,169.41,2025-08-08,Paid
INV0120562,SUB008225,CU008225,2025-09-01,169.41,2025-09-05,Paid
INV0120563,SUB008225,CU008225,2025-10-01,169.41,2025-10-13,Paid
INV0120564,SUB008225,CU008225,2025-11-01,169.41,2025-11-09,Paid
INV0120565,SUB008225,CU008225,2025-12-01,169.41,2025-12-01,Paid
INV0120566,SUB008225,CU008225,2026-01-01,169.41,2026-01-02,Paid
INV0120567,SUB008225,CU008225,2026-02-01,169.41,2026-02-01,Paid
INV0120568,SUB008225,CU008225,2026-03-01,169.41,2026-03-04,Paid
INV0120569,SUB008225,CU008225,2026-04-01,169.41,2026-04-01,Paid
INV0120570,SUB008225,CU008225,2026-05-01,169.41,2026-05-01,Paid
INV0120571,SUB008225,CU008225,2026-06-01,169.41,2026-06-18,Paid
INV0120572,SUB008225,CU008225,2026-07-01,169.41,2026-07-02,Paid
INV0120573,SUB008225,CU008225,2026-08-01,169.41,2026-08-01,Paid
INV0120574,SUB008226,CU008226,2025-04-01,1816.8,2025-04-09,Paid
INV0120575,SUB008226,CU008226,2026-04-01,1816.8,2026-04-12,Paid
INV0120576,SUB008227,CU008227,2025-04-01,552.48,2025-04-01,Paid
INV0120577,SUB008228,CU008228,2022-06-01,1907.16,2022-06-15,Paid
INV0120578,SUB008228,CU008228,2023-06-01,1907.16,2023-06-06,Paid
INV0120579,SUB008228,CU008228,2024-06-01,1907.16,2024-06-01,Paid
INV0120580,SUB008228,CU008228,2025-06-01,1907.16,2025-06-10,Paid
INV0120581,SUB008228,CU008228,2026-06-01,1907.16,2026-06-01,Paid
INV0120582,SUB008229,CU008229,2025-04-01,529.2,2025-04-07,Paid
INV0120583,SUB008229,CU008229,2026-04-01,529.2,2026-04-01,Paid
INV0120584,SUB008230,CU008230,2023-10-01,537.48,2023-10-07,Paid
INV0120585,SUB008231,CU008231,2023-10-01,1791.72,2023-10-01,Paid
INV0120586,SUB008231,CU008231,2024-10-01,1791.72,2024-10-04,Paid
INV0120587,SUB008231,CU008231,2025-10-01,1791.72,2025-10-10,Paid
INV0120588,SUB008232,CU008232,2022-03-01,57.37,2022-03-05,Paid
INV0120589,SUB008232,CU008232,2022-04-01,57.37,2022-04-01,Paid
INV0120590,SUB008232,CU008232,2022-05-01,57.37,2022-05-10,Paid
INV0120591,SUB008232,CU008232,2022-06-01,57.37,2022-06-03,Paid
INV0120592,SUB008232,CU008232,2022-07-01,57.37,2022-07-01,Paid
INV0120593,SUB008232,CU008232,2022-08-01,57.37,2022-08-10,Paid
INV0120594,SUB008232,CU008232,2022-09-01,57.37,2022-09-03,Paid
INV0120595,SUB008232,CU008232,2022-10-01,57.37,2022-10-10,Paid
INV0120596,SUB008232,CU008232,2022-11-01,57.37,2022-11-01,Paid
INV0120597,SUB008232,CU008232,2022-12-01,57.37,2022-12-01,Paid
INV0120598,SUB008232,CU008232,2023-01-01,57.37,2023-01-08,Paid
INV0120599,SUB008232,CU008232,2023-02-01,57.37,,Failed
INV0120600,SUB008232,CU008232,2023-03-01,57.37,2023-03-01,Paid
INV0120601,SUB008232,CU008232,2023-04-01,57.37,2023-04-07,Paid
INV0120602,SUB008232,CU008232,2023-05-01,57.37,,Failed
INV0120603,SUB008232,CU008232,2023-06-01,57.37,2023-06-02,Paid
INV0120604,SUB008232,CU008232,2023-07-01,57.37,2023-07-13,Paid
INV0120605,SUB008232,CU008232,2023-08-01,57.37,2023-08-13,Paid
INV0120606,SUB008232,CU008232,2023-09-01,57.37,2023-09-01,Paid
INV0120607,SUB008232,CU008232,2023-10-01,57.37,2023-10-03,Paid
INV0120608,SUB008232,CU008232,2023-11-01,57.37,2023-11-01,Paid
INV0120609,SUB008232,CU008232,2023-12-01,57.37,2023-12-16,Paid
INV0120610,SUB008232,CU008232,2024-01-01,57.37,2024-01-17,Paid
INV0120611,SUB008232,CU008232,2024-02-01,57.37,2024-02-08,Paid
INV0120612,SUB008232,CU008232,2024-03-01,57.37,2024-03-08,Paid
INV0120613,SUB008232,CU008232,2024-04-01,57.37,2024-04-06,Paid
INV0120614,SUB008232,CU008232,2024-05-01,57.37,2024-05-09,Paid
INV0120615,SUB008232,CU008232,2024-06-01,57.37,2024-06-01,Paid
INV0120616,SUB008232,CU008232,2024-07-01,57.37,2024-07-07,Paid
INV0120617,SUB008232,CU008232,2024-08-01,57.37,2024-08-01,Paid
INV0120618,SUB008232,CU008232,2024-09-01,57.37,2024-09-06,Paid
INV0120619,SUB008232,CU008232,2024-10-01,57.37,2024-10-04,Paid
INV0120620,SUB008232,CU008232,2024-11-01,57.37,2024-11-01,Paid
INV0120621,SUB008232,CU008232,2024-12-01,57.37,2024-12-13,Paid
INV0120622,SUB008232,CU008232,2025-01-01,57.37,2025-01-08,Paid
INV0120623,SUB008232,CU008232,2025-02-01,57.37,2025-02-01,Paid
INV0120624,SUB008232,CU008232,2025-03-01,57.37,2025-03-01,Paid
INV0120625,SUB008232,CU008232,2025-04-01,57.37,2025-04-01,Paid
INV0120626,SUB008232,CU008232,2025-05-01,57.37,,Failed
INV0120627,SUB008232,CU008232,2025-06-01,57.37,2025-06-01,Paid
INV0120628,SUB008232,CU008232,2025-07-01,57.37,2025-07-24,Paid
INV0120629,SUB008232,CU008232,2025-08-01,57.37,2025-08-07,Paid
INV0120630,SUB008232,CU008232,2025-09-01,57.37,2025-09-01,Paid
INV0120631,SUB008232,CU008232,2025-10-01,57.37,2025-10-01,Paid
INV0120632,SUB008232,CU008232,2025-11-01,57.37,2025-11-01,Paid
INV0120633,SUB008232,CU008232,2025-12-01,57.37,2025-12-01,Paid
INV0120634,SUB008232,CU008232,2026-01-01,57.37,2026-01-01,Paid
INV0120635,SUB008232,CU008232,2026-02-01,57.37,2026-02-07,Paid
INV0120636,SUB008232,CU008232,2026-03-01,57.37,2026-03-12,Paid
INV0120637,SUB008232,CU008232,2026-04-01,57.37,2026-04-01,Paid
INV0120638,SUB008232,CU008232,2026-05-01,57.37,2026-05-01,Paid
INV0120639,SUB008232,CU008232,2026-06-01,57.37,2026-06-03,Paid
INV0120640,SUB008232,CU008232,2026-07-01,57.37,2026-07-01,Paid
INV0120641,SUB008232,CU008232,2026-08-01,57.37,2026-08-08,Paid
INV0120642,SUB008233,CU008233,2024-03-01,2055.36,2024-03-01,Paid
INV0120643,SUB008233,CU008233,2025-03-01,2055.36,2025-03-12,Paid
INV0120644,SUB008233,CU008233,2026-03-01,2055.36,2026-03-11,Paid
INV0120645,SUB008234,CU008234,2024-06-01,51.43,2024-06-12,Paid
INV0120646,SUB008234,CU008234,2024-07-01,51.43,2024-07-15,Paid
INV0120647,SUB008234,CU008234,2024-08-01,51.43,2024-08-04,Paid
INV0120648,SUB008234,CU008234,2024-09-01,51.43,2024-09-10,Paid
INV0120649,SUB008234,CU008234,2024-10-01,51.43,2024-10-21,Paid
INV0120650,SUB008234,CU008234,2024-11-01,51.43,2024-11-06,Paid
INV0120651,SUB008234,CU008234,2024-12-01,51.43,2024-12-15,Paid
INV0120652,SUB008234,CU008234,2025-01-01,51.43,2025-01-12,Paid
INV0120653,SUB008234,CU008234,2025-02-01,51.43,2025-02-01,Paid
INV0120654,SUB008234,CU008234,2025-03-01,51.43,2025-03-08,Paid
INV0120655,SUB008234,CU008234,2025-04-01,51.43,2025-04-08,Paid
INV0120656,SUB008234,CU008234,2025-05-01,51.43,2025-05-03,Paid
INV0120657,SUB008234,CU008234,2025-06-01,51.43,2025-06-01,Paid
INV0120658,SUB008234,CU008234,2025-07-01,51.43,2025-07-09,Paid
INV0120659,SUB008234,CU008234,2025-08-01,51.43,2025-08-01,Paid
INV0120660,SUB008234,CU008234,2025-09-01,51.43,,Failed
INV0120661,SUB008234,CU008234,2025-10-01,51.43,2025-10-06,Paid
INV0120662,SUB008234,CU008234,2025-11-01,51.43,2025-11-01,Paid
INV0120663,SUB008234,CU008234,2025-12-01,51.43,2025-12-13,Paid
INV0120664,SUB008234,CU008234,2026-01-01,51.43,2026-01-10,Paid
INV0120665,SUB008234,CU008234,2026-02-01,51.43,2026-02-11,Paid
INV0120666,SUB008234,CU008234,2026-03-01,51.43,2026-03-01,Paid
INV0120667,SUB008234,CU008234,2026-04-01,51.43,2026-04-10,Paid
INV0120668,SUB008235,CU008235,2022-08-01,1964.64,2022-08-02,Paid
INV0120669,SUB008235,CU008235,2023-08-01,1964.64,2023-08-01,Paid
INV0120670,SUB008235,CU008235,2024-08-01,1964.64,2024-08-15,Paid
INV0120671,SUB008235,CU008235,2025-08-01,1964.64,2025-08-01,Paid
INV0120672,SUB008236,CU008236,2025-01-01,45.94,,Failed
INV0120673,SUB008236,CU008236,2025-02-01,45.94,2025-02-11,Paid
INV0120674,SUB008236,CU008236,2025-03-01,45.94,2025-03-01,Paid
INV0120675,SUB008236,CU008236,2025-04-01,45.94,2025-04-01,Paid
INV0120676,SUB008236,CU008236,2025-05-01,45.94,2025-05-11,Paid
INV0120677,SUB008236,CU008236,2025-06-01,45.94,2025-06-04,Paid
INV0120678,SUB008236,CU008236,2025-07-01,45.94,2025-07-01,Paid
INV0120679,SUB008236,CU008236,2025-08-01,45.94,2025-08-18,Paid
INV0120680,SUB008236,CU008236,2025-09-01,45.94,2025-09-06,Paid
INV0120681,SUB008236,CU008236,2025-10-01,45.94,2025-10-08,Paid
INV0120682,SUB008236,CU008236,2025-11-01,45.94,2025-11-09,Paid
INV0120683,SUB008236,CU008236,2025-12-01,45.94,2025-12-01,Paid
INV0120684,SUB008236,CU008236,2026-01-01,45.94,2026-01-01,Paid
INV0120685,SUB008236,CU008236,2026-02-01,45.94,2026-02-03,Paid
INV0120686,SUB008236,CU008236,2026-03-01,45.94,2026-03-01,Paid
INV0120687,SUB008236,CU008236,2026-04-01,45.94,2026-04-01,Paid
INV0120688,SUB008236,CU008236,2026-05-01,45.94,2026-05-01,Paid
INV0120689,SUB008236,CU008236,2026-06-01,45.94,2026-06-03,Paid
INV0120690,SUB008236,CU008236,2026-07-01,45.94,2026-07-07,Paid
INV0120691,SUB008236,CU008236,2026-08-01,45.94,2026-08-07,Paid
INV0120692,SUB008237,CU008237,2023-03-01,1147.22,2023-03-01,Paid
INV0120693,SUB008237,CU008237,2023-04-01,1147.22,2023-04-07,Paid
INV0120694,SUB008237,CU008237,2023-05-01,1147.22,2023-05-02,Paid
INV0120695,SUB008237,CU008237,2023-06-01,1147.22,2023-06-01,Paid
INV0120696,SUB008237,CU008237,2023-07-01,1147.22,2023-07-19,Paid
INV0120697,SUB008237,CU008237,2023-08-01,1147.22,2023-08-15,Paid
INV0120698,SUB008237,CU008237,2023-09-01,1147.22,2023-09-05,Paid
INV0120699,SUB008237,CU008237,2023-10-01,1147.22,2023-10-08,Paid
INV0120700,SUB008237,CU008237,2023-11-01,1147.22,2023-11-14,Paid
INV0120701,SUB008237,CU008237,2023-12-01,1147.22,2023-12-18,Paid
INV0120702,SUB008237,CU008237,2024-01-01,1147.22,2024-01-02,Paid
INV0120703,SUB008237,CU008237,2024-02-01,1147.22,2024-02-01,Paid
INV0120704,SUB008237,CU008237,2024-03-01,1147.22,2024-03-04,Paid
INV0120705,SUB008237,CU008237,2024-04-01,1147.22,2024-04-01,Paid
INV0120706,SUB008237,CU008237,2024-05-01,1147.22,2024-05-09,Paid
INV0120707,SUB008237,CU008237,2024-06-01,1147.22,2024-06-01,Paid
INV0120708,SUB008237,CU008237,2024-07-01,1147.22,2024-07-09,Paid
INV0120709,SUB008237,CU008237,2024-08-01,1147.22,2024-08-13,Paid
INV0120710,SUB008237,CU008237,2024-09-01,1147.22,2024-09-10,Paid
INV0120711,SUB008237,CU008237,2024-10-01,1147.22,2024-10-06,Paid
INV0120712,SUB008237,CU008237,2024-11-01,1147.22,2024-11-01,Paid
INV0120713,SUB008237,CU008237,2024-12-01,1147.22,2024-12-02,Paid
INV0120714,SUB008237,CU008237,2025-01-01,1147.22,2025-01-05,Paid
INV0120715,SUB008237,CU008237,2025-02-01,1147.22,2025-02-08,Paid
INV0120716,SUB008237,CU008237,2025-03-01,1147.22,2025-03-03,Paid
INV0120717,SUB008237,CU008237,2025-04-01,1147.22,2025-04-11,Paid
INV0120718,SUB008237,CU008237,2025-05-01,1147.22,2025-05-01,Paid
INV0120719,SUB008237,CU008237,2025-06-01,1147.22,,Failed
INV0120720,SUB008237,CU008237,2025-07-01,1147.22,2025-07-01,Paid
INV0120721,SUB008237,CU008237,2025-08-01,1147.22,2025-08-01,Paid
INV0120722,SUB008237,CU008237,2025-09-01,1147.22,2025-09-12,Paid
INV0120723,SUB008237,CU008237,2025-10-01,1147.22,2025-10-01,Paid
INV0120724,SUB008237,CU008237,2025-11-01,1147.22,2025-11-08,Paid
INV0120725,SUB008237,CU008237,2025-12-01,1147.22,2025-12-01,Paid
INV0120726,SUB008237,CU008237,2026-01-01,1147.22,2026-01-09,Paid
INV0120727,SUB008237,CU008237,2026-02-01,1147.22,2026-02-05,Paid
INV0120728,SUB008237,CU008237,2026-03-01,1147.22,2026-03-02,Paid
INV0120729,SUB008237,CU008237,2026-04-01,1147.22,2026-04-02,Paid
INV0120730,SUB008237,CU008237,2026-05-01,1147.22,2026-05-05,Paid
INV0120731,SUB008237,CU008237,2026-06-01,1147.22,2026-06-10,Paid
INV0120732,SUB008237,CU008237,2026-07-01,1147.22,2026-07-18,Paid
INV0120733,SUB008237,CU008237,2026-08-01,1147.22,2026-08-01,Paid
INV0120734,SUB008238,CU008238,2025-03-01,47.47,2025-03-01,Paid
INV0120735,SUB008238,CU008238,2025-04-01,47.47,2025-04-11,Paid
INV0120736,SUB008238,CU008238,2025-05-01,47.47,2025-05-02,Paid
INV0120737,SUB008238,CU008238,2025-06-01,47.47,2025-06-17,Paid
INV0120738,SUB008238,CU008238,2025-07-01,47.47,2025-07-04,Paid
INV0120739,SUB008238,CU008238,2025-08-01,47.47,2025-08-01,Paid
INV0120740,SUB008238,CU008238,2025-09-01,47.47,2025-09-07,Paid
INV0120741,SUB008238,CU008238,2025-10-01,47.47,2025-10-09,Paid
INV0120742,SUB008238,CU008238,2025-11-01,47.47,,Failed
INV0120743,SUB008238,CU008238,2025-12-01,47.47,2025-12-07,Paid
INV0120744,SUB008239,CU008239,2023-12-01,4268.64,2023-12-02,Paid
INV0120745,SUB008239,CU008239,2024-12-01,4268.64,2024-12-17,Paid
INV0120746,SUB008239,CU008239,2025-12-01,4268.64,2025-12-01,Paid
INV0120747,SUB008240,CU008240,2026-03-01,591.72,2026-03-08,Paid
INV0120748,SUB008241,CU008241,2022-07-01,1823.28,2022-07-01,Paid
INV0120749,SUB008241,CU008241,2023-07-01,1823.28,,Failed
INV0120750,SUB008241,CU008241,2024-07-01,1823.28,2024-07-01,Paid
INV0120751,SUB008241,CU008241,2025-07-01,1823.28,2025-07-16,Paid
INV0120752,SUB008241,CU008241,2026-07-01,1823.28,2026-07-01,Paid
INV0120753,SUB008242,CU008242,2022-03-01,179.35,2022-03-03,Paid
INV0120754,SUB008242,CU008242,2022-04-01,179.35,2022-04-03,Paid
INV0120755,SUB008242,CU008242,2022-05-01,179.35,2022-05-14,Paid
INV0120756,SUB008242,CU008242,2022-06-01,179.35,2022-06-05,Paid
INV0120757,SUB008242,CU008242,2022-07-01,179.35,2022-07-10,Paid
INV0120758,SUB008242,CU008242,2022-08-01,179.35,2022-08-02,Paid
INV0120759,SUB008242,CU008242,2022-09-01,179.35,2022-09-11,Paid
INV0120760,SUB008242,CU008242,2022-10-01,179.35,2022-10-05,Paid
INV0120761,SUB008242,CU008242,2022-11-01,179.35,2022-11-01,Paid
INV0120762,SUB008242,CU008242,2022-12-01,179.35,2022-12-02,Paid
INV0120763,SUB008242,CU008242,2023-01-01,179.35,2023-01-08,Paid
INV0120764,SUB008242,CU008242,2023-02-01,179.35,2023-02-07,Paid
INV0120765,SUB008242,CU008242,2023-03-01,179.35,2023-03-01,Paid
INV0120766,SUB008242,CU008242,2023-04-01,179.35,2023-04-05,Paid
INV0120767,SUB008242,CU008242,2023-05-01,179.35,2023-05-16,Paid
INV0120768,SUB008242,CU008242,2023-06-01,179.35,2023-06-06,Paid
INV0120769,SUB008242,CU008242,2023-07-01,179.35,2023-07-06,Paid
INV0120770,SUB008242,CU008242,2023-08-01,179.35,2023-08-13,Paid
INV0120771,SUB008242,CU008242,2023-09-01,179.35,2023-09-24,Paid
INV0120772,SUB008242,CU008242,2023-10-01,179.35,2023-10-01,Paid
INV0120773,SUB008242,CU008242,2023-11-01,179.35,2023-11-06,Paid
INV0120774,SUB008242,CU008242,2023-12-01,179.35,2023-12-08,Paid
INV0120775,SUB008242,CU008242,2024-01-01,179.35,2024-01-19,Paid
INV0120776,SUB008242,CU008242,2024-02-01,179.35,2024-02-16,Paid
INV0120777,SUB008242,CU008242,2024-03-01,179.35,2024-03-19,Paid
INV0120778,SUB008242,CU008242,2024-04-01,179.35,2024-04-16,Paid
INV0120779,SUB008242,CU008242,2024-05-01,179.35,2024-05-01,Paid
INV0120780,SUB008242,CU008242,2024-06-01,179.35,2024-06-02,Paid
INV0120781,SUB008242,CU008242,2024-07-01,179.35,2024-07-01,Paid
INV0120782,SUB008242,CU008242,2024-08-01,179.35,2024-08-01,Paid
INV0120783,SUB008242,CU008242,2024-09-01,179.35,2024-09-15,Paid
INV0120784,SUB008242,CU008242,2024-10-01,179.35,2024-10-11,Paid
INV0120785,SUB008242,CU008242,2024-11-01,179.35,2024-11-16,Paid
INV0120786,SUB008242,CU008242,2024-12-01,179.35,2024-12-01,Paid
INV0120787,SUB008242,CU008242,2025-01-01,179.35,2025-01-17,Paid
INV0120788,SUB008242,CU008242,2025-02-01,179.35,2025-02-09,Paid
INV0120789,SUB008242,CU008242,2025-03-01,179.35,2025-03-05,Paid
INV0120790,SUB008242,CU008242,2025-04-01,179.35,2025-04-01,Paid
INV0120791,SUB008242,CU008242,2025-05-01,179.35,2025-05-01,Paid
INV0120792,SUB008242,CU008242,2025-06-01,179.35,2025-06-02,Paid
INV0120793,SUB008242,CU008242,2025-07-01,179.35,2025-07-04,Paid
INV0120794,SUB008242,CU008242,2025-08-01,179.35,2025-08-10,Paid
INV0120795,SUB008242,CU008242,2025-09-01,179.35,2025-09-19,Paid
INV0120796,SUB008242,CU008242,2025-10-01,179.35,2025-10-07,Paid
INV0120797,SUB008242,CU008242,2025-11-01,179.35,2025-11-05,Paid
INV0120798,SUB008242,CU008242,2025-12-01,179.35,2025-12-11,Paid
INV0120799,SUB008242,CU008242,2026-01-01,179.35,2026-01-15,Paid
INV0120800,SUB008242,CU008242,2026-02-01,179.35,2026-02-09,Paid
INV0120801,SUB008242,CU008242,2026-03-01,179.35,2026-03-06,Paid
INV0120802,SUB008242,CU008242,2026-04-01,179.35,2026-04-10,Paid
INV0120803,SUB008242,CU008242,2026-05-01,179.35,2026-05-01,Paid
INV0120804,SUB008242,CU008242,2026-06-01,179.35,2026-06-10,Paid
INV0120805,SUB008242,CU008242,2026-07-01,179.35,2026-07-01,Paid
INV0120806,SUB008242,CU008242,2026-08-01,179.35,2026-08-07,Paid
INV0120807,SUB008243,CU008243,2025-01-01,487.55,2025-01-16,Paid
INV0120808,SUB008243,CU008243,2025-02-01,487.55,2025-02-15,Paid
INV0120809,SUB008243,CU008243,2025-03-01,487.55,2025-03-04,Paid
INV0120810,SUB008243,CU008243,2025-04-01,487.55,2025-04-09,Paid
INV0120811,SUB008243,CU008243,2025-05-01,487.55,2025-05-15,Paid
INV0120812,SUB008243,CU008243,2025-06-01,487.55,2025-06-01,Paid
INV0120813,SUB008243,CU008243,2025-07-01,487.55,,Failed
INV0120814,SUB008243,CU008243,2025-08-01,487.55,2025-08-04,Paid
INV0120815,SUB008243,CU008243,2025-09-01,487.55,2025-09-11,Paid
INV0120816,SUB008243,CU008243,2025-10-01,487.55,2025-10-01,Paid
INV0120817,SUB008243,CU008243,2025-11-01,487.55,2025-11-04,Paid
INV0120818,SUB008243,CU008243,2025-12-01,487.55,2025-12-13,Paid
INV0120819,SUB008243,CU008243,2026-01-01,487.55,2026-01-01,Paid
INV0120820,SUB008243,CU008243,2026-02-01,487.55,2026-02-01,Paid
INV0120821,SUB008243,CU008243,2026-03-01,487.55,2026-03-12,Paid
INV0120822,SUB008243,CU008243,2026-04-01,487.55,2026-04-01,Paid
INV0120823,SUB008243,CU008243,2026-05-01,487.55,2026-05-07,Paid
INV0120824,SUB008243,CU008243,2026-06-01,487.55,2026-06-04,Paid
INV0120825,SUB008243,CU008243,2026-07-01,487.55,2026-07-06,Paid
INV0120826,SUB008243,CU008243,2026-08-01,487.55,2026-08-01,Paid
INV0120827,SUB008244,CU008244,2023-03-01,714.36,2023-03-01,Paid
INV0120828,SUB008244,CU008244,2024-03-01,714.36,2024-03-01,Paid
INV0120829,SUB008244,CU008244,2025-03-01,714.36,2025-03-05,Paid
INV0120830,SUB008244,CU008244,2026-03-01,714.36,2026-03-17,Paid
INV0120831,SUB008245,CU008245,2023-07-01,553.68,2023-07-17,Paid
INV0120832,SUB008245,CU008245,2024-07-01,553.68,2024-07-05,Paid
INV0120833,SUB008245,CU008245,2025-07-01,553.68,2025-07-09,Paid
INV0120834,SUB008245,CU008245,2026-07-01,553.68,2026-07-05,Paid
INV0120835,SUB008246,CU008246,2023-10-01,167.29,2023-10-01,Paid
INV0120836,SUB008246,CU008246,2023-11-01,167.29,2023-11-01,Paid
INV0120837,SUB008246,CU008246,2023-12-01,167.29,2023-12-01,Paid
INV0120838,SUB008246,CU008246,2024-01-01,167.29,2024-01-01,Paid
INV0120839,SUB008246,CU008246,2024-02-01,167.29,2024-02-13,Paid
INV0120840,SUB008246,CU008246,2024-03-01,167.29,2024-03-02,Paid
INV0120841,SUB008246,CU008246,2024-04-01,167.29,2024-04-08,Paid
INV0120842,SUB008246,CU008246,2024-05-01,167.29,2024-05-07,Paid
INV0120843,SUB008246,CU008246,2024-06-01,167.29,2024-06-04,Paid
INV0120844,SUB008246,CU008246,2024-07-01,167.29,2024-07-05,Paid
INV0120845,SUB008246,CU008246,2024-08-01,167.29,2024-08-13,Paid
INV0120846,SUB008246,CU008246,2024-09-01,167.29,2024-09-01,Paid
INV0120847,SUB008246,CU008246,2024-10-01,167.29,2024-10-16,Paid
INV0120848,SUB008246,CU008246,2024-11-01,167.29,2024-11-06,Paid
INV0120849,SUB008246,CU008246,2024-12-01,167.29,2024-12-01,Paid
INV0120850,SUB008246,CU008246,2025-01-01,167.29,2025-01-05,Paid
INV0120851,SUB008246,CU008246,2025-02-01,167.29,2025-02-01,Paid
INV0120852,SUB008246,CU008246,2025-03-01,167.29,2025-03-01,Paid
INV0120853,SUB008246,CU008246,2025-04-01,167.29,2025-04-08,Paid
INV0120854,SUB008246,CU008246,2025-05-01,167.29,2025-05-10,Paid
INV0120855,SUB008246,CU008246,2025-06-01,167.29,,Failed
INV0120856,SUB008246,CU008246,2025-07-01,167.29,2025-07-01,Paid
INV0120857,SUB008246,CU008246,2025-08-01,167.29,2025-08-20,Paid
INV0120858,SUB008246,CU008246,2025-09-01,167.29,2025-09-02,Paid
INV0120859,SUB008246,CU008246,2025-10-01,167.29,2025-10-01,Paid
INV0120860,SUB008246,CU008246,2025-11-01,167.29,2025-11-01,Paid
INV0120861,SUB008246,CU008246,2025-12-01,167.29,2025-12-04,Paid
INV0120862,SUB008246,CU008246,2026-01-01,167.29,2026-01-05,Paid
INV0120863,SUB008246,CU008246,2026-02-01,167.29,2026-02-01,Paid
INV0120864,SUB008246,CU008246,2026-03-01,167.29,2026-03-01,Paid
INV0120865,SUB008246,CU008246,2026-04-01,167.29,2026-04-04,Paid
INV0120866,SUB008246,CU008246,2026-05-01,167.29,2026-05-12,Paid
INV0120867,SUB008246,CU008246,2026-06-01,167.29,2026-06-07,Paid
INV0120868,SUB008246,CU008246,2026-07-01,167.29,2026-07-01,Paid
INV0120869,SUB008246,CU008246,2026-08-01,167.29,2026-08-01,Paid
INV0120870,SUB008247,CU008247,2025-11-01,2026.44,2025-11-09,Paid
INV0120871,SUB008248,CU008248,2026-04-01,642.36,2026-04-04,Paid
INV0120872,SUB008249,CU008249,2023-11-01,5032.56,2023-11-16,Paid
INV0120873,SUB008249,CU008249,2024-11-01,5032.56,2024-11-10,Paid
INV0120874,SUB008249,CU008249,2025-11-01,5032.56,2025-11-01,Paid
INV0120875,SUB008250,CU008250,2022-11-01,1037.57,2022-11-05,Paid
INV0120876,SUB008250,CU008250,2022-12-01,1037.57,2022-12-01,Paid
INV0120877,SUB008250,CU008250,2023-01-01,1037.57,2023-01-01,Paid
INV0120878,SUB008250,CU008250,2023-02-01,1037.57,2023-02-08,Paid
INV0120879,SUB008250,CU008250,2023-03-01,1037.57,2023-03-13,Paid
INV0120880,SUB008250,CU008250,2023-04-01,1037.57,2023-04-01,Paid
INV0120881,SUB008250,CU008250,2023-05-01,1037.57,2023-05-01,Paid
INV0120882,SUB008250,CU008250,2023-06-01,1037.57,2023-06-01,Paid
INV0120883,SUB008250,CU008250,2023-07-01,1037.57,2023-07-14,Paid
INV0120884,SUB008250,CU008250,2023-08-01,1037.57,2023-08-05,Paid
INV0120885,SUB008250,CU008250,2023-09-01,1037.57,2023-09-07,Paid
INV0120886,SUB008250,CU008250,2023-10-01,1037.57,2023-10-05,Paid
INV0120887,SUB008250,CU008250,2023-11-01,1037.57,2023-11-05,Paid
INV0120888,SUB008250,CU008250,2023-12-01,1037.57,2023-12-05,Paid
INV0120889,SUB008250,CU008250,2024-01-01,1037.57,2024-01-10,Paid
INV0120890,SUB008250,CU008250,2024-02-01,1037.57,2024-02-01,Paid
INV0120891,SUB008250,CU008250,2024-03-01,1037.57,2024-03-01,Paid
INV0120892,SUB008250,CU008250,2024-04-01,1037.57,2024-04-15,Paid
INV0120893,SUB008250,CU008250,2024-05-01,1037.57,2024-05-01,Paid
INV0120894,SUB008250,CU008250,2024-06-01,1037.57,2024-06-01,Paid
INV0120895,SUB008250,CU008250,2024-07-01,1037.57,2024-07-04,Paid
INV0120896,SUB008250,CU008250,2024-08-01,1037.57,,Failed
INV0120897,SUB008250,CU008250,2024-09-01,1037.57,2024-09-01,Paid
INV0120898,SUB008250,CU008250,2024-10-01,1037.57,2024-10-03,Paid
INV0120899,SUB008250,CU008250,2024-11-01,1037.57,2024-11-07,Paid
INV0120900,SUB008250,CU008250,2024-12-01,1037.57,2024-12-01,Paid
