CustomerID,CustomerName,SignupDate,Industry,Country,Segment
CU009962,Account 009962,2023-01-11,Software,Canada,SMB
CU009963,Account 009963,2024-06-24,Healthcare,Canada,SMB
CU009964,Account 009964,2022-06-30,Software,Australia,Mid-Market
CU009965,Account 009965,2024-11-24,Finance,Canada,SMB
CU009966,Account 009966,2022-05-09,Finance,Canada,Mid-Market
CU009967,Account 009967,2024-11-25,Manufacturing,Germany,Enterprise
CU009968,Account 009968,2023-08-02,Education,United States,Enterprise
CU009969,Account 009969,2024-02-29,Education,Singapore,Mid-Market
CU009970,Account 009970,2023-04-20,Healthcare,Canada,SMB
CU009971,Account 009971,2022-03-04,Healthcare,Australia,SMB
CU009972,Account 009972,2025-06-17,Education,United Kingdom,Enterprise
CU009973,Account 009973,2025-05-29,Manufacturing,Canada,SMB
CU009974,Account 009974,2022-02-21,Professional Services,Australia,Enterprise
CU009975,Account 009975,2022-11-12,Software,Australia,Mid-Market
CU009976,Account 009976,2023-07-29,Manufacturing,Germany,SMB
CU009977,Account 009977,2025-03-23,Professional Services,Australia,Enterprise
CU009978,Account 009978,2023-08-22,Finance,Canada,SMB
CU009979,Account 009979,2022-11-28,Professional Services,Australia,SMB
CU009980,Account 009980,2025-06-07,Finance,Singapore,Mid-Market
CU009981,Account 009981,2024-06-17,Manufacturing,Australia,Enterprise
CU009982,Account 009982,2023-10-13,Software,Canada,Enterprise
CU009983,Account 009983,2023-01-20,Software,United Kingdom,Mid-Market
CU009984,Account 009984,2023-03-05,Education,Germany,Enterprise
CU009985,Account 009985,2023-06-15,Finance,Singapore,Enterprise
CU009986,Account 009986,2025-02-12,Software,Singapore,SMB
CU009987,Account 009987,2024-10-23,Manufacturing,United States,Enterprise
CU009988,Account 009988,2026-05-23,Finance,Germany,Mid-Market
CU009989,Account 009989,2024-12-28,Healthcare,Germany,Enterprise
CU009990,Account 009990,2026-06-28,Finance,United States,Mid-Market
CU009991,Account 009991,2025-08-04,Education,Canada,SMB
CU009992,Account 009992,2026-02-27,Software,Germany,SMB
CU009993,Account 009993,2026-05-12,Professional Services,Canada,Enterprise
CU009994,Account 009994,2023-11-21,Manufacturing,United Kingdom,Mid-Market
CU009995,Account 009995,2022-08-02,Professional Services,United Kingdom,Mid-Market
CU009996,Account 009996,2023-07-09,Finance,Germany,Mid-Market
CU009997,Account 009997,2025-07-21,Software,United States,Mid-Market
CU009998,Account 009998,2025-11-21,Retail,United Kingdom,Mid-Market
CU009999,Account 009999,2022-01-31,Education,Singapore,SMB
CU010000,Account 010000,2023-05-29,Retail,Singapore,Enterprise
CU010001,Account 010001,2022-08-13,Education,Singapore,SMB
CU010002,Account 010002,2023-01-20,Finance,United Kingdom,Mid-Market
CU010003,Account 010003,2022-10-09,Professional Services,Germany,Mid-Market
CU010004,Account 010004,2024-11-29,Education,United States,SMB
CU010005,Account 010005,2025-07-28,Software,United Kingdom,SMB
CU010006,Account 010006,2026-02-24,Manufacturing,Australia,SMB
CU010007,Account 010007,2026-01-06,Manufacturing,Australia,Enterprise
CU010008,Account 010008,2022-01-22,Professional Services,United Kingdom,Enterprise
CU010009,Account 010009,2023-10-30,Retail,Singapore,Enterprise
CU010010,Account 010010,2023-03-04,Education,Canada,SMB
CU010011,Account 010011,2026-04-17,Manufacturing,Australia,Enterprise
CU010012,Account 010012,2022-01-27,Software,United States,Enterprise
CU010013,Account 010013,2025-02-11,Professional Services,Canada,Enterprise
CU010014,Account 010014,2025-07-01,Retail,Singapore,SMB
CU010015,Account 010015,2025-06-26,Healthcare,Canada,Mid-Market
CU010016,Account 010016,2022-09-29,Finance,Germany,Enterprise
CU010017,Account 010017,2023-03-31,Manufacturing,United Kingdom,SMB
CU010018,Account 010018,2023-06-15,Manufacturing,Singapore,Enterprise
CU010019,Account 010019,2025-11-24,Education,Germany,SMB
CU010020,Account 010020,2024-02-21,Education,United States,Enterprise
CU010021,Account 010021,2025-02-24,Retail,United States,Mid-Market
CU010022,Account 010022,2025-03-27,Education,Germany,Mid-Market
CU010023,Account 010023,2023-05-15,Education,Singapore,Mid-Market
CU010024,Account 010024,2023-03-31,Professional Services,Canada,Mid-Market
CU010025,Account 010025,2022-11-27,Education,Canada,Mid-Market
CU010026,Account 010026,2022-07-23,Healthcare,Canada,Mid-Market
CU010027,Account 010027,2024-05-23,Retail,Singapore,SMB
CU010028,Account 010028,2022-05-24,Retail,Singapore,Mid-Market
CU010029,Account 010029,2026-06-11,Software,Canada,Mid-Market
CU010030,Account 010030,2023-02-12,Manufacturing,Australia,Enterprise
CU010031,Account 010031,2024-05-15,Healthcare,Australia,SMB
CU010032,Account 010032,2023-10-19,Professional Services,Singapore,Enterprise
CU010033,Account 010033,2025-05-23,Professional Services,Canada,Mid-Market
CU010034,Account 010034,2025-11-11,Retail,Australia,Enterprise
CU010035,Account 010035,2024-06-06,Retail,Germany,SMB
CU010036,Account 010036,2025-03-14,Software,Germany,Enterprise
CU010037,Account 010037,2022-05-19,Professional Services,United States,SMB
CU010038,Account 010038,2024-07-16,Education,Germany,SMB
CU010039,Account 010039,2024-08-21,Manufacturing,Germany,Mid-Market
CU010040,Account 010040,2023-07-15,Professional Services,Australia,Mid-Market
CU010041,Account 010041,2024-06-22,Education,United States,SMB
CU010042,Account 010042,2025-02-13,Finance,Australia,SMB
CU010043,Account 010043,2023-07-17,Manufacturing,United Kingdom,SMB
CU010044,Account 010044,2025-07-21,Professional Services,Australia,Mid-Market
CU010045,Account 010045,2025-11-26,Finance,Singapore,Mid-Market
CU010046,Account 010046,2023-07-17,Manufacturing,United Kingdom,Enterprise
CU010047,Account 010047,2024-01-30,Manufacturing,Singapore,Enterprise
CU010048,Account 010048,2023-09-06,Finance,United States,Mid-Market
CU010049,Account 010049,2022-05-01,Education,Canada,Enterprise
CU010050,Account 010050,2024-05-03,Finance,Singapore,Enterprise
CU010051,Account 010051,2023-05-15,Healthcare,Singapore,SMB
CU010052,Account 010052,2026-06-08,Healthcare,United Kingdom,Enterprise
CU010053,Account 010053,2025-01-12,Healthcare,United Kingdom,Enterprise
CU010054,Account 010054,2023-01-29,Healthcare,United Kingdom,SMB
CU010055,Account 010055,2022-08-18,Finance,United States,SMB
CU010056,Account 010056,2025-06-10,Software,Australia,Enterprise
CU010057,Account 010057,2022-01-05,Software,Germany,Enterprise
CU010058,Account 010058,2023-08-01,Education,Singapore,Mid-Market
CU010059,Account 010059,2023-05-09,Healthcare,Canada,Mid-Market
CU010060,Account 010060,2025-04-24,Retail,Australia,Mid-Market
CU010061,Account 010061,2024-05-04,Education,United States,Mid-Market
CU010062,Account 010062,2023-01-12,Retail,Australia,Enterprise
CU010063,Account 010063,2023-02-28,Retail,Australia,Enterprise
CU010064,Account 010064,2025-12-19,Software,Germany,Mid-Market
CU010065,Account 010065,2022-11-15,Professional Services,United Kingdom,Enterprise
CU010066,Account 010066,2025-05-04,Retail,United Kingdom,SMB
CU010067,Account 010067,2022-08-05,Manufacturing,Singapore,SMB
CU010068,Account 010068,2025-04-14,Software,Canada,Enterprise
CU010069,Account 010069,2023-08-17,Professional Services,Australia,Enterprise
CU010070,Account 010070,2025-06-03,Software,Australia,Enterprise
CU010071,Account 010071,2024-10-18,Retail,Canada,Mid-Market
CU010072,Account 010072,2022-03-02,Education,United States,Enterprise
CU010073,Account 010073,2023-11-01,Finance,Singapore,SMB
CU010074,Account 010074,2022-09-09,Professional Services,United Kingdom,Enterprise
CU010075,Account 010075,2022-09-16,Finance,Canada,Mid-Market
CU010076,Account 010076,2022-10-29,Education,Germany,Enterprise
CU010077,Account 010077,2026-05-17,Education,United States,SMB
CU010078,Account 010078,2022-08-22,Software,Canada,Mid-Market
CU010079,Account 010079,2023-04-11,Manufacturing,Canada,SMB
CU010080,Account 010080,2024-10-01,Software,Germany,Enterprise
CU010081,Account 010081,2024-12-24,Professional Services,United Kingdom,SMB
CU010082,Account 010082,2023-10-03,Manufacturing,Australia,Enterprise
CU010083,Account 010083,2025-10-08,Education,United Kingdom,SMB
CU010084,Account 010084,2026-04-29,Manufacturing,Germany,Enterprise
CU010085,Account 010085,2023-02-03,Healthcare,United Kingdom,Mid-Market
CU010086,Account 010086,2024-06-22,Retail,Canada,SMB
CU010087,Account 010087,2023-01-03,Education,Germany,SMB
CU010088,Account 010088,2025-06-05,Education,United Kingdom,Enterprise
CU010089,Account 010089,2025-05-23,Education,Germany,Enterprise
CU010090,Account 010090,2022-02-19,Software,Singapore,SMB
CU010091,Account 010091,2022-05-11,Manufacturing,Singapore,Enterprise
CU010092,Account 010092,2022-05-07,Manufacturing,Australia,Mid-Market
CU010093,Account 010093,2023-12-25,Education,Canada,Enterprise
CU010094,Account 010094,2023-09-08,Manufacturing,Singapore,Mid-Market
CU010095,Account 010095,2022-10-07,Healthcare,United Kingdom,Enterprise
CU010096,Account 010096,2025-12-13,Professional Services,Singapore,Enterprise
CU010097,Account 010097,2025-01-08,Retail,Singapore,SMB
CU010098,Account 010098,2026-02-07,Software,Australia,Enterprise
CU010099,Account 010099,2024-12-25,Finance,Canada,Enterprise
CU010100,Account 010100,2025-02-07,Retail,United Kingdom,Enterprise
CU010101,Account 010101,2026-04-27,Retail,Australia,Mid-Market
CU010102,Account 010102,2023-12-11,Finance,United States,Enterprise
CU010103,Account 010103,2024-02-27,Education,Singapore,Mid-Market
CU010104,Account 010104,2022-12-20,Professional Services,United States,Enterprise
CU010105,Account 010105,2025-12-30,Finance,United Kingdom,Mid-Market
CU010106,Account 010106,2022-02-10,Education,Germany,Mid-Market
CU010107,Account 010107,2023-02-02,Healthcare,United Kingdom,SMB
CU010108,Account 010108,2024-02-08,Software,Germany,Mid-Market
CU010109,Account 010109,2023-09-24,Software,Canada,Mid-Market
CU010110,Account 010110,2026-04-17,Software,Australia,SMB
CU010111,Account 010111,2025-02-08,Retail,Australia,Enterprise
CU010112,Account 010112,2023-05-01,Education,Germany,Enterprise
CU010113,Account 010113,2024-04-09,Professional Services,United Kingdom,Enterprise
CU010114,Account 010114,2026-01-09,Healthcare,United Kingdom,SMB
CU010115,Account 010115,2025-05-08,Healthcare,Singapore,Enterprise
CU010116,Account 010116,2025-11-09,Finance,Australia,Mid-Market
CU010117,Account 010117,2025-08-30,Software,Germany,SMB
CU010118,Account 010118,2024-12-16,Software,Germany,SMB
CU010119,Account 010119,2023-12-05,Software,Germany,Mid-Market
CU010120,Account 010120,2023-12-23,Software,United States,Mid-Market
CU010121,Account 010121,2023-07-05,Education,United Kingdom,Enterprise
CU010122,Account 010122,2023-03-23,Professional Services,Germany,Mid-Market
CU010123,Account 010123,2024-07-17,Professional Services,United States,Enterprise
CU010124,Account 010124,2022-08-15,Healthcare,United States,Enterprise
CU010125,Account 010125,2025-04-02,Healthcare,United States,SMB
CU010126,Account 010126,2025-10-26,Healthcare,Singapore,Mid-Market
CU010127,Account 010127,2024-01-15,Software,Germany,Mid-Market
CU010128,Account 010128,2025-08-21,Education,Germany,Mid-Market
CU010129,Account 010129,2024-12-12,Retail,United Kingdom,Enterprise
CU010130,Account 010130,2023-08-24,Professional Services,Canada,SMB
CU010131,Account 010131,2025-07-08,Retail,Australia,SMB
CU010132,Account 010132,2025-02-16,Finance,Singapore,SMB
CU010133,Account 010133,2025-03-15,Manufacturing,Singapore,Enterprise
CU010134,Account 010134,2024-06-21,Retail,United Kingdom,SMB
CU010135,Account 010135,2022-10-02,Education,Singapore,SMB
CU010136,Account 010136,2024-03-10,Finance,United Kingdom,Mid-Market
CU010137,Account 010137,2022-12-21,Finance,United States,Mid-Market
CU010138,Account 010138,2025-02-24,Healthcare,Germany,SMB
CU010139,Account 010139,2022-05-01,Professional Services,United Kingdom,Mid-Market
CU010140,Account 010140,2025-12-15,Manufacturing,United Kingdom,Enterprise
CU010141,Account 010141,2022-01-28,Retail,Singapore,SMB
CU010142,Account 010142,2022-10-02,Professional Services,Germany,Mid-Market
CU010143,Account 010143,2023-01-14,Education,Germany,Enterprise
CU010144,Account 010144,2022-04-22,Education,Germany,Enterprise
CU010145,Account 010145,2025-09-15,Professional Services,United States,Enterprise
CU010146,Account 010146,2024-12-06,Retail,Canada,Mid-Market
CU010147,Account 010147,2026-05-18,Retail,United States,Enterprise
CU010148,Account 010148,2023-11-02,Software,Australia,Enterprise
CU010149,Account 010149,2022-05-09,Finance,Australia,Mid-Market
CU010150,Account 010150,2025-03-06,Software,Singapore,Enterprise
CU010151,Account 010151,2023-11-29,Healthcare,Australia,Enterprise
CU010152,Account 010152,2026-03-12,Healthcare,United Kingdom,Mid-Market
CU010153,Account 010153,2024-08-04,Finance,Canada,Mid-Market
CU010154,Account 010154,2023-10-03,Software,Germany,Mid-Market
CU010155,Account 010155,2025-01-21,Finance,United States,Mid-Market
CU010156,Account 010156,2023-12-19,Retail,Australia,Mid-Market
CU010157,Account 010157,2025-05-15,Finance,United States,SMB
CU010158,Account 010158,2025-09-18,Professional Services,Singapore,SMB
CU010159,Account 010159,2025-07-20,Healthcare,Canada,SMB
CU010160,Account 010160,2024-11-19,Education,Singapore,Mid-Market
CU010161,Account 010161,2026-02-23,Education,Singapore,SMB
CU010162,Account 010162,2026-04-26,Professional Services,Singapore,SMB
CU010163,Account 010163,2022-08-28,Software,Germany,Mid-Market
CU010164,Account 010164,2023-12-06,Finance,Australia,SMB
CU010165,Account 010165,2024-10-15,Manufacturing,United Kingdom,Enterprise
CU010166,Account 010166,2023-11-08,Software,Germany,Mid-Market
CU010167,Account 010167,2024-10-10,Software,United States,Mid-Market
CU010168,Account 010168,2023-11-09,Education,Australia,SMB
CU010169,Account 010169,2025-07-29,Retail,Australia,Mid-Market
CU010170,Account 010170,2023-08-31,Manufacturing,United Kingdom,Enterprise
CU010171,Account 010171,2023-08-26,Professional Services,United States,SMB
CU010172,Account 010172,2024-12-22,Retail,Singapore,SMB
CU010173,Account 010173,2025-08-04,Healthcare,Australia,Mid-Market
CU010174,Account 010174,2023-07-27,Software,Germany,Enterprise
CU010175,Account 010175,2023-09-07,Healthcare,United Kingdom,Enterprise
CU010176,Account 010176,2022-11-23,Retail,Canada,Mid-Market
CU010177,Account 010177,2023-04-11,Retail,United States,Enterprise
CU010178,Account 010178,2022-11-20,Retail,Canada,Enterprise
CU010179,Account 010179,2022-02-17,Finance,United States,Enterprise
CU010180,Account 010180,2025-03-30,Retail,United Kingdom,Mid-Market
CU010181,Account 010181,2024-11-30,Professional Services,United Kingdom,Mid-Market
CU010182,Account 010182,2023-06-10,Education,Australia,SMB
CU010183,Account 010183,2025-01-01,Retail,Singapore,Mid-Market
CU010184,Account 010184,2023-05-21,Finance,Singapore,Mid-Market
CU010185,Account 010185,2023-12-27,Manufacturing,United Kingdom,Mid-Market
CU010186,Account 010186,2025-06-24,Professional Services,Australia,Enterprise
CU010187,Account 010187,2023-03-31,Retail,Canada,Enterprise
CU010188,Account 010188,2023-09-30,Finance,United States,Mid-Market
CU010189,Account 010189,2024-10-29,Retail,United Kingdom,Enterprise
CU010190,Account 010190,2023-03-19,Retail,Germany,Enterprise
CU010191,Account 010191,2025-03-21,Manufacturing,United Kingdom,Enterprise
CU010192,Account 010192,2025-11-17,Professional Services,Germany,Enterprise
CU010193,Account 010193,2025-02-20,Manufacturing,Singapore,SMB
CU010194,Account 010194,2022-01-08,Retail,United States,SMB
CU010195,Account 010195,2022-09-16,Software,Canada,SMB
CU010196,Account 010196,2024-05-20,Software,Canada,SMB
CU010197,Account 010197,2026-03-29,Healthcare,Germany,SMB
CU010198,Account 010198,2022-12-25,Professional Services,Canada,Mid-Market
CU010199,Account 010199,2023-05-11,Retail,United Kingdom,Mid-Market
CU010200,Account 010200,2023-02-10,Retail,United Kingdom,Mid-Market
CU010201,Account 010201,2023-07-25,Healthcare,United States,Mid-Market
CU010202,Account 010202,2023-07-03,Healthcare,Australia,Mid-Market
CU010203,Account 010203,2024-03-27,Finance,Canada,SMB
CU010204,Account 010204,2023-10-26,Software,Germany,Enterprise
CU010205,Account 010205,2023-10-01,Retail,Singapore,SMB
CU010206,Account 010206,2022-06-06,Retail,United Kingdom,Mid-Market
CU010207,Account 010207,2026-06-19,Professional Services,Germany,Enterprise
CU010208,Account 010208,2025-02-19,Finance,Canada,Mid-Market
CU010209,Account 010209,2023-04-14,Software,United Kingdom,Mid-Market
CU010210,Account 010210,2024-10-10,Finance,Germany,Mid-Market
CU010211,Account 010211,2024-02-10,Healthcare,United Kingdom,Mid-Market
CU010212,Account 010212,2023-08-23,Software,Singapore,Enterprise
CU010213,Account 010213,2022-08-19,Healthcare,United States,Mid-Market
CU010214,Account 010214,2024-12-09,Retail,Canada,SMB
CU010215,Account 010215,2025-01-08,Professional Services,Germany,Enterprise
CU010216,Account 010216,2022-03-11,Education,United Kingdom,Enterprise
CU010217,Account 010217,2024-12-01,Manufacturing,Germany,SMB
CU010218,Account 010218,2025-02-11,Finance,Germany,Enterprise
CU010219,Account 010219,2022-03-12,Professional Services,Australia,Mid-Market
CU010220,Account 010220,2024-04-13,Professional Services,Singapore,Mid-Market
CU010221,Account 010221,2024-03-07,Healthcare,Singapore,Mid-Market
CU010222,Account 010222,2023-05-14,Healthcare,Singapore,SMB
CU010223,Account 010223,2026-01-27,Education,Singapore,Mid-Market
CU010224,Account 010224,2022-10-22,Education,United Kingdom,Enterprise
CU010225,Account 010225,2022-02-13,Software,Australia,SMB
CU010226,Account 010226,2024-03-25,Education,Germany,SMB
CU010227,Account 010227,2026-02-17,Software,Canada,SMB
CU010228,Account 010228,2024-11-06,Healthcare,United States,Mid-Market
CU010229,Account 010229,2026-03-27,Retail,United Kingdom,Enterprise
CU010230,Account 010230,2025-11-24,Software,Canada,Enterprise
CU010231,Account 010231,2022-06-23,Retail,United States,Enterprise
CU010232,Account 010232,2025-09-08,Software,Singapore,Enterprise
CU010233,Account 010233,2023-11-12,Education,Canada,Mid-Market
CU010234,Account 010234,2022-11-27,Finance,Australia,Mid-Market
CU010235,Account 010235,2024-09-12,Finance,Germany,Mid-Market
CU010236,Account 010236,2026-03-15,Manufacturing,United Kingdom,SMB
CU010237,Account 010237,2022-09-06,Software,Germany,Mid-Market
CU010238,Account 010238,2023-11-22,Education,Singapore,Enterprise
CU010239,Account 010239,2023-03-30,Education,Singapore,Mid-Market
CU010240,Account 010240,2023-02-07,Professional Services,Singapore,SMB
CU010241,Account 010241,2023-03-14,Manufacturing,United Kingdom,SMB
CU010242,Account 010242,2026-04-08,Finance,United States,SMB
CU010243,Account 010243,2024-06-24,Finance,Canada,SMB
CU010244,Account 010244,2024-09-03,Finance,Australia,SMB
CU010245,Account 010245,2024-11-01,Finance,Singapore,SMB
CU010246,Account 010246,2024-07-11,Manufacturing,Canada,Mid-Market
CU010247,Account 010247,2025-01-07,Retail,United Kingdom,SMB
CU010248,Account 010248,2023-04-28,Software,Canada,SMB
CU010249,Account 010249,2025-01-03,Professional Services,Singapore,Mid-Market
CU010250,Account 010250,2025-09-25,Finance,United States,Mid-Market
CU010251,Account 010251,2024-02-23,Healthcare,Singapore,SMB
CU010252,Account 010252,2024-05-20,Retail,Germany,Mid-Market
CU010253,Account 010253,2024-03-05,Software,Canada,SMB
CU010254,Account 010254,2023-03-01,Manufacturing,Germany,Enterprise
CU010255,Account 010255,2025-07-25,Healthcare,Canada,Enterprise
CU010256,Account 010256,2022-03-08,Manufacturing,United Kingdom,SMB
CU010257,Account 010257,2025-06-09,Education,United Kingdom,Enterprise
CU010258,Account 010258,2026-04-24,Education,Singapore,Enterprise
CU010259,Account 010259,2024-05-20,Retail,Germany,SMB
CU010260,Account 010260,2022-04-27,Finance,Australia,Mid-Market
CU010261,Account 010261,2023-04-06,Manufacturing,United States,Enterprise
CU010262,Account 010262,2025-05-27,Education,Canada,SMB
CU010263,Account 010263,2024-05-15,Healthcare,Germany,SMB
CU010264,Account 010264,2022-08-23,Healthcare,Germany,Enterprise
CU010265,Account 010265,2023-03-18,Retail,United States,Mid-Market
CU010266,Account 010266,2022-03-13,Retail,United States,Enterprise
CU010267,Account 010267,2025-02-22,Finance,Germany,Enterprise
CU010268,Account 010268,2023-01-10,Finance,United Kingdom,Enterprise
CU010269,Account 010269,2025-01-09,Manufacturing,Singapore,Enterprise
CU010270,Account 010270,2025-10-20,Professional Services,Singapore,Mid-Market
CU010271,Account 010271,2026-02-11,Finance,Canada,Mid-Market
CU010272,Account 010272,2025-11-07,Retail,Canada,SMB
CU010273,Account 010273,2022-12-17,Finance,Singapore,Mid-Market
CU010274,Account 010274,2024-06-07,Professional Services,United States,SMB
CU010275,Account 010275,2023-09-16,Manufacturing,Germany,SMB
CU010276,Account 010276,2024-10-14,Professional Services,Australia,SMB
CU010277,Account 010277,2025-07-19,Retail,United States,Enterprise
CU010278,Account 010278,2024-04-01,Manufacturing,Germany,Enterprise
CU010279,Account 010279,2023-02-24,Professional Services,Germany,SMB
CU010280,Account 010280,2025-04-20,Professional Services,United Kingdom,Enterprise
CU010281,Account 010281,2024-02-12,Software,United States,Mid-Market
CU010282,Account 010282,2026-05-25,Healthcare,United States,Mid-Market
CU010283,Account 010283,2023-02-25,Education,Singapore,Enterprise
CU010284,Account 010284,2023-10-16,Retail,Canada,SMB
CU010285,Account 010285,2022-03-20,Professional Services,Germany,Mid-Market
CU010286,Account 010286,2024-05-25,Software,Germany,Enterprise
CU010287,Account 010287,2023-02-24,Software,Singapore,SMB
CU010288,Account 010288,2025-08-01,Professional Services,United Kingdom,Mid-Market
CU010289,Account 010289,2023-08-14,Retail,United Kingdom,SMB
CU010290,Account 010290,2026-03-01,Manufacturing,Germany,Enterprise
CU010291,Account 010291,2023-04-20,Manufacturing,Australia,SMB
CU010292,Account 010292,2025-11-08,Finance,United States,Enterprise
CU010293,Account 010293,2023-09-01,Software,United Kingdom,SMB
CU010294,Account 010294,2022-05-06,Software,Canada,SMB
CU010295,Account 010295,2024-08-26,Software,Australia,SMB
CU010296,Account 010296,2025-06-05,Professional Services,United Kingdom,Enterprise
CU010297,Account 010297,2025-06-15,Finance,Germany,Mid-Market
CU010298,Account 010298,2023-12-05,Finance,Singapore,SMB
CU010299,Account 010299,2022-07-29,Education,Germany,Mid-Market
CU010300,Account 010300,2022-08-13,Education,Germany,SMB
CU010301,Account 010301,2023-06-01,Healthcare,Canada,Mid-Market
CU010302,Account 010302,2023-08-13,Finance,Singapore,Enterprise
CU010303,Account 010303,2025-08-13,Education,United Kingdom,Enterprise
CU010304,Account 010304,2022-07-01,Software,United Kingdom,Enterprise
CU010305,Account 010305,2022-04-17,Finance,Germany,SMB
CU010306,Account 010306,2022-03-01,Professional Services,Australia,SMB
CU010307,Account 010307,2022-06-07,Retail,Singapore,SMB
CU010308,Account 010308,2022-02-14,Finance,United Kingdom,Enterprise
CU010309,Account 010309,2022-09-08,Software,Australia,Enterprise
CU010310,Account 010310,2022-03-18,Finance,Singapore,Enterprise
CU010311,Account 010311,2026-03-31,Finance,Australia,Mid-Market
CU010312,Account 010312,2025-08-12,Software,Australia,SMB
CU010313,Account 010313,2023-10-19,Professional Services,Australia,Enterprise
CU010314,Account 010314,2023-06-21,Education,United States,SMB
CU010315,Account 010315,2026-06-01,Finance,Canada,Mid-Market
CU010316,Account 010316,2022-10-07,Finance,Australia,Enterprise
CU010317,Account 010317,2025-06-07,Education,Canada,Enterprise
CU010318,Account 010318,2023-11-02,Finance,United States,Mid-Market
CU010319,Account 010319,2025-11-03,Manufacturing,Singapore,SMB
CU010320,Account 010320,2022-08-09,Professional Services,Singapore,Enterprise
CU010321,Account 010321,2026-03-01,Retail,Germany,Mid-Market
CU010322,Account 010322,2022-07-10,Finance,Germany,Enterprise
CU010323,Account 010323,2026-01-09,Professional Services,United States,Enterprise
CU010324,Account 010324,2024-02-21,Professional Services,United Kingdom,Enterprise
CU010325,Account 010325,2022-01-30,Finance,Singapore,Enterprise
CU010326,Account 010326,2025-11-22,Finance,Australia,Enterprise
CU010327,Account 010327,2025-11-30,Retail,Australia,SMB
CU010328,Account 010328,2024-02-05,Healthcare,Singapore,SMB
CU010329,Account 010329,2024-11-14,Manufacturing,Singapore,Mid-Market
CU010330,Account 010330,2022-05-02,Retail,Canada,Enterprise
CU010331,Account 010331,2024-01-18,Professional Services,United States,Enterprise
CU010332,Account 010332,2023-02-13,Education,Australia,Mid-Market
CU010333,Account 010333,2023-05-21,Finance,Germany,SMB
CU010334,Account 010334,2024-07-20,Retail,Australia,Enterprise
CU010335,Account 010335,2026-05-05,Finance,United States,Enterprise
CU010336,Account 010336,2023-05-21,Retail,Canada,SMB
CU010337,Account 010337,2025-07-10,Professional Services,United States,Enterprise
CU010338,Account 010338,2022-02-25,Healthcare,United States,SMB
CU010339,Account 010339,2025-12-06,Professional Services,Australia,SMB
CU010340,Account 010340,2025-06-12,Finance,Singapore,Mid-Market
CU010341,Account 010341,2023-11-03,Education,United States,Mid-Market
CU010342,Account 010342,2025-02-12,Manufacturing,United Kingdom,SMB
CU010343,Account 010343,2022-12-08,Retail,United States,SMB
CU010344,Account 010344,2025-08-18,Education,Singapore,Mid-Market
CU010345,Account 010345,2024-12-03,Finance,Singapore,Enterprise
CU010346,Account 010346,2024-08-31,Manufacturing,United Kingdom,Enterprise
CU010347,Account 010347,2026-03-09,Education,Germany,Mid-Market
CU010348,Account 010348,2022-06-25,Education,United States,SMB
CU010349,Account 010349,2026-03-13,Education,Australia,Enterprise
CU010350,Account 010350,2023-01-11,Professional Services,United Kingdom,Enterprise
CU010351,Account 010351,2024-08-18,Education,United Kingdom,SMB
CU010352,Account 010352,2024-09-03,Software,Canada,Mid-Market
CU010353,Account 010353,2026-04-20,Retail,Singapore,Enterprise
CU010354,Account 010354,2026-01-10,Healthcare,Canada,SMB
CU010355,Account 010355,2023-06-26,Professional Services,Germany,Enterprise
CU010356,Account 010356,2023-01-01,Healthcare,United Kingdom,Enterprise
CU010357,Account 010357,2026-01-20,Finance,Singapore,SMB
CU010358,Account 010358,2023-02-27,Finance,United Kingdom,SMB
CU010359,Account 010359,2022-03-28,Manufacturing,Singapore,Mid-Market
CU010360,Account 010360,2022-01-30,Finance,United Kingdom,Enterprise
CU010361,Account 010361,2022-02-22,Healthcare,Australia,Enterprise
CU010362,Account 010362,2025-10-18,Software,United Kingdom,Enterprise
CU010363,Account 010363,2026-02-15,Retail,Canada,SMB
CU010364,Account 010364,2023-04-11,Retail,United States,Mid-Market
CU010365,Account 010365,2026-04-13,Professional Services,Germany,SMB
CU010366,Account 010366,2026-01-20,Manufacturing,Germany,Mid-Market
CU010367,Account 010367,2023-07-22,Software,Singapore,SMB
CU010368,Account 010368,2022-09-21,Retail,United States,SMB
CU010369,Account 010369,2024-09-12,Manufacturing,Singapore,SMB
CU010370,Account 010370,2022-07-11,Retail,Singapore,SMB
CU010371,Account 010371,2024-12-06,Healthcare,Singapore,Enterprise
CU010372,Account 010372,2024-08-26,Education,Australia,Enterprise
CU010373,Account 010373,2026-01-15,Manufacturing,United Kingdom,SMB
CU010374,Account 010374,2025-05-11,Manufacturing,United States,Enterprise
CU010375,Account 010375,2026-03-30,Retail,United Kingdom,Enterprise
CU010376,Account 010376,2023-01-20,Professional Services,Singapore,SMB
CU010377,Account 010377,2023-05-27,Manufacturing,United Kingdom,Mid-Market
CU010378,Account 010378,2025-01-17,Software,Canada,SMB
CU010379,Account 010379,2024-07-14,Finance,Germany,SMB
CU010380,Account 010380,2023-05-23,Professional Services,Canada,Enterprise
CU010381,Account 010381,2023-05-19,Healthcare,Canada,Enterprise
CU010382,Account 010382,2025-08-08,Finance,Canada,Mid-Market
CU010383,Account 010383,2024-05-04,Professional Services,United States,Enterprise
CU010384,Account 010384,2024-05-27,Finance,Singapore,SMB
CU010385,Account 010385,2023-09-15,Finance,Singapore,Mid-Market
CU010386,Account 010386,2026-04-11,Healthcare,Singapore,Enterprise
