GLTxnID,Date,EntityID,DepartmentID,AccountCode,Currency,AmountLocal,CustomerID,VendorID,PostingStatus
GL0072513,2023-02-03,E05,D04,7100,EUR,738.4,,,Posted
GL0072514,2024-11-04,E04,D10,6050,SGD,699.16,,,Posted
GL0072515,2025-12-03,E02,D09,6010,GBP,1008.93,,V0273,Posted
GL0072516,2025-02-24,E01,D02,6000,AUD,4154.65,,V0148,Posted
GL0072517,2025-10-01,E06,D08,5100,CAD,8961.29,,V0434,Posted
GL0072518,2025-02-04,E06,D08,6090,CAD,406.27,,V0160,Posted
GL0072519,2023-10-10,E02,D09,5010,GBP,2789.33,,,Posted
GL0072520,2026-04-15,E01,D06,6110,AUD,1495.0,,,Accrued
GL0072521,2022-01-20,E02,D10,6050,GBP,284.33,,V0468,Posted
GL0072522,2023-12-09,E01,D05,6010,AUD,526.13,,V0320,Posted
GL0072523,2023-11-01,E03,D02,6050,USD,5761.91,,V0105,Posted
GL0072524,2024-03-18,E04,D05,5100,SGD,9649.68,,V0285,Accrued
GL0072525,2025-08-02,E01,D08,4000,AUD,-956.78,,,Accrued
GL0072526,2023-08-30,E01,D05,6010,AUD,2780.71,,V0396,Accrued
GL0072527,2025-03-31,E06,D09,7200,CAD,9280.5,,,Posted
GL0072528,2023-08-18,E02,D01,6000,GBP,6645.56,,V0125,Posted
GL0072529,2024-10-04,E05,D05,4020,EUR,-1704.47,C00561,,Accrued
GL0072530,2023-04-12,E06,D06,5100,CAD,1651.81,,V0071,Posted
GL0072531,2023-09-06,E04,D10,4000,SGD,-2721.47,C01130,,Accrued
GL0072532,2024-09-24,E03,D01,4000,USD,-5002.33,C01339,,Posted
GL0072533,2025-04-08,E01,D07,6030,AUD,1357.99,,V0229,Posted
GL0072534,2022-12-13,E02,D08,7100,GBP,908.44,,V0213,Accrued
GL0072535,2024-01-21,E02,D03,7200,GBP,3875.81,,,Accrued
GL0072536,2024-08-02,E01,D05,5000,AUD,6482.91,,,Posted
GL0072537,2022-04-08,E03,D04,5000,USD,1229.33,,,Posted
GL0072538,2024-09-05,E02,D09,7000,GBP,1012.31,,V0172,Posted
GL0072539,2025-10-11,E04,D06,6050,SGD,720.12,,V0471,Posted
GL0072540,2025-06-29,E04,D06,6060,SGD,2594.36,,V0133,Accrued
GL0072541,2024-07-25,E06,D05,6060,CAD,1203.81,,V0207,Accrued
GL0072542,2026-03-23,E02,D05,6050,GBP,1553.0,,V0045,Posted
GL0072543,2023-06-26,E05,D05,6030,EUR,1155.2,,,Posted
GL0072544,2022-07-07,E01,D10,4000,AUD,-1755.65,C00435,,Posted
GL0072545,2025-12-05,E06,D08,7100,CAD,497.9,,,Posted
GL0072546,2024-06-06,E03,D01,7000,USD,610.42,,,Posted
GL0072547,2026-06-29,E06,D03,4010,CAD,-15574.03,C00721,,Accrued
GL0072548,2022-05-10,E02,D08,6010,GBP,1898.8,,V0316,Posted
GL0072549,2026-08-07,E06,D02,7000,CAD,1363.04,,V0419,Posted
GL0072550,2022-01-04,E05,D08,6110,EUR,745.8,,V0455,Posted
GL0072551,2024-03-23,E01,D01,6020,AUD,415.81,,,Posted
GL0072552,2023-09-25,E03,D10,4000,USD,-8732.92,,,Posted
GL0072553,2022-01-10,E06,D03,6070,CAD,589.92,,V0253,Posted
GL0072554,2024-07-12,E02,D09,6050,GBP,425.93,,,Posted
GL0072555,2022-02-09,E02,D01,6030,GBP,1529.55,,V0490,Accrued
GL0072556,2025-11-05,E06,D09,6050,CAD,742.98,,,Posted
GL0072557,2025-08-29,E01,D08,4020,AUD,-938.74,C00785,,Posted
GL0072558,2026-02-02,E02,D04,6060,GBP,6877.06,,,Posted
GL0072559,2022-11-16,E04,D01,6040,SGD,3380.32,,,Posted
GL0072560,2022-02-15,E02,D04,4000,GBP,-1505.26,C01267,,Posted
GL0072561,2026-05-21,E03,D04,5010,USD,4126.3,,,Posted
GL0072562,2025-05-08,E05,D03,6040,EUR,5329.18,,V0257,Posted
GL0072563,2024-08-26,E01,D08,5000,AUD,1167.91,,,Posted
GL0072564,2024-02-28,E01,D07,6040,AUD,1561.53,,V0023,Posted
GL0072565,2024-06-15,E05,D10,6100,EUR,994.88,,V0082,Posted
GL0072566,2023-03-21,E03,D01,6100,USD,1225.23,,V0041,Posted
GL0072567,2025-05-08,E04,D10,7200,SGD,1088.47,,,Posted
GL0072568,2023-03-10,E02,D10,6040,GBP,3763.4,,,Accrued
GL0072569,2024-05-25,E03,D08,6050,USD,1452.42,,V0094,Posted
GL0072570,2024-09-19,E01,D03,7000,AUD,999.74,,,Posted
GL0072571,2024-12-12,E03,D04,6090,USD,4022.2,,V0376,Posted
GL0072572,2022-05-09,E03,D03,7200,USD,177.91,,V0314,Accrued
GL0072573,2023-12-12,E06,D09,6030,CAD,911.31,,,Accrued
GL0072574,2022-08-29,E03,D05,4010,USD,-6503.24,C01231,,Accrued
GL0072575,2023-02-21,E06,D09,6040,CAD,4253.07,,V0013,Accrued
GL0072576,2023-10-10,E01,D07,6010,AUD,875.82,,,Posted
GL0072577,2023-12-18,E03,D09,6100,USD,166.53,,V0304,Posted
GL0072578,2022-09-27,E03,D07,5000,USD,12915.16,,,Posted
GL0072579,2024-08-05,E06,D06,6040,CAD,1420.65,,V0399,Posted
GL0072580,2025-12-27,E01,D01,4010,AUD,-3391.19,C01276,,Accrued
GL0072581,2022-08-23,E06,D09,7100,CAD,3422.29,,,Posted
GL0072582,2022-08-28,E06,D09,7100,CAD,-2369.5,,V0438,Accrued
GL0072583,2026-01-18,E04,D07,5100,SGD,1930.98,,V0375,Accrued
GL0072584,2023-07-12,E02,D07,6070,GBP,939.66,,V0022,Posted
GL0072585,2024-04-02,E01,D09,6030,AUD,1516.47,,V0240,Posted
GL0072586,2023-12-01,E05,D04,6080,EUR,543.85,,V0310,Accrued
GL0072587,2025-09-05,E02,D09,6070,GBP,732.98,,,Posted
GL0072588,2024-12-06,E04,D05,6010,SGD,255.91,,V0223,Posted
GL0072589,2026-08-08,E01,D01,6030,AUD,6959.56,,,Accrued
GL0072590,2024-11-29,E05,D03,6000,EUR,154.89,,V0235,Accrued
GL0072591,2024-04-25,E04,D06,6050,SGD,996.42,,V0348,Accrued
GL0072592,2022-05-12,E02,D09,6060,GBP,166.93,,V0080,Posted
GL0072593,2022-01-16,E03,D05,7100,USD,2823.15,,V0092,Posted
GL0072594,2025-03-06,E06,D04,6050,CAD,4292.21,,V0470,Accrued
GL0072595,2025-01-24,E04,D07,7000,SGD,2758.82,,V0415,Accrued
GL0072596,2025-08-06,E06,D03,6000,CAD,493.3,,V0379,Accrued
GL0072597,2023-08-23,E04,D05,6050,SGD,1512.56,,V0231,Posted
GL0072598,2024-01-02,E05,D02,6010,EUR,1232.7,,,Posted
GL0072599,2024-10-25,E02,D10,6020,GBP,1718.72,,V0009,Accrued
GL0072600,2023-09-08,E01,D08,7200,AUD,2543.97,,V0236,Accrued
GL0072601,2025-12-05,E02,D09,4010,GBP,-12902.44,C00109,,Posted
GL0072602,2022-07-14,E01,D10,6070,AUD,6463.78,,V0453,Accrued
GL0072603,2024-07-05,E05,D02,5100,EUR,1381.01,,V0356,Posted
GL0072604,2025-09-22,E01,D01,4000,AUD,-3025.65,,,Posted
GL0072605,2025-07-27,E02,D08,7100,GBP,-2333.74,,V0032,Posted
GL0072606,2026-07-11,E04,D01,5100,SGD,503.14,,V0499,Posted
GL0072607,2023-03-24,E06,D08,6020,CAD,2466.66,,V0498,Posted
GL0072608,2024-10-10,E03,D01,7100,USD,-838.49,,V0303,Posted
GL0072609,2024-07-11,E05,D09,5010,EUR,580.4,,V0328,Posted
GL0072610,2022-05-15,E04,D06,6080,SGD,527.41,,V0267,Posted
GL0072611,2024-04-15,E01,D06,5010,AUD,9379.18,,,Posted
GL0072612,2023-10-10,E03,D07,5100,USD,2331.68,,V0032,Posted
GL0072613,2022-08-15,E01,D01,4020,AUD,-8490.52,C00784,,Posted
GL0072614,2022-01-27,E02,D05,6020,GBP,2615.86,,V0169,Posted
GL0072615,2024-12-16,E06,D03,5010,CAD,3972.38,,,Posted
GL0072616,2023-10-02,E03,D05,6010,USD,209.12,,V0255,Posted
GL0072617,2023-09-26,E01,D08,7000,AUD,1639.09,,,Posted
GL0072618,2026-07-28,E05,D05,7000,EUR,485.82,,V0055,Accrued
GL0072619,2026-04-16,E02,D10,5100,GBP,786.17,,V0168,Accrued
GL0072620,2022-03-08,E05,D04,6050,EUR,1120.26,,V0059,Accrued
GL0072621,2025-05-09,E05,D04,6110,EUR,2187.32,,V0403,Accrued
GL0072622,2024-01-16,E01,D06,4010,AUD,-8217.62,C00510,,Accrued
GL0072623,2024-06-22,E02,D03,5010,GBP,1391.8,,V0178,Posted
GL0072624,2024-06-13,E03,D04,6070,USD,1292.45,,V0026,Posted
GL0072625,2023-01-07,E02,D10,6090,GBP,1833.26,,V0051,Posted
GL0072626,2023-10-15,E02,D04,5010,GBP,1923.59,,,Posted
GL0072627,2025-10-05,E06,D06,5100,CAD,806.85,,V0242,Posted
GL0072628,2023-10-23,E02,D04,7000,GBP,1892.06,,,Accrued
GL0072629,2024-07-01,E04,D10,4020,SGD,-4279.27,C00028,,Posted
GL0072630,2024-08-20,E06,D06,6010,CAD,11122.17,,V0301,Posted
GL0072631,2026-03-24,E03,D02,4010,USD,-1511.34,C00402,,Posted
GL0072632,2024-03-09,E06,D01,6040,CAD,1689.92,,V0409,Posted
GL0072633,2026-07-17,E01,D01,6080,AUD,2773.55,,,Accrued
GL0072634,2024-01-15,E04,D06,7200,SGD,805.16,,,Posted
GL0072635,2025-03-27,E02,D10,6090,GBP,1824.76,,,Posted
GL0072636,2022-09-23,E02,D02,6070,GBP,289.65,,V0153,Accrued
GL0072637,2024-12-29,E04,D09,6100,SGD,3788.67,,,Accrued
GL0072638,2023-04-11,E04,D01,6020,SGD,2576.72,,V0459,Posted
GL0072639,2026-03-17,E02,D08,6040,GBP,1208.9,,,Posted
GL0072640,2025-06-24,E06,D08,4010,CAD,-8323.26,C00543,,Accrued
GL0072641,2026-06-06,E02,D10,4010,GBP,-10064.6,C00817,,Posted
GL0072642,2022-03-26,E04,D02,6080,SGD,2669.1,,V0493,Posted
GL0072643,2022-09-01,E03,D08,6110,USD,1145.32,,,Posted
GL0072644,2023-01-23,E04,D10,6010,SGD,808.62,,V0093,Posted
GL0072645,2025-06-15,E05,D04,6030,EUR,299.39,,V0173,Posted
GL0072646,2022-11-24,E03,D09,6110,USD,655.6,,V0481,Posted
GL0072647,2022-07-11,E01,D09,7200,AUD,341.49,,V0409,Accrued
GL0072648,2023-05-31,E02,D07,6080,GBP,1746.44,,,Posted
GL0072649,2025-12-20,E03,D04,6110,USD,2291.08,,,Posted
GL0072650,2024-01-05,E03,D10,6060,USD,1568.1,,V0381,Posted
GL0072651,2022-08-26,E02,D01,4000,GBP,-4409.86,C01465,,Posted
GL0072652,2025-11-15,E04,D02,6090,SGD,3375.37,,,Posted
GL0072653,2024-11-28,E06,D07,6090,CAD,1510.07,,V0166,Posted
GL0072654,2026-06-12,E01,D01,5010,AUD,3126.06,,,Accrued
GL0072655,2023-09-12,E04,D08,6040,SGD,952.29,,V0448,Posted
GL0072656,2024-08-25,E06,D07,6090,CAD,1726.44,,V0435,Posted
GL0072657,2023-12-22,E04,D10,6090,SGD,947.25,,V0437,Posted
GL0072658,2023-11-21,E02,D05,7200,GBP,736.19,,V0500,Posted
GL0072659,2022-12-09,E03,D01,6060,USD,5076.91,,,Posted
GL0072660,2023-12-28,E01,D10,6020,AUD,1380.37,,,Accrued
GL0072661,2022-10-04,E05,D10,7200,EUR,2579.5,,V0028,Posted
GL0072662,2022-05-13,E05,D02,5010,EUR,851.02,,V0264,Accrued
GL0072663,2023-06-08,E05,D10,4020,EUR,-5423.4,C00595,,Posted
GL0072664,2025-12-20,E06,D05,7000,CAD,1269.06,,V0477,Posted
GL0072665,2022-11-30,E02,D04,6020,GBP,860.65,,,Accrued
GL0072666,2024-06-13,E06,D06,5010,CAD,6262.39,,,Posted
GL0072667,2022-01-13,E02,D09,7200,GBP,731.49,,V0439,Posted
GL0072668,2022-12-19,E04,D01,6050,SGD,3549.6,,,Posted
GL0072669,2024-01-27,E01,D02,6050,AUD,525.08,,V0371,Accrued
GL0072670,2025-06-09,E02,D07,5010,GBP,3154.05,,V0355,Posted
GL0072671,2023-10-22,E05,D08,4000,EUR,-4300.02,C00011,,Posted
GL0072672,2023-08-16,E06,D03,4020,CAD,-7160.15,C00651,,Posted
GL0072673,2026-01-06,E05,D07,4000,EUR,-2889.9,C01432,,Accrued
GL0072674,2023-07-12,E02,D02,4020,GBP,-5920.0,C00508,,Posted
GL0072675,2023-12-23,E05,D06,6030,EUR,733.1,,,Accrued
GL0072676,2023-10-10,E01,D08,6090,AUD,1455.99,,V0484,Posted
GL0072677,2024-09-03,E01,D10,6010,AUD,502.74,,V0166,Posted
GL0072678,2022-04-05,E05,D09,5010,EUR,2740.69,,,Posted
GL0072679,2026-04-10,E01,D08,6050,AUD,2500.68,,V0398,Posted
GL0072680,2025-05-22,E04,D04,5010,SGD,4564.34,,,Posted
GL0072681,2026-04-19,E03,D09,6110,USD,3757.76,,V0151,Accrued
GL0072682,2022-03-12,E04,D01,5010,SGD,2709.67,,,Accrued
GL0072683,2024-02-10,E01,D10,6000,AUD,991.05,,V0266,Posted
GL0072684,2022-06-16,E04,D05,4010,SGD,-2298.27,C01431,,Posted
GL0072685,2022-06-20,E03,D03,6030,USD,2107.81,,,Posted
GL0072686,2025-02-08,E06,D04,4000,CAD,-4207.26,C00004,,Posted
GL0072687,2023-10-08,E03,D07,7100,USD,2618.76,,V0274,Posted
GL0072688,2023-09-08,E03,D01,6060,USD,2048.4,,V0365,Accrued
GL0072689,2025-10-21,E02,D10,6050,GBP,4552.4,,V0313,Posted
GL0072690,2025-12-23,E01,D01,4020,AUD,-5080.81,C00025,,Posted
GL0072691,2025-01-22,E02,D05,6040,GBP,967.6,,,Posted
GL0072692,2025-09-08,E02,D04,5100,GBP,2857.18,,V0147,Posted
GL0072693,2025-09-01,E03,D04,6080,USD,2281.35,,,Posted
GL0072694,2023-09-12,E02,D04,6020,GBP,4203.74,,,Posted
GL0072695,2024-02-12,E04,D06,6040,SGD,2993.22,,,Posted
GL0072696,2022-11-29,E01,D06,6000,AUD,325.29,,V0344,Accrued
GL0072697,2024-02-04,E06,D09,6090,CAD,884.48,,,Posted
GL0072698,2024-01-29,E01,D06,6060,AUD,2468.38,,V0391,Posted
GL0072699,2025-11-01,E04,D10,6040,SGD,195.35,,,Posted
GL0072700,2026-06-15,E03,D10,4010,USD,-930.48,C00753,,Accrued
GL0072701,2025-06-12,E01,D06,6110,AUD,926.78,,,Posted
GL0072702,2023-07-27,E02,D03,6030,GBP,968.34,,,Posted
GL0072703,2025-10-12,E04,D07,6030,SGD,1738.36,,V0065,Posted
GL0072704,2026-03-14,E04,D04,6050,SGD,208.61,,V0348,Posted
GL0072705,2024-08-14,E03,D08,6070,USD,8230.37,,,Accrued
GL0072706,2024-04-08,E04,D04,6010,SGD,1521.41,,V0351,Posted
GL0072707,2024-08-18,E03,D10,6090,USD,488.22,,,Posted
GL0072708,2023-11-15,E05,D07,7200,EUR,4882.56,,,Posted
GL0072709,2023-09-16,E06,D03,6020,CAD,1415.93,,V0129,Accrued
GL0072710,2022-08-28,E03,D09,5100,USD,1298.95,,,Posted
GL0072711,2025-03-25,E06,D05,6050,CAD,502.61,,,Posted
GL0072712,2024-08-05,E06,D09,6050,CAD,251.85,,,Posted
GL0072713,2024-04-30,E02,D04,6060,GBP,833.08,,V0037,Accrued
GL0072714,2024-12-09,E05,D06,6040,EUR,257.25,,,Posted
GL0072715,2024-08-31,E03,D01,4020,USD,-1098.64,C00203,,Posted
GL0072716,2022-12-19,E01,D09,6040,AUD,5422.01,,V0438,Accrued
GL0072717,2023-01-30,E02,D03,6100,GBP,1365.07,,,Posted
GL0072718,2026-06-17,E01,D01,4010,AUD,-4435.52,C00124,,Posted
GL0072719,2026-03-26,E02,D09,6110,GBP,1423.15,,,Posted
GL0072720,2025-04-02,E03,D06,5100,USD,1941.22,,V0265,Accrued
GL0072721,2023-12-31,E05,D10,6090,EUR,1660.33,,,Posted
GL0072722,2022-04-29,E01,D05,4000,AUD,-5412.68,C00006,,Accrued
GL0072723,2025-08-08,E01,D09,4010,AUD,-5882.49,C01024,,Posted
GL0072724,2024-05-14,E05,D05,6000,EUR,2236.42,,,Posted
GL0072725,2022-11-29,E05,D04,6060,EUR,982.77,,,Posted
GL0072726,2023-02-18,E01,D10,6030,AUD,3610.04,,,Posted
GL0072727,2026-02-16,E04,D10,6070,SGD,1793.12,,V0140,Accrued
GL0072728,2024-09-05,E04,D07,7100,SGD,420.3,,,Posted
GL0072729,2022-01-03,E01,D03,6070,AUD,354.84,,V0202,Posted
GL0072730,2023-11-26,E04,D04,6070,SGD,1694.74,,V0061,Accrued
GL0072731,2023-01-10,E01,D04,5000,AUD,673.6,,,Posted
GL0072732,2023-06-08,E04,D01,6050,SGD,5272.87,,V0231,Accrued
GL0072733,2023-04-27,E06,D02,6010,CAD,1300.5,,V0409,Posted
GL0072734,2022-10-22,E01,D05,5100,AUD,1088.21,,V0039,Posted
GL0072735,2023-06-06,E05,D05,6010,EUR,1393.76,,,Posted
GL0072736,2023-11-03,E05,D09,6040,EUR,1905.86,,V0104,Posted
GL0072737,2022-08-10,E04,D02,6010,SGD,2007.44,,V0029,Posted
GL0072738,2025-02-20,E06,D02,5000,CAD,2598.61,,,Posted
GL0072739,2023-10-28,E03,D01,6030,USD,765.07,,,Accrued
GL0072740,2024-05-06,E01,D05,4020,AUD,-576.6,C00628,,Posted
GL0072741,2022-10-24,E02,D04,7200,GBP,3467.89,,V0138,Accrued
GL0072742,2022-04-16,E01,D10,7000,AUD,3702.45,,V0444,Posted
GL0072743,2022-12-25,E06,D09,7000,CAD,205.1,,V0271,Posted
GL0072744,2026-02-19,E01,D03,6030,AUD,1204.38,,V0066,Posted
GL0072745,2024-10-18,E04,D09,7200,SGD,509.78,,V0378,Posted
GL0072746,2026-03-10,E01,D05,6040,AUD,259.32,,,Posted
GL0072747,2023-05-10,E04,D08,6100,SGD,1865.81,,,Posted
GL0072748,2023-06-24,E04,D02,5000,SGD,1189.4,,V0032,Posted
GL0072749,2023-12-04,E06,D10,7000,CAD,2711.92,,,Posted
GL0072750,2022-11-15,E05,D06,5010,EUR,7483.93,,V0162,Accrued
GL0072751,2022-02-26,E05,D07,6000,EUR,2378.93,,,Posted
GL0072752,2026-03-02,E03,D06,6070,USD,1722.4,,,Posted
GL0072753,2024-06-08,E01,D09,6090,AUD,3212.78,,V0471,Posted
GL0072754,2026-05-28,E01,D07,5100,AUD,1117.49,,V0432,Posted
GL0072755,2025-01-13,E02,D09,4010,GBP,-4656.96,C00396,,Posted
GL0072756,2024-04-19,E01,D08,6000,AUD,660.19,,,Accrued
GL0072757,2022-08-09,E03,D05,6010,USD,498.79,,,Accrued
GL0072758,2025-02-01,E04,D03,6110,SGD,3679.46,,,Accrued
GL0072759,2023-12-19,E04,D05,7100,SGD,1802.68,,V0469,Posted
GL0072760,2023-04-25,E01,D04,6040,AUD,2262.94,,,Posted
GL0072761,2022-04-22,E03,D02,6010,USD,502.32,,,Posted
GL0072762,2026-05-20,E02,D07,6110,GBP,1787.74,,V0443,Posted
GL0072763,2022-06-19,E04,D08,4000,SGD,-2272.07,C00700,,Accrued
GL0072764,2026-04-18,E04,D01,4000,SGD,-6755.47,C01410,,Posted
GL0072765,2023-11-25,E06,D08,6070,CAD,618.16,,V0263,Posted
GL0072766,2022-08-21,E05,D04,4000,EUR,-3175.1,C00739,,Posted
GL0072767,2025-05-29,E03,D04,4010,USD,-5441.14,C00468,,Accrued
GL0072768,2024-01-07,E01,D02,6100,AUD,1766.88,,V0084,Posted
GL0072769,2023-09-10,E05,D09,4000,EUR,-1666.41,C00062,,Posted
GL0072770,2023-01-22,E05,D10,6000,EUR,512.86,,V0299,Posted
GL0072771,2025-04-08,E06,D10,6060,CAD,363.43,,,Posted
GL0072772,2025-02-24,E04,D08,6020,SGD,2751.62,,,Posted
GL0072773,2023-05-31,E06,D10,6000,CAD,1809.89,,,Posted
GL0072774,2025-04-24,E03,D04,6010,USD,3623.82,,V0088,Posted
GL0072775,2024-07-10,E06,D10,5000,CAD,1599.49,,V0423,Posted
GL0072776,2022-02-18,E01,D10,6100,AUD,1035.42,,V0499,Posted
GL0072777,2024-11-17,E06,D05,5000,CAD,2992.68,,,Accrued
GL0072778,2025-04-09,E02,D02,6030,GBP,3525.29,,,Posted
GL0072779,2026-04-21,E04,D10,6100,SGD,676.27,,V0267,Accrued
GL0072780,2024-09-01,E03,D10,4010,USD,-4495.7,C01095,,Posted
GL0072781,2026-06-05,E04,D02,7200,SGD,2689.65,,V0307,Posted
GL0072782,2025-01-07,E06,D03,7000,CAD,1400.67,,,Posted
GL0072783,2022-10-04,E01,D09,6050,AUD,1515.09,,,Posted
GL0072784,2023-02-02,E04,D05,5000,SGD,1266.13,,V0390,Posted
GL0072785,2025-08-26,E04,D08,4020,SGD,-1966.85,C00081,,Posted
GL0072786,2026-05-21,E02,D06,7200,GBP,2400.97,,V0482,Posted
GL0072787,2023-08-13,E05,D08,6110,EUR,812.28,,,Posted
GL0072788,2025-07-12,E05,D02,6000,EUR,1281.0,,V0221,Posted
GL0072789,2022-01-29,E06,D09,6080,CAD,437.36,,,Posted
GL0072790,2022-08-31,E02,D09,6080,GBP,2739.29,,,Accrued
GL0072791,2023-08-28,E01,D04,5010,AUD,2171.94,,,Posted
GL0072792,2023-11-15,E04,D07,6050,SGD,3028.63,,V0287,Posted
GL0072793,2024-01-19,E01,D05,7200,AUD,2862.6,,V0336,Posted
GL0072794,2026-04-23,E03,D01,5000,USD,3180.61,,,Posted
GL0072795,2022-04-16,E03,D08,5100,USD,3620.87,,V0049,Posted
GL0072796,2026-07-13,E02,D07,7000,GBP,329.39,,,Posted
GL0072797,2023-09-17,E01,D03,5100,AUD,4296.73,,V0008,Posted
GL0072798,2025-06-14,E06,D10,5000,CAD,1471.42,,V0443,Posted
GL0072799,2025-05-06,E05,D10,6000,EUR,5745.44,,V0496,Posted
GL0072800,2022-03-19,E03,D09,7100,USD,3092.11,,,Posted
GL0072801,2024-01-23,E03,D04,6020,USD,934.46,,V0158,Posted
GL0072802,2026-07-06,E06,D08,6020,CAD,686.13,,V0414,Posted
GL0072803,2024-08-19,E04,D10,6040,SGD,123.32,,V0295,Posted
GL0072804,2024-11-03,E02,D06,6050,GBP,2432.78,,V0162,Posted
GL0072805,2024-08-19,E04,D06,6060,SGD,1672.93,,V0128,Posted
GL0072806,2023-06-12,E06,D02,6050,CAD,811.25,,V0132,Posted
GL0072807,2023-10-02,E03,D09,7100,USD,-2810.5,,,Posted
GL0072808,2024-03-11,E02,D03,4020,GBP,-1323.99,C00798,,Posted
GL0072809,2023-11-11,E06,D09,5000,CAD,1132.63,,,Posted
GL0072810,2026-06-07,E04,D04,7200,SGD,1027.58,,,Posted
GL0072811,2024-09-25,E03,D08,6070,USD,1446.94,,V0241,Posted
GL0072812,2026-05-20,E05,D10,5100,EUR,3294.98,,V0169,Posted
GL0072813,2024-08-05,E06,D10,4010,CAD,-2888.99,C00825,,Posted
GL0072814,2022-02-24,E01,D04,5000,AUD,4533.53,,,Posted
GL0072815,2022-05-14,E02,D01,5010,GBP,936.92,,,Posted
GL0072816,2024-04-29,E04,D02,6050,SGD,1616.41,,V0399,Posted
GL0072817,2023-02-20,E04,D05,5000,SGD,4424.75,,V0338,Posted
GL0072818,2026-06-02,E01,D07,6090,AUD,3263.03,,V0388,Posted
GL0072819,2023-03-09,E03,D10,6070,USD,1443.0,,V0283,Accrued
GL0072820,2023-01-09,E02,D09,5100,GBP,6798.44,,V0425,Posted
GL0072821,2025-05-03,E06,D04,6060,CAD,144.91,,V0300,Posted
GL0072822,2026-02-17,E04,D10,6060,SGD,458.57,,,Posted
GL0072823,2026-01-07,E03,D08,6000,USD,1156.49,,V0145,Accrued
GL0072824,2025-08-10,E01,D05,6020,AUD,553.5,,,Posted
GL0072825,2025-06-23,E03,D06,5010,USD,2462.85,,V0051,Accrued
GL0072826,2023-03-10,E01,D06,6110,AUD,4964.72,,V0498,Posted
GL0072827,2023-05-06,E01,D06,6010,AUD,1331.97,,,Posted
GL0072828,2026-04-01,E04,D02,5100,SGD,2247.66,,V0007,Posted
GL0072829,2023-06-20,E06,D03,5010,CAD,3913.65,,,Posted
GL0072830,2022-02-11,E06,D08,6030,CAD,1560.01,,V0189,Posted
GL0072831,2022-06-01,E02,D05,7000,GBP,833.87,,V0160,Accrued
GL0072832,2025-05-24,E05,D07,7200,EUR,448.5,,,Posted
GL0072833,2023-10-07,E01,D10,6080,AUD,2065.97,,,Posted
GL0072834,2023-12-28,E05,D05,4010,EUR,-7640.3,C00156,,Accrued
GL0072835,2025-12-22,E06,D07,5100,CAD,1776.62,,,Posted
GL0072836,2025-04-05,E03,D06,6040,USD,1719.83,,V0462,Posted
GL0072837,2024-08-02,E03,D05,6020,USD,1855.64,,,Posted
GL0072838,2026-04-20,E05,D07,6050,EUR,891.08,,,Posted
GL0072839,2025-10-31,E03,D10,6040,USD,2456.38,,,Posted
GL0072840,2026-07-01,E06,D02,7200,CAD,2064.22,,V0472,Posted
GL0072841,2026-02-20,E05,D05,6020,EUR,1065.46,,,Accrued
GL0072842,2024-05-14,E06,D09,7200,CAD,270.52,,,Posted
GL0072843,2024-01-09,E03,D02,6050,USD,2265.26,,V0282,Posted
GL0072844,2024-06-19,E05,D03,6080,EUR,2203.96,,V0193,Posted
GL0072845,2023-06-16,E02,D06,4020,GBP,-1735.78,C01066,,Accrued
GL0072846,2025-01-23,E03,D04,5100,USD,1784.48,,,Posted
GL0072847,2022-08-07,E02,D09,7000,GBP,1801.53,,,Accrued
GL0072848,2024-06-02,E03,D09,6000,USD,2433.89,,V0234,Posted
GL0072849,2022-12-12,E04,D07,6070,SGD,252.93,,,Posted
GL0072850,2023-10-21,E02,D06,6060,GBP,694.43,,V0056,Posted
GL0072851,2023-11-15,E01,D07,6040,AUD,194.14,,V0001,Posted
GL0072852,2024-11-28,E04,D08,4000,SGD,-334.79,C01272,,Posted
GL0072853,2024-02-05,E04,D03,6030,SGD,795.46,,V0008,Posted
GL0072854,2026-08-10,E04,D05,6020,SGD,747.06,,,Posted
GL0072855,2023-06-30,E01,D04,6050,AUD,558.1,,V0091,Posted
GL0072856,2023-09-06,E06,D01,7100,CAD,1352.15,,V0442,Accrued
GL0072857,2023-05-25,E04,D08,6080,SGD,916.5,,,Posted
GL0072858,2026-07-17,E02,D02,6060,GBP,5350.6,,,Posted
GL0072859,2025-11-10,E02,D09,7100,GBP,1599.97,,V0379,Posted
GL0072860,2026-04-06,E04,D01,6110,SGD,2453.77,,,Posted
GL0072861,2025-08-23,E05,D08,7200,EUR,1000.8,,V0487,Accrued
GL0072862,2024-08-12,E04,D03,7000,SGD,932.42,,V0199,Accrued
GL0072863,2023-05-04,E02,D04,7100,GBP,-995.06,,,Posted
GL0072864,2023-02-08,E01,D04,4010,AUD,-1712.14,C01071,,Accrued
GL0072865,2025-07-11,E06,D02,4010,CAD,-2560.3,C00862,,Accrued
GL0072866,2022-05-27,E04,D10,6100,SGD,5618.41,,,Posted
GL0072867,2022-06-17,E06,D02,7200,CAD,933.7,,V0169,Posted
GL0072868,2022-05-12,E03,D02,6090,USD,340.5,,,Posted
GL0072869,2022-12-18,E02,D04,6040,GBP,1434.41,,V0409,Posted
GL0072870,2024-05-28,E01,D09,6030,AUD,643.04,,V0012,Posted
GL0072871,2023-04-15,E06,D01,4020,CAD,-5438.77,C00101,,Posted
