Month,EntityID,DepartmentID,AccountCode,ForecastAmountAUD,Scenario
2026-02-01,E04,D01,6020,8467.21,Base
2026-02-01,E04,D01,6030,6550.65,Base
2026-02-01,E04,D01,6040,6156.23,Best
2026-02-01,E04,D01,6050,6608.72,Base
2026-02-01,E04,D01,6060,7755.89,Best
2026-02-01,E04,D01,6070,951.19,Base
2026-02-01,E04,D01,6080,1592.06,Base
2026-02-01,E04,D01,6090,5482.1,Best
2026-02-01,E04,D01,6100,2451.16,Worst
2026-02-01,E04,D01,6110,5511.82,Best
2026-02-01,E04,D02,4000,-19255.84,Best
2026-02-01,E04,D02,4010,-7802.81,Base
2026-02-01,E04,D02,4020,-5814.03,Worst
2026-02-01,E04,D02,5000,1860.78,Base
2026-02-01,E04,D02,5010,1720.35,Base
2026-02-01,E04,D02,5100,1067.28,Worst
2026-02-01,E04,D02,6000,1783.03,Worst
2026-02-01,E04,D02,6010,3445.48,Best
2026-02-01,E04,D02,6020,5426.58,Worst
2026-02-01,E04,D02,6030,2413.24,Base
2026-02-01,E04,D02,6040,2698.06,Best
2026-02-01,E04,D02,6050,3449.4,Base
2026-02-01,E04,D02,6060,2154.15,Base
2026-02-01,E04,D02,6070,2093.55,Base
2026-02-01,E04,D02,6080,1759.4,Base
2026-02-01,E04,D02,6090,4033.54,Base
2026-02-01,E04,D02,6100,3201.91,Best
2026-02-01,E04,D02,6110,8508.72,Base
2026-02-01,E04,D03,4000,-19938.37,Worst
2026-02-01,E04,D03,4010,-8256.09,Base
2026-02-01,E04,D03,4020,-6307.67,Base
2026-02-01,E04,D03,5000,7959.37,Worst
2026-02-01,E04,D03,5010,3620.99,Worst
2026-02-01,E04,D03,5100,10588.82,Base
2026-02-01,E04,D03,6000,2431.89,Base
2026-02-01,E04,D03,6010,3449.95,Base
2026-02-01,E04,D03,6020,2620.64,Base
2026-02-01,E04,D03,6030,3545.62,Base
2026-02-01,E04,D03,6040,5489.18,Best
2026-02-01,E04,D03,6050,5342.21,Base
2026-02-01,E04,D03,6060,2106.73,Worst
2026-02-01,E04,D03,6070,1596.38,Worst
2026-02-01,E04,D03,6080,4806.49,Base
2026-02-01,E04,D03,6090,4085.83,Base
2026-02-01,E04,D03,6100,4857.8,Base
2026-02-01,E04,D03,6110,4158.49,Base
2026-02-01,E04,D04,4000,-9487.34,Base
2026-02-01,E04,D04,4010,-12776.15,Worst
2026-02-01,E04,D04,4020,-5479.12,Base
2026-02-01,E04,D04,5000,2358.7,Best
2026-02-01,E04,D04,5010,3321.3,Base
2026-02-01,E04,D04,5100,4501.39,Best
2026-02-01,E04,D04,6000,1694.44,Base
2026-02-01,E04,D04,6010,1393.08,Best
2026-02-01,E04,D04,6020,1466.16,Base
2026-02-01,E04,D04,6030,4636.68,Base
2026-02-01,E04,D04,6040,3203.91,Base
2026-02-01,E04,D04,6050,2238.2,Base
2026-02-01,E04,D04,6060,2575.83,Base
2026-02-01,E04,D04,6070,5744.46,Base
2026-02-01,E04,D04,6080,4966.28,Best
2026-02-01,E04,D04,6090,3616.93,Best
2026-02-01,E04,D04,6100,2449.42,Best
2026-02-01,E04,D04,6110,7871.98,Best
2026-02-01,E04,D05,4000,-5728.52,Worst
2026-02-01,E04,D05,4010,-6960.01,Base
2026-02-01,E04,D05,4020,-10294.72,Base
2026-02-01,E04,D05,5000,1557.5,Base
2026-02-01,E04,D05,5010,4467.71,Base
2026-02-01,E04,D05,5100,3121.25,Base
2026-02-01,E04,D05,6000,1398.36,Best
2026-02-01,E04,D05,6010,3071.27,Base
2026-02-01,E04,D05,6020,2118.73,Best
2026-02-01,E04,D05,6030,1485.32,Best
2026-02-01,E04,D05,6040,6132.86,Base
2026-02-01,E04,D05,6050,3145.28,Base
2026-02-01,E04,D05,6060,1456.17,Base
2026-02-01,E04,D05,6070,1229.06,Base
2026-02-01,E04,D05,6080,2055.29,Worst
2026-02-01,E04,D05,6090,5680.2,Base
2026-02-01,E04,D05,6100,11637.33,Worst
2026-02-01,E04,D05,6110,4405.16,Worst
2026-02-01,E04,D06,4000,-13448.74,Best
2026-02-01,E04,D06,4010,-15312.35,Best
2026-02-01,E04,D06,4020,-11702.65,Base
2026-02-01,E04,D06,5000,3535.64,Base
2026-02-01,E04,D06,5010,1402.25,Worst
2026-02-01,E04,D06,5100,5290.62,Best
2026-02-01,E04,D06,6000,1753.9,Base
2026-02-01,E04,D06,6010,1411.8,Worst
2026-02-01,E04,D06,6020,4450.8,Base
2026-02-01,E04,D06,6030,3930.74,Base
2026-02-01,E04,D06,6040,2292.76,Worst
2026-02-01,E04,D06,6050,4931.69,Best
2026-02-01,E04,D06,6060,1880.87,Worst
2026-02-01,E04,D06,6070,9923.8,Worst
2026-02-01,E04,D06,6080,4851.42,Base
2026-02-01,E04,D06,6090,10821.94,Base
2026-02-01,E04,D06,6100,6605.01,Base
2026-02-01,E04,D06,6110,7892.83,Base
2026-02-01,E04,D07,4000,-7407.92,Base
2026-02-01,E04,D07,4010,-7444.87,Base
2026-02-01,E04,D07,4020,-18367.26,Worst
2026-02-01,E04,D07,5000,3874.59,Best
2026-02-01,E04,D07,5010,1830.78,Base
2026-02-01,E04,D07,5100,3810.21,Worst
2026-02-01,E04,D07,6000,4982.27,Worst
2026-02-01,E04,D07,6010,5317.57,Base
2026-02-01,E04,D07,6020,2954.54,Best
2026-02-01,E04,D07,6030,3227.95,Base
2026-02-01,E04,D07,6040,2682.35,Best
2026-02-01,E04,D07,6050,819.91,Worst
2026-02-01,E04,D07,6060,4870.31,Base
2026-02-01,E04,D07,6070,1216.24,Worst
2026-02-01,E04,D07,6080,5879.42,Worst
2026-02-01,E04,D07,6090,3668.37,Base
2026-02-01,E04,D07,6100,6272.72,Base
2026-02-01,E04,D07,6110,7544.48,Best
2026-02-01,E04,D08,4000,-8247.28,Base
2026-02-01,E04,D08,4010,-10416.08,Base
2026-02-01,E04,D08,4020,-7101.22,Best
2026-02-01,E04,D08,5000,2258.38,Best
2026-02-01,E04,D08,5010,1497.16,Best
2026-02-01,E04,D08,5100,2647.82,Worst
2026-02-01,E04,D08,6000,2240.74,Base
2026-02-01,E04,D08,6010,7467.08,Worst
2026-02-01,E04,D08,6020,3888.73,Base
2026-02-01,E04,D08,6030,6195.38,Base
2026-02-01,E04,D08,6040,2748.36,Best
2026-02-01,E04,D08,6050,2738.99,Best
2026-02-01,E04,D08,6060,1634.24,Base
2026-02-01,E04,D08,6070,6506.29,Base
2026-02-01,E04,D08,6080,1722.92,Base
2026-02-01,E04,D08,6090,3443.93,Base
2026-02-01,E04,D08,6100,2221.88,Worst
2026-02-01,E04,D08,6110,5445.57,Base
2026-02-01,E04,D09,4000,-17024.26,Base
2026-02-01,E04,D09,4010,-8355.76,Base
2026-02-01,E04,D09,4020,-7407.05,Base
2026-02-01,E04,D09,5000,1611.42,Base
2026-02-01,E04,D09,5010,6261.59,Worst
2026-02-01,E04,D09,5100,1803.56,Best
2026-02-01,E04,D09,6000,2884.64,Base
2026-02-01,E04,D09,6010,4531.06,Base
2026-02-01,E04,D09,6020,2492.98,Worst
2026-02-01,E04,D09,6030,2782.46,Worst
2026-02-01,E04,D09,6040,2369.08,Base
2026-02-01,E04,D09,6050,5793.49,Worst
2026-02-01,E04,D09,6060,1115.42,Base
2026-02-01,E04,D09,6070,5493.62,Best
2026-02-01,E04,D09,6080,4590.22,Base
2026-02-01,E04,D09,6090,2554.08,Base
2026-02-01,E04,D09,6100,7095.2,Best
2026-02-01,E04,D09,6110,3649.29,Worst
2026-02-01,E04,D10,4000,-8265.27,Base
2026-02-01,E04,D10,4010,-13378.18,Best
2026-02-01,E04,D10,4020,-8994.55,Worst
2026-02-01,E04,D10,5000,3011.83,Base
2026-02-01,E04,D10,5010,3130.99,Base
2026-02-01,E04,D10,5100,2245.3,Base
2026-02-01,E04,D10,6000,3672.31,Base
2026-02-01,E04,D10,6010,6463.35,Worst
2026-02-01,E04,D10,6020,2230.94,Worst
2026-02-01,E04,D10,6030,1704.54,Base
2026-02-01,E04,D10,6040,2991.08,Base
2026-02-01,E04,D10,6050,3661.19,Base
2026-02-01,E04,D10,6060,3085.19,Worst
2026-02-01,E04,D10,6070,15089.94,Best
2026-02-01,E04,D10,6080,5001.43,Base
2026-02-01,E04,D10,6090,976.98,Base
2026-02-01,E04,D10,6100,1246.01,Base
2026-02-01,E04,D10,6110,5592.49,Worst
2026-02-01,E05,D01,4000,-15109.19,Best
2026-02-01,E05,D01,4010,-15304.75,Worst
2026-02-01,E05,D01,4020,-13446.0,Base
2026-02-01,E05,D01,5000,7762.49,Best
2026-02-01,E05,D01,5010,2956.35,Base
2026-02-01,E05,D01,5100,2785.57,Best
2026-02-01,E05,D01,6000,880.42,Worst
2026-02-01,E05,D01,6010,1052.73,Base
2026-02-01,E05,D01,6020,1306.4,Base
2026-02-01,E05,D01,6030,5342.49,Best
2026-02-01,E05,D01,6040,1822.6,Worst
2026-02-01,E05,D01,6050,3802.42,Base
2026-02-01,E05,D01,6060,1635.2,Base
2026-02-01,E05,D01,6070,4859.47,Base
2026-02-01,E05,D01,6080,4397.58,Best
2026-02-01,E05,D01,6090,7641.08,Base
2026-02-01,E05,D01,6100,4216.92,Base
2026-02-01,E05,D01,6110,3344.73,Base
2026-02-01,E05,D02,4000,-3093.4,Base
2026-02-01,E05,D02,4010,-6579.31,Base
2026-02-01,E05,D02,4020,-9799.68,Best
2026-02-01,E05,D02,5000,2388.3,Base
2026-02-01,E05,D02,5010,2695.76,Best
2026-02-01,E05,D02,5100,2860.39,Base
2026-02-01,E05,D02,6000,1302.7,Best
2026-02-01,E05,D02,6010,9677.74,Best
2026-02-01,E05,D02,6020,1991.3,Base
2026-02-01,E05,D02,6030,5231.29,Base
2026-02-01,E05,D02,6040,2127.57,Base
2026-02-01,E05,D02,6050,5866.95,Base
2026-02-01,E05,D02,6060,2073.31,Worst
2026-02-01,E05,D02,6070,7014.07,Worst
2026-02-01,E05,D02,6080,2194.87,Base
2026-02-01,E05,D02,6090,3295.14,Worst
2026-02-01,E05,D02,6100,2048.89,Base
2026-02-01,E05,D02,6110,3818.26,Base
2026-02-01,E05,D03,4000,-10269.79,Worst
2026-02-01,E05,D03,4010,-6825.5,Best
2026-02-01,E05,D03,4020,-8187.65,Base
2026-02-01,E05,D03,5000,4717.72,Worst
2026-02-01,E05,D03,5010,1752.57,Base
2026-02-01,E05,D03,5100,3893.78,Best
2026-02-01,E05,D03,6000,4295.46,Base
2026-02-01,E05,D03,6010,2313.32,Worst
2026-02-01,E05,D03,6020,5316.66,Worst
2026-02-01,E05,D03,6030,5869.74,Worst
2026-02-01,E05,D03,6040,2307.1,Best
2026-02-01,E05,D03,6050,7743.97,Best
2026-02-01,E05,D03,6060,4718.71,Best
2026-02-01,E05,D03,6070,4578.13,Base
2026-02-01,E05,D03,6080,5618.95,Base
2026-02-01,E05,D03,6090,3558.73,Base
2026-02-01,E05,D03,6100,5734.25,Base
2026-02-01,E05,D03,6110,4538.33,Base
2026-02-01,E05,D04,4000,-7451.88,Base
2026-02-01,E05,D04,4010,-8089.65,Base
2026-02-01,E05,D04,4020,-16507.75,Worst
2026-02-01,E05,D04,5000,2704.99,Base
2026-02-01,E05,D04,5010,18200.79,Base
2026-02-01,E05,D04,5100,2791.8,Base
2026-02-01,E05,D04,6000,4848.61,Base
2026-02-01,E05,D04,6010,1886.11,Base
2026-02-01,E05,D04,6020,4516.7,Worst
2026-02-01,E05,D04,6030,5322.49,Base
2026-02-01,E05,D04,6040,1572.78,Base
2026-02-01,E05,D04,6050,4454.9,Base
2026-02-01,E05,D04,6060,3321.61,Worst
2026-02-01,E05,D04,6070,2457.24,Base
2026-02-01,E05,D04,6080,1045.54,Worst
2026-02-01,E05,D04,6090,4319.63,Best
2026-02-01,E05,D04,6100,6260.7,Base
2026-02-01,E05,D04,6110,4400.97,Base
2026-02-01,E05,D05,4000,-25922.84,Base
2026-02-01,E05,D05,4010,-5458.89,Base
2026-02-01,E05,D05,4020,-3576.92,Base
2026-02-01,E05,D05,5000,5157.65,Base
2026-02-01,E05,D05,5010,4786.15,Base
2026-02-01,E05,D05,5100,4455.71,Base
2026-02-01,E05,D05,6000,5199.0,Best
2026-02-01,E05,D05,6010,2915.91,Best
2026-02-01,E05,D05,6020,5773.89,Base
2026-02-01,E05,D05,6030,1650.89,Worst
2026-02-01,E05,D05,6040,1635.01,Base
2026-02-01,E05,D05,6050,3178.5,Worst
2026-02-01,E05,D05,6060,3859.2,Worst
2026-02-01,E05,D05,6070,3617.84,Base
2026-02-01,E05,D05,6080,2063.66,Worst
2026-02-01,E05,D05,6090,3710.93,Best
2026-02-01,E05,D05,6100,3413.65,Base
2026-02-01,E05,D05,6110,3696.31,Base
2026-02-01,E05,D06,4000,-6810.13,Worst
2026-02-01,E05,D06,4010,-2887.14,Worst
2026-02-01,E05,D06,4020,-19765.24,Base
2026-02-01,E05,D06,5000,2955.1,Best
2026-02-01,E05,D06,5010,3728.88,Worst
2026-02-01,E05,D06,5100,1344.82,Best
2026-02-01,E05,D06,6000,2353.03,Base
2026-02-01,E05,D06,6010,4898.72,Base
2026-02-01,E05,D06,6020,1551.29,Base
2026-02-01,E05,D06,6030,1437.9,Worst
2026-02-01,E05,D06,6040,9435.09,Best
2026-02-01,E05,D06,6050,2264.54,Base
2026-02-01,E05,D06,6060,1367.38,Worst
2026-02-01,E05,D06,6070,2373.31,Base
2026-02-01,E05,D06,6080,3208.04,Worst
2026-02-01,E05,D06,6090,2416.72,Base
2026-02-01,E05,D06,6100,2351.85,Base
2026-02-01,E05,D06,6110,5543.25,Worst
2026-02-01,E05,D07,4000,-3304.39,Base
2026-02-01,E05,D07,4010,-9074.4,Base
2026-02-01,E05,D07,4020,-19149.96,Base
2026-02-01,E05,D07,5000,2618.06,Worst
2026-02-01,E05,D07,5010,4974.08,Worst
2026-02-01,E05,D07,5100,3834.18,Worst
2026-02-01,E05,D07,6000,2615.0,Worst
2026-02-01,E05,D07,6010,6346.79,Best
2026-02-01,E05,D07,6020,2618.66,Worst
2026-02-01,E05,D07,6030,3078.1,Base
2026-02-01,E05,D07,6040,5518.1,Base
2026-02-01,E05,D07,6050,2149.11,Base
2026-02-01,E05,D07,6060,3588.41,Base
2026-02-01,E05,D07,6070,3664.3,Base
2026-02-01,E05,D07,6080,7454.06,Worst
2026-02-01,E05,D07,6090,8446.58,Worst
2026-02-01,E05,D07,6100,1905.97,Base
2026-02-01,E05,D07,6110,1846.67,Worst
2026-02-01,E05,D08,4000,-5524.19,Base
2026-02-01,E05,D08,4010,-9433.11,Best
2026-02-01,E05,D08,4020,-6738.76,Base
2026-02-01,E05,D08,5000,6879.44,Best
2026-02-01,E05,D08,5010,4427.06,Worst
2026-02-01,E05,D08,5100,5522.28,Base
2026-02-01,E05,D08,6000,2034.95,Base
2026-02-01,E05,D08,6010,5102.92,Base
2026-02-01,E05,D08,6020,3383.25,Base
2026-02-01,E05,D08,6030,3932.79,Base
2026-02-01,E05,D08,6040,2010.39,Worst
2026-02-01,E05,D08,6050,5144.12,Best
2026-02-01,E05,D08,6060,2223.01,Base
2026-02-01,E05,D08,6070,2920.72,Worst
2026-02-01,E05,D08,6080,4370.48,Best
2026-02-01,E05,D08,6090,3882.83,Base
2026-02-01,E05,D08,6100,5094.72,Base
2026-02-01,E05,D08,6110,4452.6,Worst
2026-02-01,E05,D09,4000,-3512.77,Base
2026-02-01,E05,D09,4010,-6025.03,Base
2026-02-01,E05,D09,4020,-6258.42,Base
2026-02-01,E05,D09,5000,1632.53,Base
2026-02-01,E05,D09,5010,3538.42,Best
2026-02-01,E05,D09,5100,2265.22,Base
2026-02-01,E05,D09,6000,3094.47,Base
2026-02-01,E05,D09,6010,4331.75,Worst
2026-02-01,E05,D09,6020,4784.16,Base
2026-02-01,E05,D09,6030,2540.05,Base
2026-02-01,E05,D09,6040,3543.43,Base
2026-02-01,E05,D09,6050,3175.77,Base
2026-02-01,E05,D09,6060,1569.41,Base
2026-02-01,E05,D09,6070,9328.4,Base
2026-02-01,E05,D09,6080,3187.57,Base
2026-02-01,E05,D09,6090,1682.35,Best
2026-02-01,E05,D09,6100,2328.76,Worst
2026-02-01,E05,D09,6110,11808.7,Best
2026-02-01,E05,D10,4000,-7102.92,Best
2026-02-01,E05,D10,4010,-8205.36,Base
2026-02-01,E05,D10,4020,-33648.74,Best
2026-02-01,E05,D10,5000,12651.62,Base
2026-02-01,E05,D10,5010,4649.31,Best
2026-02-01,E05,D10,5100,1415.74,Base
2026-02-01,E05,D10,6000,3399.21,Worst
2026-02-01,E05,D10,6010,4289.73,Worst
2026-02-01,E05,D10,6020,5765.85,Base
2026-02-01,E05,D10,6030,2587.84,Base
2026-02-01,E05,D10,6040,3427.44,Worst
2026-02-01,E05,D10,6050,2838.69,Base
2026-02-01,E05,D10,6060,2065.97,Worst
2026-02-01,E05,D10,6070,6196.81,Base
2026-02-01,E05,D10,6080,7450.21,Base
2026-02-01,E05,D10,6090,3352.28,Base
2026-02-01,E05,D10,6100,2841.15,Best
2026-02-01,E05,D10,6110,1320.24,Best
2026-02-01,E06,D01,4000,-13190.72,Best
2026-02-01,E06,D01,4010,-5110.72,Best
2026-02-01,E06,D01,4020,-8791.45,Base
2026-02-01,E06,D01,5000,4400.81,Base
2026-02-01,E06,D01,5010,6860.98,Best
2026-02-01,E06,D01,5100,5200.01,Base
2026-02-01,E06,D01,6000,8356.5,Base
2026-02-01,E06,D01,6010,2917.77,Base
2026-02-01,E06,D01,6020,1853.97,Base
2026-02-01,E06,D01,6030,4284.25,Base
2026-02-01,E06,D01,6040,2003.27,Base
2026-02-01,E06,D01,6050,7907.34,Base
2026-02-01,E06,D01,6060,3280.95,Base
2026-02-01,E06,D01,6070,5718.58,Best
2026-02-01,E06,D01,6080,974.06,Base
2026-02-01,E06,D01,6090,4420.79,Best
2026-02-01,E06,D01,6100,3145.08,Base
2026-02-01,E06,D01,6110,4342.96,Base
2026-02-01,E06,D02,4000,-9693.21,Worst
2026-02-01,E06,D02,4010,-27518.51,Worst
2026-02-01,E06,D02,4020,-7767.04,Best
2026-02-01,E06,D02,5000,5154.95,Base
2026-02-01,E06,D02,5010,5087.92,Best
2026-02-01,E06,D02,5100,2817.64,Base
2026-02-01,E06,D02,6000,1808.18,Base
2026-02-01,E06,D02,6010,5701.07,Base
2026-02-01,E06,D02,6020,3580.06,Worst
2026-02-01,E06,D02,6030,1822.05,Worst
2026-02-01,E06,D02,6040,3866.52,Best
2026-02-01,E06,D02,6050,1594.13,Base
2026-02-01,E06,D02,6060,8666.54,Worst
2026-02-01,E06,D02,6070,3894.37,Worst
2026-02-01,E06,D02,6080,1809.63,Base
2026-02-01,E06,D02,6090,7226.32,Base
2026-02-01,E06,D02,6100,2674.5,Base
2026-02-01,E06,D02,6110,1573.18,Base
2026-02-01,E06,D03,4000,-5527.98,Best
2026-02-01,E06,D03,4010,-15190.7,Worst
2026-02-01,E06,D03,4020,-17328.97,Base
2026-02-01,E06,D03,5000,4589.35,Base
2026-02-01,E06,D03,5010,6364.2,Worst
2026-02-01,E06,D03,5100,4488.18,Base
2026-02-01,E06,D03,6000,3442.67,Best
2026-02-01,E06,D03,6010,6824.56,Base
2026-02-01,E06,D03,6020,8939.55,Best
2026-02-01,E06,D03,6030,3336.63,Base
2026-02-01,E06,D03,6040,1740.85,Base
2026-02-01,E06,D03,6050,2159.19,Worst
2026-02-01,E06,D03,6060,6865.85,Best
2026-02-01,E06,D03,6070,2026.2,Base
2026-02-01,E06,D03,6080,9956.5,Base
2026-02-01,E06,D03,6090,3195.4,Base
2026-02-01,E06,D03,6100,2555.81,Base
2026-02-01,E06,D03,6110,3251.71,Worst
2026-02-01,E06,D04,4000,-20470.22,Base
2026-02-01,E06,D04,4010,-3914.69,Base
2026-02-01,E06,D04,4020,-7612.79,Base
2026-02-01,E06,D04,5000,2001.84,Best
2026-02-01,E06,D04,5010,1545.78,Base
2026-02-01,E06,D04,5100,3691.18,Base
2026-02-01,E06,D04,6000,3121.06,Base
2026-02-01,E06,D04,6010,3281.63,Base
2026-02-01,E06,D04,6020,3980.55,Base
2026-02-01,E06,D04,6030,2117.26,Base
2026-02-01,E06,D04,6040,2639.91,Base
2026-02-01,E06,D04,6050,1814.18,Base
2026-02-01,E06,D04,6060,1792.05,Base
2026-02-01,E06,D04,6070,2250.33,Base
2026-02-01,E06,D04,6080,4757.82,Best
2026-02-01,E06,D04,6090,3438.82,Best
2026-02-01,E06,D04,6100,4314.13,Base
2026-02-01,E06,D04,6110,1810.67,Worst
2026-02-01,E06,D05,4000,-9307.58,Worst
2026-02-01,E06,D05,4010,-5402.28,Base
2026-02-01,E06,D05,4020,-5825.99,Base
2026-02-01,E06,D05,5000,1345.6,Base
2026-02-01,E06,D05,5010,5279.0,Worst
2026-02-01,E06,D05,5100,2233.48,Best
2026-02-01,E06,D05,6000,4454.37,Best
2026-02-01,E06,D05,6010,2171.63,Best
2026-02-01,E06,D05,6020,1591.2,Best
2026-02-01,E06,D05,6030,1552.57,Best
2026-02-01,E06,D05,6040,7859.15,Worst
2026-02-01,E06,D05,6050,2283.69,Worst
2026-02-01,E06,D05,6060,10682.44,Worst
2026-02-01,E06,D05,6070,2281.82,Base
2026-02-01,E06,D05,6080,3559.82,Best
2026-02-01,E06,D05,6090,1506.62,Best
2026-02-01,E06,D05,6100,3909.89,Base
2026-02-01,E06,D05,6110,1311.26,Base
2026-02-01,E06,D06,4000,-9355.25,Base
2026-02-01,E06,D06,4010,-5760.15,Base
2026-02-01,E06,D06,4020,-12161.78,Base
2026-02-01,E06,D06,5000,2641.26,Base
2026-02-01,E06,D06,5010,1526.35,Base
2026-02-01,E06,D06,5100,2453.89,Best
2026-02-01,E06,D06,6000,4504.75,Worst
2026-02-01,E06,D06,6010,1229.74,Best
2026-02-01,E06,D06,6020,6137.32,Base
2026-02-01,E06,D06,6030,6380.87,Base
2026-02-01,E06,D06,6040,1663.21,Base
2026-02-01,E06,D06,6050,1872.3,Worst
2026-02-01,E06,D06,6060,2790.56,Worst
2026-02-01,E06,D06,6070,2017.16,Base
2026-02-01,E06,D06,6080,3970.13,Worst
2026-02-01,E06,D06,6090,7425.09,Best
2026-02-01,E06,D06,6100,10179.71,Base
2026-02-01,E06,D06,6110,2248.81,Best
2026-02-01,E06,D07,4000,-4594.41,Base
2026-02-01,E06,D07,4010,-27999.42,Worst
2026-02-01,E06,D07,4020,-9568.23,Base
2026-02-01,E06,D07,5000,1690.93,Worst
2026-02-01,E06,D07,5010,2360.4,Worst
2026-02-01,E06,D07,5100,8539.39,Worst
2026-02-01,E06,D07,6000,1855.28,Base
2026-02-01,E06,D07,6010,6231.77,Base
2026-02-01,E06,D07,6020,2304.3,Best
2026-02-01,E06,D07,6030,4521.41,Base
2026-02-01,E06,D07,6040,5199.46,Base
2026-02-01,E06,D07,6050,1721.25,Base
2026-02-01,E06,D07,6060,6272.55,Base
2026-02-01,E06,D07,6070,4555.76,Base
2026-02-01,E06,D07,6080,2306.79,Base
2026-02-01,E06,D07,6090,6475.82,Best
2026-02-01,E06,D07,6100,2141.64,Worst
2026-02-01,E06,D07,6110,2766.97,Base
2026-02-01,E06,D08,4000,-4883.45,Best
2026-02-01,E06,D08,4010,-6511.05,Base
2026-02-01,E06,D08,4020,-5298.92,Base
2026-02-01,E06,D08,5000,3092.36,Base
2026-02-01,E06,D08,5010,2402.9,Worst
2026-02-01,E06,D08,5100,1998.92,Base
2026-02-01,E06,D08,6000,2352.66,Base
2026-02-01,E06,D08,6010,1295.69,Base
2026-02-01,E06,D08,6020,1806.95,Base
2026-02-01,E06,D08,6030,4124.55,Worst
2026-02-01,E06,D08,6040,2516.0,Worst
2026-02-01,E06,D08,6050,1916.3,Base
2026-02-01,E06,D08,6060,9373.71,Base
2026-02-01,E06,D08,6070,910.36,Base
2026-02-01,E06,D08,6080,1136.42,Base
2026-02-01,E06,D08,6090,2591.19,Best
2026-02-01,E06,D08,6100,5864.61,Base
2026-02-01,E06,D08,6110,3171.09,Worst
2026-02-01,E06,D09,4000,-5001.64,Best
2026-02-01,E06,D09,4010,-5576.87,Best
2026-02-01,E06,D09,4020,-45805.85,Base
2026-02-01,E06,D09,5000,4732.79,Worst
2026-02-01,E06,D09,5010,7165.92,Base
2026-02-01,E06,D09,5100,6041.42,Worst
2026-02-01,E06,D09,6000,4866.82,Worst
2026-02-01,E06,D09,6010,2804.26,Worst
2026-02-01,E06,D09,6020,2757.81,Base
2026-02-01,E06,D09,6030,1213.3,Best
2026-02-01,E06,D09,6040,3920.42,Worst
2026-02-01,E06,D09,6050,6817.75,Best
2026-02-01,E06,D09,6060,1478.09,Base
2026-02-01,E06,D09,6070,1254.87,Base
2026-02-01,E06,D09,6080,2220.1,Base
2026-02-01,E06,D09,6090,1949.65,Base
2026-02-01,E06,D09,6100,2571.41,Base
2026-02-01,E06,D09,6110,1128.67,Base
2026-02-01,E06,D10,4000,-13612.72,Base
2026-02-01,E06,D10,4010,-3316.41,Base
2026-02-01,E06,D10,4020,-9946.23,Base
2026-02-01,E06,D10,5000,3620.71,Base
2026-02-01,E06,D10,5010,14608.66,Base
2026-02-01,E06,D10,5100,2724.11,Best
2026-02-01,E06,D10,6000,4397.22,Base
2026-02-01,E06,D10,6010,8420.74,Best
2026-02-01,E06,D10,6020,11546.72,Base
2026-02-01,E06,D10,6030,4729.27,Base
2026-02-01,E06,D10,6040,5193.29,Worst
2026-02-01,E06,D10,6050,1427.86,Base
2026-02-01,E06,D10,6060,3783.19,Worst
2026-02-01,E06,D10,6070,3325.0,Best
2026-02-01,E06,D10,6080,1793.65,Base
2026-02-01,E06,D10,6090,7431.55,Base
2026-02-01,E06,D10,6100,1465.56,Base
2026-02-01,E06,D10,6110,4552.86,Base
2026-03-01,E01,D01,4000,-8996.49,Base
2026-03-01,E01,D01,4010,-17407.77,Base
2026-03-01,E01,D01,4020,-18076.99,Base
2026-03-01,E01,D01,5000,3249.54,Best
2026-03-01,E01,D01,5010,4705.91,Base
2026-03-01,E01,D01,5100,4924.99,Worst
2026-03-01,E01,D01,6000,1631.79,Best
2026-03-01,E01,D01,6010,2089.65,Base
2026-03-01,E01,D01,6020,2683.92,Base
2026-03-01,E01,D01,6030,2196.49,Base
2026-03-01,E01,D01,6040,3239.88,Base
2026-03-01,E01,D01,6050,7166.38,Best
2026-03-01,E01,D01,6060,4640.4,Base
2026-03-01,E01,D01,6070,4383.06,Base
2026-03-01,E01,D01,6080,2801.64,Base
2026-03-01,E01,D01,6090,3099.93,Worst
2026-03-01,E01,D01,6100,6031.89,Best
2026-03-01,E01,D01,6110,3262.06,Base
2026-03-01,E01,D02,4000,-9793.17,Base
2026-03-01,E01,D02,4010,-15484.64,Best
2026-03-01,E01,D02,4020,-21014.66,Base
2026-03-01,E01,D02,5000,3078.37,Base
2026-03-01,E01,D02,5010,5211.9,Worst
2026-03-01,E01,D02,5100,4876.57,Base
2026-03-01,E01,D02,6000,2492.54,Base
2026-03-01,E01,D02,6010,4576.65,Base
2026-03-01,E01,D02,6020,4472.93,Base
2026-03-01,E01,D02,6030,2450.62,Worst
2026-03-01,E01,D02,6040,4415.38,Base
2026-03-01,E01,D02,6050,2869.84,Best
2026-03-01,E01,D02,6060,9129.44,Base
2026-03-01,E01,D02,6070,2784.3,Base
2026-03-01,E01,D02,6080,1967.03,Worst
2026-03-01,E01,D02,6090,8573.67,Worst
2026-03-01,E01,D02,6100,3704.57,Best
2026-03-01,E01,D02,6110,3260.41,Base
2026-03-01,E01,D03,4000,-11473.57,Base
2026-03-01,E01,D03,4010,-9926.82,Base
2026-03-01,E01,D03,4020,-15222.71,Best
2026-03-01,E01,D03,5000,3737.5,Base
