Date,EntityID,ClosingCashAUD
2025-01-28,E05,4509125.79
2025-01-29,E05,4521792.47
2025-01-30,E05,4629472.62
2025-01-31,E05,4629760.75
2025-02-01,E05,4602070.72
2025-02-02,E05,4580951.04
2025-02-03,E05,4510697.83
2025-02-04,E05,4565178.14
2025-02-05,E05,4473434.26
2025-02-06,E05,4523065.39
2025-02-07,E05,4549776.96
2025-02-08,E05,4583838.35
2025-02-09,E05,4440955.87
2025-02-10,E05,4287846.23
2025-02-11,E05,4281109.9
2025-02-12,E05,4257149.07
2025-02-13,E05,4169929.81
2025-02-14,E05,4004351.74
2025-02-15,E05,3958684.08
2025-02-16,E05,3977019.44
2025-02-17,E05,3964966.08
2025-02-18,E05,4027729.96
2025-02-19,E05,4050347.31
2025-02-20,E05,4054739.96
2025-02-21,E05,4018358.0
2025-02-22,E05,4143213.52
2025-02-23,E05,4196748.57
2025-02-24,E05,4121153.37
2025-02-25,E05,4107455.04
2025-02-26,E05,4152266.06
2025-02-27,E05,4167450.24
2025-02-28,E05,4192948.32
2025-03-01,E05,4256313.83
2025-03-02,E05,4333788.61
2025-03-03,E05,4284933.46
2025-03-04,E05,4215590.17
2025-03-05,E05,4200272.06
2025-03-06,E05,4054499.22
2025-03-07,E05,3971946.74
2025-03-08,E05,3943060.95
2025-03-09,E05,3833684.17
2025-03-10,E05,3876800.66
2025-03-11,E05,3962821.41
2025-03-12,E05,3908211.12
2025-03-13,E05,3993707.87
2025-03-14,E05,3906771.6
2025-03-15,E05,3824797.98
2025-03-16,E05,3840095.36
2025-03-17,E05,3809103.93
2025-03-18,E05,3766077.21
2025-03-19,E05,3760862.85
2025-03-20,E05,3826150.2
2025-03-21,E05,3940408.35
2025-03-22,E05,3900230.93
2025-03-23,E05,3886164.31
2025-03-24,E05,3785790.72
2025-03-25,E05,3852600.99
2025-03-26,E05,3887942.22
2025-03-27,E05,3987383.21
2025-03-28,E05,4018799.8
2025-03-29,E05,4065949.07
2025-03-30,E05,3993894.5
2025-03-31,E05,4041119.22
2025-04-01,E05,4191446.74
2025-04-02,E05,4240263.24
2025-04-03,E05,4264445.82
2025-04-04,E05,4330311.32
2025-04-05,E05,4336185.36
2025-04-06,E05,4336742.72
2025-04-07,E05,4302006.97
2025-04-08,E05,4371050.36
2025-04-09,E05,4424303.95
2025-04-10,E05,4337708.41
2025-04-11,E05,4400416.31
2025-04-12,E05,4419757.69
2025-04-13,E05,4433273.13
2025-04-14,E05,4392114.73
2025-04-15,E05,4295611.94
2025-04-16,E05,4303211.34
2025-04-17,E05,4273403.44
2025-04-18,E05,4325511.13
2025-04-19,E05,4306265.99
2025-04-20,E05,4425583.02
2025-04-21,E05,4355879.26
2025-04-22,E05,4283399.83
2025-04-23,E05,4315510.02
2025-04-24,E05,4405810.62
2025-04-25,E05,4414050.88
2025-04-26,E05,4532600.15
2025-04-27,E05,4655522.22
2025-04-28,E05,4707117.04
2025-04-29,E05,4780599.85
2025-04-30,E05,4881201.0
2025-05-01,E05,4946585.7
2025-05-02,E05,4909780.64
2025-05-03,E05,4862315.74
2025-05-04,E05,4869757.46
2025-05-05,E05,4873587.76
2025-05-06,E05,4940366.95
2025-05-07,E05,5040806.17
2025-05-08,E05,5012298.4
2025-05-09,E05,5027290.73
2025-05-10,E05,4902943.77
2025-05-11,E05,4963929.53
2025-05-12,E05,5007206.24
2025-05-13,E05,5002212.24
2025-05-14,E05,4980470.61
2025-05-15,E05,4875651.84
2025-05-16,E05,4793473.02
2025-05-17,E05,4843465.44
2025-05-18,E05,4803618.32
2025-05-19,E05,4816162.98
2025-05-20,E05,4806125.12
2025-05-21,E05,4825548.36
2025-05-22,E05,4867115.65
2025-05-23,E05,4879212.05
2025-05-24,E05,4813430.36
2025-05-25,E05,4750199.79
2025-05-26,E05,4701532.0
2025-05-27,E05,4757871.14
2025-05-28,E05,4779658.33
2025-05-29,E05,4779321.82
2025-05-30,E05,4847328.33
2025-05-31,E05,4947968.86
2025-06-01,E05,4938462.39
2025-06-02,E05,5029165.13
2025-06-03,E05,5016797.64
2025-06-04,E05,4982661.45
2025-06-05,E05,5027585.47
2025-06-06,E05,4912459.25
2025-06-07,E05,5013975.61
2025-06-08,E05,5008779.08
2025-06-09,E05,5014122.24
2025-06-10,E05,4924565.49
2025-06-11,E05,4916284.23
2025-06-12,E05,4986544.37
2025-06-13,E05,5110796.93
2025-06-14,E05,5168737.49
2025-06-15,E05,5306675.35
2025-06-16,E05,5289223.58
2025-06-17,E05,5357926.52
2025-06-18,E05,5360187.96
2025-06-19,E05,5431674.43
2025-06-20,E05,5493703.43
2025-06-21,E05,5527788.48
2025-06-22,E05,5550495.79
2025-06-23,E05,5538493.91
2025-06-24,E05,5599713.33
2025-06-25,E05,5598678.58
2025-06-26,E05,5548257.32
2025-06-27,E05,5387049.31
2025-06-28,E05,5367093.89
2025-06-29,E05,5374856.87
2025-06-30,E05,5388596.3
2025-07-01,E05,5229705.04
2025-07-02,E05,5108799.83
2025-07-03,E05,5129900.0
2025-07-04,E05,5054733.46
2025-07-05,E05,4925955.31
2025-07-06,E05,5010721.07
2025-07-07,E05,5061599.07
2025-07-08,E05,4975262.93
2025-07-09,E05,5120393.49
2025-07-10,E05,5010774.86
2025-07-11,E05,5046669.46
2025-07-12,E05,5114814.59
2025-07-13,E05,5193047.22
2025-07-14,E05,5142123.61
2025-07-15,E05,5088666.17
2025-07-16,E05,5016969.09
2025-07-17,E05,5073088.14
2025-07-18,E05,4936303.29
2025-07-19,E05,5037911.91
2025-07-20,E05,4916465.28
2025-07-21,E05,4848827.04
2025-07-22,E05,4836045.74
2025-07-23,E05,4743833.27
2025-07-24,E05,4633797.91
2025-07-25,E05,4606266.48
2025-07-26,E05,4579460.09
2025-07-27,E05,4567792.83
2025-07-28,E05,4653283.17
2025-07-29,E05,4635326.91
2025-07-30,E05,4583830.65
2025-07-31,E05,4588684.66
2025-08-01,E05,4669133.94
2025-08-02,E05,4695426.92
2025-08-03,E05,4694974.94
2025-08-04,E05,4741395.76
2025-08-05,E05,4704221.49
2025-08-06,E05,4672302.76
2025-08-07,E05,4725228.15
2025-08-08,E05,4789872.47
2025-08-09,E05,4792934.2
2025-08-10,E05,4665563.13
2025-08-11,E05,4718334.7
2025-08-12,E05,4782938.7
2025-08-13,E05,4713204.35
2025-08-14,E05,4671311.83
2025-08-15,E05,4617087.8
2025-08-16,E05,4545123.07
2025-08-17,E05,4583214.21
2025-08-18,E05,4593912.88
2025-08-19,E05,4653011.28
2025-08-20,E05,4665949.02
2025-08-21,E05,4672900.14
2025-08-22,E05,4682978.0
2025-08-23,E05,4669451.92
2025-08-24,E05,4688157.15
2025-08-25,E05,4703537.27
2025-08-26,E05,4700517.79
2025-08-27,E05,4740316.95
2025-08-28,E05,4608429.0
2025-08-29,E05,4471784.34
2025-08-30,E05,4284422.94
2025-08-31,E05,4229412.45
2025-09-01,E05,4140285.34
2025-09-02,E05,4022838.86
2025-09-03,E05,4006906.52
2025-09-04,E05,3962775.5
2025-09-05,E05,3954433.52
2025-09-06,E05,4055300.33
2025-09-07,E05,4005529.28
2025-09-08,E05,4086948.85
2025-09-09,E05,4061248.81
2025-09-10,E05,4008007.52
2025-09-11,E05,4011119.93
2025-09-12,E05,4097692.05
2025-09-13,E05,4100001.24
2025-09-14,E05,4192878.66
2025-09-15,E05,4243522.45
2025-09-16,E05,4170351.12
2025-09-17,E05,4194398.85
2025-09-18,E05,4113164.44
2025-09-19,E05,4091009.0
2025-09-20,E05,3975264.69
2025-09-21,E05,4034255.43
2025-09-22,E05,3849595.85
2025-09-23,E05,3862416.03
2025-09-24,E05,3850235.14
2025-09-25,E05,3845379.15
2025-09-26,E05,3977817.86
2025-09-27,E05,3975122.2
2025-09-28,E05,3994553.31
2025-09-29,E05,4007578.01
2025-09-30,E05,4041325.23
2025-10-01,E05,4017382.31
2025-10-02,E05,4014976.11
2025-10-03,E05,3995525.96
2025-10-04,E05,4030040.89
2025-10-05,E05,4043902.44
2025-10-06,E05,4220005.37
2025-10-07,E05,4265699.69
2025-10-08,E05,4223483.01
2025-10-09,E05,4150411.27
2025-10-10,E05,4042019.36
2025-10-11,E05,3920146.32
2025-10-12,E05,3927127.76
2025-10-13,E05,3999721.81
2025-10-14,E05,3884200.83
2025-10-15,E05,3867725.04
2025-10-16,E05,3939001.37
2025-10-17,E05,3943950.07
2025-10-18,E05,3955316.21
2025-10-19,E05,4008461.74
2025-10-20,E05,4029372.0
2025-10-21,E05,3991378.11
2025-10-22,E05,4028679.64
2025-10-23,E05,3928517.74
2025-10-24,E05,3878166.92
2025-10-25,E05,3735642.54
2025-10-26,E05,3723216.61
2025-10-27,E05,3649769.39
2025-10-28,E05,3742030.79
2025-10-29,E05,3786735.0
2025-10-30,E05,3713210.2
2025-10-31,E05,3733353.89
2025-11-01,E05,3730511.57
2025-11-02,E05,3675217.35
2025-11-03,E05,3722511.32
2025-11-04,E05,3741640.52
2025-11-05,E05,3717751.58
2025-11-06,E05,3656688.86
2025-11-07,E05,3627686.53
2025-11-08,E05,3621743.95
2025-11-09,E05,3677321.03
2025-11-10,E05,3592654.06
2025-11-11,E05,3485811.43
2025-11-12,E05,3519786.81
2025-11-13,E05,3431703.15
2025-11-14,E05,3465848.39
2025-11-15,E05,3381438.82
2025-11-16,E05,3304482.05
2025-11-17,E05,3318781.91
2025-11-18,E05,3388167.53
2025-11-19,E05,3458864.0
2025-11-20,E05,3428957.68
2025-11-21,E05,3392228.17
2025-11-22,E05,3415836.94
2025-11-23,E05,3378931.47
2025-11-24,E05,3489278.43
2025-11-25,E05,3439821.63
2025-11-26,E05,3491839.24
2025-11-27,E05,3356659.32
2025-11-28,E05,3308205.49
2025-11-29,E05,3237071.87
2025-11-30,E05,3192451.3
2025-12-01,E05,3246663.34
2025-12-02,E05,3307225.41
2025-12-03,E05,3335068.08
2025-12-04,E05,3396407.21
2025-12-05,E05,3334757.82
2025-12-06,E05,3308623.14
2025-12-07,E05,3327654.7
2025-12-08,E05,3360391.24
2025-12-09,E05,3305709.1
2025-12-10,E05,3222530.71
2025-12-11,E05,3155663.75
2025-12-12,E05,3233682.25
2025-12-13,E05,3256162.72
2025-12-14,E05,3287742.23
2025-12-15,E05,3287322.49
2025-12-16,E05,3266834.97
2025-12-17,E05,3413601.57
2025-12-18,E05,3418600.85
2025-12-19,E05,3549469.01
2025-12-20,E05,3546982.55
2025-12-21,E05,3422955.55
2025-12-22,E05,3390179.45
2025-12-23,E05,3394172.89
2025-12-24,E05,3421573.3
2025-12-25,E05,3440135.56
2025-12-26,E05,3371137.75
2025-12-27,E05,3318342.0
2025-12-28,E05,3264870.05
2025-12-29,E05,3268033.74
2025-12-30,E05,3301018.85
2025-12-31,E05,3242654.66
2026-01-01,E05,3178321.09
2026-01-02,E05,3115084.0
2026-01-03,E05,3183002.77
2026-01-04,E05,3196432.5
2026-01-05,E05,3026734.33
2026-01-06,E05,3089290.26
2026-01-07,E05,3155165.89
2026-01-08,E05,3106295.55
2026-01-09,E05,2992672.37
2026-01-10,E05,3015631.59
2026-01-11,E05,3134400.66
2026-01-12,E05,3156938.52
2026-01-13,E05,3156666.56
2026-01-14,E05,3051663.89
2026-01-15,E05,2993599.49
2026-01-16,E05,2954779.62
2026-01-17,E05,2924914.16
2026-01-18,E05,2990185.28
2026-01-19,E05,2913486.35
2026-01-20,E05,2890031.11
2026-01-21,E05,2854710.94
2026-01-22,E05,2880370.19
2026-01-23,E05,2911517.02
2026-01-24,E05,3022787.85
2026-01-25,E05,3014128.21
2026-01-26,E05,3054924.94
2026-01-27,E05,3055542.52
2026-01-28,E05,3140746.06
2026-01-29,E05,3205656.3
2026-01-30,E05,3259071.18
2026-01-31,E05,3238001.19
2026-02-01,E05,3211582.3
2026-02-02,E05,3144494.9
2026-02-03,E05,3132518.58
2026-02-04,E05,3174777.57
2026-02-05,E05,3130891.46
2026-02-06,E05,3163049.37
2026-02-07,E05,3198643.16
2026-02-08,E05,3185810.54
2026-02-09,E05,3112861.14
2026-02-10,E05,3125975.21
2026-02-11,E05,3110536.48
2026-02-12,E05,3137348.9
2026-02-13,E05,3228956.51
2026-02-14,E05,3098248.82
2026-02-15,E05,3053865.62
2026-02-16,E05,3184432.36
2026-02-17,E05,3076095.61
2026-02-18,E05,3066011.69
2026-02-19,E05,2985627.22
2026-02-20,E05,2926972.01
2026-02-21,E05,2976585.83
2026-02-22,E05,2842436.5
2026-02-23,E05,2775074.39
2026-02-24,E05,2830808.24
2026-02-25,E05,2807401.39
2026-02-26,E05,2868253.35
2026-02-27,E05,2782096.19
2026-02-28,E05,2805885.49
2026-03-01,E05,2773167.18
2026-03-02,E05,2806445.95
2026-03-03,E05,2752941.59
2026-03-04,E05,2784542.29
2026-03-05,E05,2711475.72
2026-03-06,E05,2673542.77
2026-03-07,E05,2591586.36
2026-03-08,E05,2752127.53
2026-03-09,E05,2775893.24
2026-03-10,E05,2800231.31
2026-03-11,E05,2821057.52
2026-03-12,E05,2777951.76
2026-03-13,E05,2716664.1
2026-03-14,E05,2640413.48
2026-03-15,E05,2611931.88
2026-03-16,E05,2652953.95
2026-03-17,E05,2742840.6
2026-03-18,E05,2656559.1
2026-03-19,E05,2653376.19
2026-03-20,E05,2589188.72
2026-03-21,E05,2511015.02
2026-03-22,E05,2559362.48
2026-03-23,E05,2582010.38
2026-03-24,E05,2696606.89
2026-03-25,E05,2596894.57
2026-03-26,E05,2537968.02
2026-03-27,E05,2461110.03
2026-03-28,E05,2465346.56
2026-03-29,E05,2553064.18
2026-03-30,E05,2663820.45
2026-03-31,E05,2591900.29
2026-04-01,E05,2590634.82
2026-04-02,E05,2604976.2
2026-04-03,E05,2707584.89
2026-04-04,E05,2817666.89
2026-04-05,E05,2794040.66
2026-04-06,E05,2688518.12
2026-04-07,E05,2740259.48
2026-04-08,E05,2737908.21
2026-04-09,E05,2756319.44
2026-04-10,E05,2670437.68
2026-04-11,E05,2688598.89
2026-04-12,E05,2741182.85
2026-04-13,E05,2763786.26
2026-04-14,E05,2750315.51
2026-04-15,E05,2760157.32
2026-04-16,E05,2643693.51
2026-04-17,E05,2608137.83
2026-04-18,E05,2625251.61
2026-04-19,E05,2562790.29
2026-04-20,E05,2507384.72
2026-04-21,E05,2555540.43
2026-04-22,E05,2569212.38
2026-04-23,E05,2546098.15
2026-04-24,E05,2663387.21
2026-04-25,E05,2669877.13
2026-04-26,E05,2686316.62
2026-04-27,E05,2687154.65
2026-04-28,E05,2723124.3
2026-04-29,E05,2664647.48
2026-04-30,E05,2695425.99
2026-05-01,E05,2590919.4
2026-05-02,E05,2674099.16
2026-05-03,E05,2773363.8
2026-05-04,E05,2748830.81
2026-05-05,E05,2871967.59
2026-05-06,E05,2959578.8
2026-05-07,E05,2912506.45
2026-05-08,E05,2900284.14
2026-05-09,E05,2923060.45
2026-05-10,E05,2858780.24
2026-05-11,E05,2930434.82
2026-05-12,E05,2849974.66
2026-05-13,E05,2891591.98
2026-05-14,E05,2855056.02
2026-05-15,E05,2853292.97
2026-05-16,E05,2831901.28
2026-05-17,E05,2771519.07
2026-05-18,E05,2768784.17
2026-05-19,E05,2734211.96
2026-05-20,E05,2809620.05
2026-05-21,E05,2720303.66
2026-05-22,E05,2813779.46
2026-05-23,E05,2834592.87
2026-05-24,E05,2931864.16
2026-05-25,E05,2920592.51
2026-05-26,E05,2886814.83
2026-05-27,E05,2859766.75
2026-05-28,E05,2829952.96
2026-05-29,E05,2900562.73
2026-05-30,E05,2954938.74
2026-05-31,E05,2816515.6
2026-06-01,E05,2791147.7
2026-06-02,E05,2778820.2
2026-06-03,E05,2742721.33
2026-06-04,E05,2572345.58
2026-06-05,E05,2572257.96
2026-06-06,E05,2588167.99
2026-06-07,E05,2593874.15
2026-06-08,E05,2550721.58
2026-06-09,E05,2518074.29
2026-06-10,E05,2423871.32
2026-06-11,E05,2538022.79
2026-06-12,E05,2565565.76
2026-06-13,E05,2644515.19
2026-06-14,E05,2573922.79
2026-06-15,E05,2586111.61
2026-06-16,E05,2622611.69
2026-06-17,E05,2596489.01
2026-06-18,E05,2572135.65
2026-06-19,E05,2516265.91
2026-06-20,E05,2509369.86
2026-06-21,E05,2433315.18
2026-06-22,E05,2340995.55
2026-06-23,E05,2366008.69
2026-06-24,E05,2565747.74
2026-06-25,E05,2606812.81
2026-06-26,E05,2620334.74
2026-06-27,E05,2535220.34
2026-06-28,E05,2623741.58
2026-06-29,E05,2645195.8
2026-06-30,E05,2650433.46
2026-07-01,E05,2610208.69
2026-07-02,E05,2537453.87
2026-07-03,E05,2535344.86
2026-07-04,E05,2531449.51
2026-07-05,E05,2574519.8
2026-07-06,E05,2650519.22
2026-07-07,E05,2690827.9
2026-07-08,E05,2760878.18
2026-07-09,E05,2820953.81
2026-07-10,E05,2847683.91
2026-07-11,E05,2833750.89
2026-07-12,E05,2809851.92
2026-07-13,E05,2878252.49
2026-07-14,E05,3015725.22
2026-07-15,E05,3008467.92
2026-07-16,E05,3020175.62
2026-07-17,E05,3013103.5
2026-07-18,E05,2980754.76
2026-07-19,E05,3045835.44
2026-07-20,E05,2980318.64
2026-07-21,E05,2999743.24
2026-07-22,E05,2986339.54
2026-07-23,E05,3099406.92
2026-07-24,E05,3091062.24
2026-07-25,E05,3229849.85
2026-07-26,E05,3177009.58
2026-07-27,E05,3211006.26
2026-07-28,E05,3199462.94
2026-07-29,E05,3162752.98
2026-07-30,E05,3194206.54
2026-07-31,E05,3294785.72
2026-08-01,E05,3343871.41
2026-08-02,E05,3423870.11
2026-08-03,E05,3302249.88
2026-08-04,E05,3168077.64
2026-08-05,E05,3089065.7
2026-08-06,E05,3104846.27
2026-08-07,E05,3002544.64
2026-08-08,E05,3042940.76
2026-08-09,E05,2897056.25
2026-08-10,E05,2911535.98
2026-08-11,E05,2866704.18
2026-08-12,E05,2863654.33
2026-08-13,E05,2805763.3
2026-08-14,E05,2682222.6
2026-08-15,E05,2687902.86
2026-08-16,E05,2624860.48
2026-08-17,E05,2695171.06
2026-08-18,E05,2660030.51
2026-08-19,E05,2701488.06
2026-08-20,E05,2695992.38
2026-08-21,E05,2579701.1
2026-08-22,E05,2566423.16
2026-08-23,E05,2654056.53
2026-08-24,E05,2722300.41
2026-08-25,E05,2702074.88
2026-08-26,E05,2700326.7
2026-08-27,E05,2710877.33
2026-08-28,E05,2666238.17
2026-08-29,E05,2702160.39
2026-08-30,E05,2766155.92
2026-08-31,E05,2768494.21
2022-01-01,E06,2558261.18
2022-01-02,E06,2527546.54
2022-01-03,E06,2557343.06
2022-01-04,E06,2625726.04
2022-01-05,E06,2552099.64
2022-01-06,E06,2635070.7
2022-01-07,E06,2603044.25
2022-01-08,E06,2675436.35
2022-01-09,E06,2656535.96
2022-01-10,E06,2643586.36
2022-01-11,E06,2809538.64
2022-01-12,E06,2785040.47
2022-01-13,E06,2756920.97
2022-01-14,E06,2761126.99
2022-01-15,E06,2769055.49
2022-01-16,E06,2766979.36
2022-01-17,E06,2686801.9
2022-01-18,E06,2784882.76
2022-01-19,E06,2836752.23
2022-01-20,E06,2862098.52
2022-01-21,E06,2850613.08
2022-01-22,E06,2890908.5
2022-01-23,E06,2953225.75
2022-01-24,E06,2960125.17
2022-01-25,E06,2945718.45
2022-01-26,E06,2844546.84
2022-01-27,E06,2910534.87
2022-01-28,E06,2946936.81
2022-01-29,E06,2914271.2
2022-01-30,E06,2899448.36
2022-01-31,E06,2903766.18
2022-02-01,E06,2858275.47
2022-02-02,E06,2859515.92
2022-02-03,E06,2898705.3
2022-02-04,E06,2995852.0
2022-02-05,E06,2921363.84
2022-02-06,E06,2789089.78
2022-02-07,E06,2745770.76
2022-02-08,E06,2676352.04
2022-02-09,E06,2652616.59
2022-02-10,E06,2707065.74
2022-02-11,E06,2731475.64
2022-02-12,E06,2795153.76
2022-02-13,E06,2770079.5
2022-02-14,E06,2791902.91
2022-02-15,E06,2762102.24
2022-02-16,E06,2813794.86
2022-02-17,E06,2979790.77
2022-02-18,E06,3053983.4
2022-02-19,E06,2966626.8
2022-02-20,E06,2934889.09
2022-02-21,E06,2708872.96
2022-02-22,E06,2694527.59
2022-02-23,E06,2679995.76
2022-02-24,E06,2776695.67
2022-02-25,E06,2726329.81
2022-02-26,E06,2782736.95
2022-02-27,E06,2794288.59
2022-02-28,E06,2785527.34
2022-03-01,E06,2853245.29
2022-03-02,E06,2991166.23
2022-03-03,E06,3138719.13
2022-03-04,E06,3148916.79
2022-03-05,E06,3008539.17
2022-03-06,E06,2917680.82
2022-03-07,E06,2865379.85
2022-03-08,E06,2823732.83
2022-03-09,E06,2881225.76
2022-03-10,E06,2844468.56
2022-03-11,E06,2872354.41
2022-03-12,E06,2902674.57
2022-03-13,E06,2864414.28
2022-03-14,E06,2859776.07
2022-03-15,E06,2768569.14
2022-03-16,E06,2800577.35
2022-03-17,E06,2770650.17
2022-03-18,E06,2814868.2
2022-03-19,E06,2853468.2
2022-03-20,E06,2732131.03
2022-03-21,E06,2698494.39
2022-03-22,E06,2764234.42
2022-03-23,E06,2784627.31
2022-03-24,E06,2714665.45
2022-03-25,E06,2686974.59
2022-03-26,E06,2602091.7
2022-03-27,E06,2617164.89
2022-03-28,E06,2700918.97
2022-03-29,E06,2604535.53
2022-03-30,E06,2607304.32
2022-03-31,E06,2603622.5
2022-04-01,E06,2605296.8
2022-04-02,E06,2649842.17
2022-04-03,E06,2543512.61
2022-04-04,E06,2519610.23
2022-04-05,E06,2568423.16
2022-04-06,E06,2675571.27
2022-04-07,E06,2647639.3
2022-04-08,E06,2625338.84
2022-04-09,E06,2580491.39
2022-04-10,E06,2624343.21
2022-04-11,E06,2601352.63
2022-04-12,E06,2564454.73
2022-04-13,E06,2420552.5
2022-04-14,E06,2394788.38
2022-04-15,E06,2483328.54
2022-04-16,E06,2413165.56
2022-04-17,E06,2342957.44
2022-04-18,E06,2425773.59
2022-04-19,E06,2444479.65
2022-04-20,E06,2531020.47
2022-04-21,E06,2564933.59
2022-04-22,E06,2663870.87
2022-04-23,E06,2611306.92
2022-04-24,E06,2578158.57
2022-04-25,E06,2560619.95
2022-04-26,E06,2569917.06
2022-04-27,E06,2508415.23
2022-04-28,E06,2519051.1
2022-04-29,E06,2492352.95
2022-04-30,E06,2617326.57
2022-05-01,E06,2516422.73
2022-05-02,E06,2451339.7
2022-05-03,E06,2390203.75
2022-05-04,E06,2452917.51
2022-05-05,E06,2502532.57
2022-05-06,E06,2540070.89
2022-05-07,E06,2572788.68
2022-05-08,E06,2715627.39
2022-05-09,E06,2827424.35
2022-05-10,E06,2826256.03
2022-05-11,E06,2813337.87
2022-05-12,E06,2847463.91
2022-05-13,E06,2805137.95
2022-05-14,E06,2871523.55
2022-05-15,E06,2948430.25
2022-05-16,E06,2908265.94
2022-05-17,E06,2872528.41
2022-05-18,E06,2944731.55
2022-05-19,E06,2925846.36
2022-05-20,E06,2983075.51
2022-05-21,E06,2920368.82
2022-05-22,E06,2968324.91
2022-05-23,E06,3001440.76
2022-05-24,E06,3041588.72
2022-05-25,E06,3192012.73
2022-05-26,E06,3233318.07
2022-05-27,E06,3068235.49
2022-05-28,E06,3088641.86
2022-05-29,E06,3106199.77
2022-05-30,E06,3146404.81
2022-05-31,E06,3221446.05
2022-06-01,E06,3250499.25
2022-06-02,E06,3181987.14
2022-06-03,E06,3056069.85
2022-06-04,E06,2973983.16
2022-06-05,E06,3029556.7
2022-06-06,E06,2999811.23
2022-06-07,E06,3013265.7
2022-06-08,E06,3014818.07
2022-06-09,E06,3086277.39
2022-06-10,E06,3092465.32
2022-06-11,E06,2994323.3
2022-06-12,E06,2989722.3
2022-06-13,E06,2953617.3
2022-06-14,E06,2969983.21
2022-06-15,E06,2973151.98
2022-06-16,E06,2991271.95
2022-06-17,E06,3107245.19
2022-06-18,E06,3091998.79
2022-06-19,E06,3216399.97
2022-06-20,E06,3290795.03
2022-06-21,E06,3291555.44
2022-06-22,E06,3269007.78
2022-06-23,E06,3191505.32
2022-06-24,E06,3308485.69
2022-06-25,E06,3258016.94
2022-06-26,E06,3317409.04
2022-06-27,E06,3416730.1
2022-06-28,E06,3396561.7
2022-06-29,E06,3414643.91
2022-06-30,E06,3481438.67
2022-07-01,E06,3450157.53
2022-07-02,E06,3414620.19
2022-07-03,E06,3497916.52
2022-07-04,E06,3404070.96
2022-07-05,E06,3468590.73
2022-07-06,E06,3458159.08
2022-07-07,E06,3482090.53
2022-07-08,E06,3623802.03
2022-07-09,E06,3660671.52
2022-07-10,E06,3589928.16
2022-07-11,E06,3589592.55
2022-07-12,E06,3585376.64
2022-07-13,E06,3560276.7
2022-07-14,E06,3632885.29
2022-07-15,E06,3595360.67
2022-07-16,E06,3623172.78
2022-07-17,E06,3556007.39
2022-07-18,E06,3554641.03
2022-07-19,E06,3524190.35
2022-07-20,E06,3559650.94
2022-07-21,E06,3523383.87
2022-07-22,E06,3544523.89
2022-07-23,E06,3531005.3
2022-07-24,E06,3654903.69
2022-07-25,E06,3602816.56
2022-07-26,E06,3516094.97
2022-07-27,E06,3454094.68
2022-07-28,E06,3496533.07
2022-07-29,E06,3530410.59
2022-07-30,E06,3472075.86
2022-07-31,E06,3388550.9
2022-08-01,E06,3546611.02
2022-08-02,E06,3548151.92
2022-08-03,E06,3561060.81
2022-08-04,E06,3664089.26
2022-08-05,E06,3600368.16
2022-08-06,E06,3612631.93
2022-08-07,E06,3641035.47
2022-08-08,E06,3723766.57
2022-08-09,E06,3724319.45
2022-08-10,E06,3813486.43
2022-08-11,E06,3928736.8
2022-08-12,E06,3982200.35
2022-08-13,E06,4051783.33
2022-08-14,E06,4086052.45
2022-08-15,E06,4155702.25
2022-08-16,E06,4167986.15
2022-08-17,E06,4106225.8
2022-08-18,E06,4113982.85
2022-08-19,E06,4209100.7
2022-08-20,E06,4200371.91
2022-08-21,E06,4155266.9
2022-08-22,E06,4255493.22
2022-08-23,E06,4185655.16
2022-08-24,E06,4163617.04
2022-08-25,E06,4138487.15
2022-08-26,E06,4142730.81
2022-08-27,E06,4211520.16
2022-08-28,E06,4166197.51
2022-08-29,E06,4109672.03
2022-08-30,E06,4077579.02
2022-08-31,E06,4108967.07
2022-09-01,E06,4041173.14
2022-09-02,E06,4234104.69
2022-09-03,E06,4219283.26
2022-09-04,E06,4198077.91
2022-09-05,E06,4293466.99
2022-09-06,E06,4277008.21
2022-09-07,E06,4223812.35
2022-09-08,E06,4213166.06
2022-09-09,E06,4181138.27
2022-09-10,E06,4151765.89
2022-09-11,E06,4138674.81
2022-09-12,E06,4198387.0
2022-09-13,E06,4262123.92
2022-09-14,E06,4251113.47
2022-09-15,E06,4218070.33
2022-09-16,E06,4260416.67
2022-09-17,E06,4185886.91
2022-09-18,E06,4236337.98
2022-09-19,E06,4398361.95
2022-09-20,E06,4383148.22
2022-09-21,E06,4490624.32
2022-09-22,E06,4544511.93
2022-09-23,E06,4617543.6
2022-09-24,E06,4618461.28
2022-09-25,E06,4735113.57
2022-09-26,E06,4740601.77
2022-09-27,E06,4685169.06
2022-09-28,E06,4808005.19
2022-09-29,E06,4977023.53
2022-09-30,E06,4940413.95
2022-10-01,E06,4934613.35
2022-10-02,E06,4917539.63
2022-10-03,E06,4927486.79
2022-10-04,E06,4884862.34
2022-10-05,E06,4957363.33
2022-10-06,E06,4916681.96
2022-10-07,E06,4906439.74
2022-10-08,E06,4914885.34
2022-10-09,E06,4857575.96
2022-10-10,E06,4913311.5
2022-10-11,E06,4938387.64
2022-10-12,E06,4942875.25
2022-10-13,E06,5020632.23
2022-10-14,E06,4980973.86
2022-10-15,E06,4942176.24
2022-10-16,E06,4910458.51
2022-10-17,E06,4931935.73
2022-10-18,E06,4955940.93
2022-10-19,E06,4945061.27
