SnapshotDate,ProductID,WarehouseID,OnHandUnits,InventoryValue,InboundUnits
2025-04-28,P00474,W02,1235,13387.4,0
2025-05-05,P00474,W02,1244,13484.96,27
2025-05-12,P00474,W02,1236,13398.24,16
2025-05-19,P00474,W02,1266,13723.44,21
2025-05-26,P00474,W02,1320,14308.8,2
2025-06-02,P00474,W02,1323,14341.32,5
2025-06-09,P00474,W02,1350,14634.0,8
2025-06-16,P00474,W02,1376,14915.84,10
2025-06-23,P00474,W02,1376,14915.84,21
2025-06-30,P00474,W02,1406,15241.04,27
2025-07-07,P00474,W02,1431,15512.04,19
2025-07-14,P00474,W02,1444,15652.96,29
2025-07-21,P00474,W02,1450,15718.0,6
2025-07-28,P00474,W02,1443,15642.12,9
2025-08-04,P00474,W02,1435,15555.4,25
2025-08-11,P00474,W02,1486,16108.24,23
2025-08-18,P00474,W02,1503,16292.52,25
2025-08-25,P00474,W02,1523,16509.32,19
2025-09-01,P00474,W02,1558,16888.72,23
2025-09-08,P00474,W02,1575,17073.0,23
2025-09-15,P00474,W02,1578,17105.52,17
2025-09-22,P00474,W02,1570,17018.8,17
2025-09-29,P00474,W02,1613,17484.92,17
2025-10-06,P00474,W02,1618,17539.12,23
2025-10-13,P00474,W02,1628,17647.52,2
2025-10-20,P00474,W02,1647,17853.48,5
2025-10-27,P00474,W02,1695,18373.8,5
2025-11-03,P00474,W02,1695,18373.8,10
2025-11-10,P00474,W02,1679,18200.36,18
2025-11-17,P00474,W02,1724,18688.16,27
2025-11-24,P00474,W02,1776,19251.84,27
2025-12-01,P00474,W02,1770,19186.8,20
2025-12-08,P00474,W02,1789,19392.76,13
2025-12-15,P00474,W02,1804,19555.36,4
2025-12-22,P00474,W02,1837,19913.08,4
2025-12-29,P00474,W02,1849,20043.16,27
2026-01-05,P00474,W02,1882,20400.88,22
2026-01-12,P00474,W02,1913,20736.92,16
2026-01-19,P00474,W02,1937,20997.08,2
2026-01-26,P00474,W02,1971,21365.64,24
2026-02-02,P00474,W02,2011,21799.24,27
2026-02-09,P00474,W02,2004,21723.36,0
2026-02-16,P00474,W02,2009,21777.56,12
2026-02-23,P00474,W02,2053,22254.52,8
2026-03-02,P00474,W02,2099,22753.16,27
2026-03-09,P00474,W02,2114,22915.76,4
2026-03-16,P00474,W02,2168,23501.12,15
2026-03-23,P00474,W02,2172,23544.48,1
2026-03-30,P00474,W02,2228,24151.52,16
2026-04-06,P00474,W02,2271,24617.64,16
2026-04-13,P00474,W02,2293,24856.12,19
2026-04-20,P00474,W02,2348,25452.32,16
2026-04-27,P00474,W02,2363,25614.92,3
2026-05-04,P00474,W02,2397,25983.48,7
2026-05-11,P00474,W02,2450,26558.0,28
2026-05-18,P00474,W02,2446,26514.64,10
2026-05-25,P00474,W02,2471,26785.64,0
2026-06-01,P00474,W02,2467,26742.28,17
2026-06-08,P00474,W02,2475,26829.0,28
2026-06-15,P00474,W02,2503,27132.52,21
2026-06-22,P00474,W02,2531,27436.04,7
2026-06-29,P00474,W02,2584,28010.56,6
2026-07-06,P00474,W02,2571,27869.64,8
2026-07-13,P00474,W02,2601,28194.84,0
2026-07-20,P00474,W02,2607,28259.88,12
2026-07-27,P00474,W02,2614,28335.76,20
2026-08-03,P00474,W02,2629,28498.36,14
2026-08-10,P00474,W02,2632,28530.88,9
2026-08-17,P00474,W02,2627,28476.68,6
2026-08-24,P00474,W02,2660,28834.4,16
2026-08-31,P00474,W02,2692,29181.28,25
2024-09-02,P00474,W03,420,4552.8,28
2024-09-09,P00474,W03,461,4997.24,4
2024-09-16,P00474,W03,493,5344.12,1
2024-09-23,P00474,W03,535,5799.4,12
2024-09-30,P00474,W03,586,6352.24,6
2024-10-07,P00474,W03,628,6807.52,20
2024-10-14,P00474,W03,662,7176.08,12
2024-10-21,P00474,W03,665,7208.6,23
2024-10-28,P00474,W03,720,7804.8,29
2024-11-04,P00474,W03,740,8021.6,15
2024-11-11,P00474,W03,757,8205.88,10
2024-11-18,P00474,W03,755,8184.2,25
2024-11-25,P00474,W03,759,8227.56,2
2024-12-02,P00474,W03,811,8791.24,23
2024-12-09,P00474,W03,801,8682.84,13
2024-12-16,P00474,W03,794,8606.96,18
2024-12-23,P00474,W03,812,8802.08,14
2024-12-30,P00474,W03,828,8975.52,8
2025-01-06,P00474,W03,820,8888.8,22
2025-01-13,P00474,W03,823,8921.32,21
2025-01-20,P00474,W03,814,8823.76,12
2025-01-27,P00474,W03,835,9051.4,25
2025-02-03,P00474,W03,882,9560.88,8
2025-02-10,P00474,W03,907,9831.88,27
2025-02-17,P00474,W03,946,10254.64,17
2025-02-24,P00474,W03,984,10666.56,15
2025-03-03,P00474,W03,1014,10991.76,6
2025-03-10,P00474,W03,1034,11208.56,3
2025-03-17,P00474,W03,1075,11653.0,24
2025-03-24,P00474,W03,1082,11728.88,19
2025-03-31,P00474,W03,1088,11793.92,20
2025-04-07,P00474,W03,1104,11967.36,28
2025-04-14,P00474,W03,1111,12043.24,12
2025-04-21,P00474,W03,1103,11956.52,25
2025-04-28,P00474,W03,1103,11956.52,28
2025-05-05,P00474,W03,1126,12205.84,19
2025-05-12,P00474,W03,1156,12531.04,1
2025-05-19,P00474,W03,1198,12986.32,19
2025-05-26,P00474,W03,1226,13289.84,25
2025-06-02,P00474,W03,1278,13853.52,16
2025-06-09,P00474,W03,1300,14092.0,24
2025-06-16,P00474,W03,1286,13940.24,13
2025-06-23,P00474,W03,1310,14200.4,24
2025-06-30,P00474,W03,1303,14124.52,22
2025-07-07,P00474,W03,1299,14081.16,18
2025-07-14,P00474,W03,1351,14644.84,19
2025-07-21,P00474,W03,1353,14666.52,29
2025-07-28,P00474,W03,1361,14753.24,26
2025-08-04,P00474,W03,1413,15316.92,8
2025-08-11,P00474,W03,1418,15371.12,24
2025-08-18,P00474,W03,1417,15360.28,0
2025-08-25,P00474,W03,1441,15620.44,3
2025-09-01,P00474,W03,1465,15880.6,19
2025-09-08,P00474,W03,1519,16465.96,4
2025-09-15,P00474,W03,1547,16769.48,24
2025-09-22,P00474,W03,1602,17365.68,28
2025-09-29,P00474,W03,1642,17799.28,25
2025-10-06,P00474,W03,1665,18048.6,18
2025-10-13,P00474,W03,1714,18579.76,26
2025-10-20,P00474,W03,1736,18818.24,28
2025-10-27,P00474,W03,1757,19045.88,9
2025-11-03,P00474,W03,1769,19175.96,28
2025-11-10,P00474,W03,1787,19371.08,13
2025-11-17,P00474,W03,1795,19457.8,3
2025-11-24,P00474,W03,1837,19913.08,26
2025-12-01,P00474,W03,1833,19869.72,8
2025-12-08,P00474,W03,1867,20238.28,16
2025-12-15,P00474,W03,1885,20433.4,29
2025-12-22,P00474,W03,1868,20249.12,24
2025-12-29,P00474,W03,1870,20270.8,15
2026-01-05,P00474,W03,1901,20606.84,23
2026-01-12,P00474,W03,1888,20465.92,11
2026-01-19,P00474,W03,1942,21051.28,5
2026-01-26,P00474,W03,1998,21658.32,29
2026-02-02,P00474,W03,2029,21994.36,17
2026-02-09,P00474,W03,2018,21875.12,2
2026-02-16,P00474,W03,2021,21907.64,8
2026-02-23,P00474,W03,2071,22449.64,10
2026-03-02,P00474,W03,2121,22991.64,23
2026-03-09,P00474,W03,2128,23067.52,5
2026-03-16,P00474,W03,2146,23262.64,11
2026-03-23,P00474,W03,2165,23468.6,2
2026-03-30,P00474,W03,2212,23978.08,2
2026-04-06,P00474,W03,2262,24520.08,20
2026-04-13,P00474,W03,2316,25105.44,14
2026-04-20,P00474,W03,2321,25159.64,22
2026-04-27,P00474,W03,2345,25419.8,18
2026-05-04,P00474,W03,2346,25430.64,20
2026-05-11,P00474,W03,2380,25799.2,26
2026-05-18,P00474,W03,2432,26362.88,22
2026-05-25,P00474,W03,2430,26341.2,9
2026-06-01,P00474,W03,2433,26373.72,3
2026-06-08,P00474,W03,2486,26948.24,11
2026-06-15,P00474,W03,2527,27392.68,24
2026-06-22,P00474,W03,2527,27392.68,12
2026-06-29,P00474,W03,2577,27934.68,15
2026-07-06,P00474,W03,2608,28270.72,8
2026-07-13,P00474,W03,2630,28509.2,7
2026-07-20,P00474,W03,2663,28866.92,5
2026-07-27,P00474,W03,2669,28931.96,22
2026-08-03,P00474,W03,2688,29137.92,10
2026-08-10,P00474,W03,2700,29268.0,0
2026-08-17,P00474,W03,2715,29430.6,18
2026-08-24,P00474,W03,2744,29744.96,17
2026-08-31,P00474,W03,2781,30146.04,1
2024-09-02,P00474,W04,449,4867.16,27
2024-09-09,P00474,W04,480,5203.2,13
2024-09-16,P00474,W04,499,5409.16,22
2024-09-23,P00474,W04,512,5550.08,7
2024-09-30,P00474,W04,558,6048.72,25
2024-10-07,P00474,W04,606,6569.04,15
2024-10-14,P00474,W04,658,7132.72,10
2024-10-21,P00474,W04,665,7208.6,10
2024-10-28,P00474,W04,705,7642.2,28
2024-11-04,P00474,W04,687,7447.08,13
2024-11-11,P00474,W04,739,8010.76,17
2024-11-18,P00474,W04,794,8606.96,1
2024-11-25,P00474,W04,798,8650.32,7
2024-12-02,P00474,W04,842,9127.28,11
2024-12-09,P00474,W04,851,9224.84,13
2024-12-16,P00474,W04,855,9268.2,3
2024-12-23,P00474,W04,865,9376.6,24
2024-12-30,P00474,W04,864,9365.76,10
2025-01-06,P00474,W04,872,9452.48,23
2025-01-13,P00474,W04,864,9365.76,29
2025-01-20,P00474,W04,858,9300.72,0
2025-01-27,P00474,W04,856,9279.04,23
2025-02-03,P00474,W04,883,9571.72,4
2025-02-10,P00474,W04,889,9636.76,3
2025-02-17,P00474,W04,881,9550.04,2
2025-02-24,P00474,W04,908,9842.72,17
2025-03-03,P00474,W04,954,10341.36,1
2025-03-10,P00474,W04,1008,10926.72,17
2025-03-17,P00474,W04,1068,11577.12,22
2025-03-24,P00474,W04,1104,11967.36,24
2025-03-31,P00474,W04,1095,11869.8,2
2025-04-07,P00474,W04,1149,12455.16,12
2025-04-14,P00474,W04,1169,12671.96,20
2025-04-21,P00474,W04,1181,12802.04,1
2025-04-28,P00474,W04,1221,13235.64,24
2025-05-05,P00474,W04,1277,13842.68,27
2025-05-12,P00474,W04,1310,14200.4,11
2025-05-19,P00474,W04,1360,14742.4,29
2025-05-26,P00474,W04,1392,15089.28,18
2025-06-02,P00474,W04,1436,15566.24,25
2025-06-09,P00474,W04,1445,15663.8,10
2025-06-16,P00474,W04,1444,15652.96,2
2025-06-23,P00474,W04,1488,16129.92,15
2025-06-30,P00474,W04,1527,16552.68,10
2025-07-07,P00474,W04,1538,16671.92,28
2025-07-14,P00474,W04,1584,17170.56,9
2025-07-21,P00474,W04,1571,17029.64,12
2025-07-28,P00474,W04,1617,17528.28,15
2025-08-04,P00474,W04,1604,17387.36,22
2025-08-11,P00474,W04,1660,17994.4,7
2025-08-18,P00474,W04,1696,18384.64,27
2025-08-25,P00474,W04,1714,18579.76,10
2025-09-01,P00474,W04,1728,18731.52,16
2025-09-08,P00474,W04,1769,19175.96,26
2025-09-15,P00474,W04,1799,19501.16,14
2025-09-22,P00474,W04,1851,20064.84,8
2025-09-29,P00474,W04,1842,19967.28,0
2025-10-06,P00474,W04,1841,19956.44,17
2025-10-13,P00474,W04,1871,20281.64,27
2025-10-20,P00474,W04,1881,20390.04,21
2025-10-27,P00474,W04,1900,20596.0,16
2025-11-03,P00474,W04,1926,20877.84,15
2025-11-10,P00474,W04,1951,21148.84,22
2025-11-17,P00474,W04,1988,21549.92,10
2025-11-24,P00474,W04,2004,21723.36,6
2025-12-01,P00474,W04,2052,22243.68,21
2025-12-08,P00474,W04,2044,22156.96,24
2025-12-15,P00474,W04,2049,22211.16,4
2025-12-22,P00474,W04,2077,22514.68,0
2025-12-29,P00474,W04,2118,22959.12,1
2026-01-05,P00474,W04,2167,23490.28,15
2026-01-12,P00474,W04,2192,23761.28,18
2026-01-19,P00474,W04,2188,23717.92,17
2026-01-26,P00474,W04,2218,24043.12,17
2026-02-02,P00474,W04,2214,23999.76,0
2026-02-09,P00474,W04,2236,24238.24,20
2026-02-16,P00474,W04,2276,24671.84,28
2026-02-23,P00474,W04,2321,25159.64,24
2026-03-02,P00474,W04,2374,25734.16,7
2026-03-09,P00474,W04,2376,25755.84,7
2026-03-16,P00474,W04,2384,25842.56,29
2026-03-23,P00474,W04,2377,25766.68,25
2026-03-30,P00474,W04,2387,25875.08,1
2026-04-06,P00474,W04,2427,26308.68,18
2026-04-13,P00474,W04,2454,26601.36,27
2026-04-20,P00474,W04,2494,27034.96,10
2026-04-27,P00474,W04,2501,27110.84,23
2026-05-04,P00474,W04,2527,27392.68,20
2026-05-11,P00474,W04,2528,27403.52,20
2026-05-18,P00474,W04,2524,27360.16,13
2026-05-25,P00474,W04,2524,27360.16,3
2026-06-01,P00474,W04,2511,27219.24,8
2026-06-08,P00474,W04,2544,27576.96,8
2026-06-15,P00474,W04,2552,27663.68,23
2026-06-22,P00474,W04,2588,28053.92,12
2026-06-29,P00474,W04,2581,27978.04,7
2026-07-06,P00474,W04,2614,28335.76,2
2026-07-13,P00474,W04,2607,28259.88,22
2026-07-20,P00474,W04,2590,28075.6,29
2026-07-27,P00474,W04,2595,28129.8,11
2026-08-03,P00474,W04,2612,28314.08,28
2026-08-10,P00474,W04,2638,28595.92,13
2026-08-17,P00474,W04,2628,28487.52,28
2026-08-24,P00474,W04,2628,28487.52,10
2026-08-31,P00474,W04,2663,28866.92,0
2024-09-02,P00474,W05,414,4487.76,10
2024-09-09,P00474,W05,461,4997.24,19
2024-09-16,P00474,W05,456,4943.04,7
2024-09-23,P00474,W05,456,4943.04,13
2024-09-30,P00474,W05,506,5485.04,26
2024-10-07,P00474,W05,548,5940.32,19
2024-10-14,P00474,W05,541,5864.44,21
2024-10-21,P00474,W05,557,6037.88,22
2024-10-28,P00474,W05,543,5886.12,12
2024-11-04,P00474,W05,566,6135.44,25
2024-11-11,P00474,W05,580,6287.2,8
2024-11-18,P00474,W05,630,6829.2,4
2024-11-25,P00474,W05,636,6894.24,9
2024-12-02,P00474,W05,631,6840.04,9
2024-12-09,P00474,W05,637,6905.08,11
2024-12-16,P00474,W05,679,7360.36,4
2024-12-23,P00474,W05,674,7306.16,8
2024-12-30,P00474,W05,661,7165.24,23
2025-01-06,P00474,W05,672,7284.48,16
2025-01-13,P00474,W05,697,7555.48,21
2025-01-20,P00474,W05,745,8075.8,25
2025-01-27,P00474,W05,743,8054.12,5
2025-02-03,P00474,W05,728,7891.52,17
2025-02-10,P00474,W05,721,7815.64,9
2025-02-17,P00474,W05,723,7837.32,4
2025-02-24,P00474,W05,730,7913.2,6
2025-03-03,P00474,W05,780,8455.2,4
2025-03-10,P00474,W05,802,8693.68,2
2025-03-17,P00474,W05,827,8964.68,29
2025-03-24,P00474,W05,875,9485.0,20
2025-03-31,P00474,W05,920,9972.8,19
2025-04-07,P00474,W05,926,10037.84,5
2025-04-14,P00474,W05,970,10514.8,5
2025-04-21,P00474,W05,1006,10905.04,7
2025-04-28,P00474,W05,996,10796.64,28
2025-05-05,P00474,W05,1047,11349.48,16
2025-05-12,P00474,W05,1039,11262.76,28
2025-05-19,P00474,W05,1069,11587.96,7
2025-05-26,P00474,W05,1071,11609.64,18
2025-06-02,P00474,W05,1114,12075.76,27
2025-06-09,P00474,W05,1122,12162.48,14
2025-06-16,P00474,W05,1133,12281.72,4
2025-06-23,P00474,W05,1183,12823.72,15
2025-06-30,P00474,W05,1188,12877.92,16
2025-07-07,P00474,W05,1185,12845.4,27
2025-07-14,P00474,W05,1190,12899.6,9
2025-07-21,P00474,W05,1191,12910.44,9
2025-07-28,P00474,W05,1182,12812.88,11
2025-08-04,P00474,W05,1207,13083.88,26
2025-08-11,P00474,W05,1249,13539.16,23
2025-08-18,P00474,W05,1285,13929.4,3
2025-08-25,P00474,W05,1276,13831.84,2
2025-09-01,P00474,W05,1320,14308.8,3
2025-09-08,P00474,W05,1366,14807.44,27
2025-09-15,P00474,W05,1406,15241.04,25
2025-09-22,P00474,W05,1439,15598.76,8
2025-09-29,P00474,W05,1434,15544.56,22
2025-10-06,P00474,W05,1420,15392.8,1
2025-10-13,P00474,W05,1465,15880.6,21
2025-10-20,P00474,W05,1484,16086.56,23
2025-10-27,P00474,W05,1493,16184.12,26
2025-11-03,P00474,W05,1495,16205.8,28
2025-11-10,P00474,W05,1533,16617.72,13
2025-11-17,P00474,W05,1559,16899.56,23
2025-11-24,P00474,W05,1588,17213.92,25
2025-12-01,P00474,W05,1611,17463.24,16
2025-12-08,P00474,W05,1622,17582.48,6
2025-12-15,P00474,W05,1615,17506.6,25
2025-12-22,P00474,W05,1599,17333.16,16
2025-12-29,P00474,W05,1620,17560.8,9
2026-01-05,P00474,W05,1608,17430.72,22
2026-01-12,P00474,W05,1660,17994.4,26
2026-01-19,P00474,W05,1680,18211.2,26
2026-01-26,P00474,W05,1696,18384.64,3
2026-02-02,P00474,W05,1688,18297.92,14
2026-02-09,P00474,W05,1713,18568.92,26
2026-02-16,P00474,W05,1745,18915.8,23
2026-02-23,P00474,W05,1739,18850.76,12
2026-03-02,P00474,W05,1726,18709.84,3
2026-03-09,P00474,W05,1762,19100.08,20
2026-03-16,P00474,W05,1749,18959.16,14
2026-03-23,P00474,W05,1773,19219.32,20
2026-03-30,P00474,W05,1789,19392.76,27
2026-04-06,P00474,W05,1825,19783.0,12
2026-04-13,P00474,W05,1875,20325.0,14
2026-04-20,P00474,W05,1893,20520.12,11
2026-04-27,P00474,W05,1912,20726.08,10
2026-05-04,P00474,W05,1938,21007.92,5
2026-05-11,P00474,W05,1982,21484.88,13
2026-05-18,P00474,W05,2024,21940.16,16
2026-05-25,P00474,W05,2024,21940.16,1
2026-06-01,P00474,W05,2064,22373.76,2
2026-06-08,P00474,W05,2077,22514.68,18
2026-06-15,P00474,W05,2107,22839.88,18
2026-06-22,P00474,W05,2109,22861.56,22
2026-06-29,P00474,W05,2105,22818.2,20
2026-07-06,P00474,W05,2152,23327.68,12
2026-07-13,P00474,W05,2195,23793.8,28
2026-07-20,P00474,W05,2228,24151.52,2
2026-07-27,P00474,W05,2275,24661.0,5
2026-08-03,P00474,W05,2305,24986.2,8
2026-08-10,P00474,W05,2340,25365.6,6
2026-08-17,P00474,W05,2350,25474.0,18
2026-08-24,P00474,W05,2359,25571.56,5
2026-08-31,P00474,W05,2398,25994.32,20
2024-09-02,P00474,W06,469,5083.96,13
2024-09-09,P00474,W06,513,5560.92,13
2024-09-16,P00474,W06,516,5593.44,22
2024-09-23,P00474,W06,565,6124.6,12
2024-09-30,P00474,W06,581,6298.04,23
2024-10-07,P00474,W06,573,6211.32,5
2024-10-14,P00474,W06,590,6395.6,19
2024-10-21,P00474,W06,613,6644.92,2
2024-10-28,P00474,W06,642,6959.28,27
2024-11-04,P00474,W06,701,7598.84,5
2024-11-11,P00474,W06,697,7555.48,14
2024-11-18,P00474,W06,753,8162.52,16
2024-11-25,P00474,W06,755,8184.2,10
2024-12-02,P00474,W06,794,8606.96,5
2024-12-09,P00474,W06,812,8802.08,19
2024-12-16,P00474,W06,816,8845.44,10
2024-12-23,P00474,W06,815,8834.6,4
2024-12-30,P00474,W06,821,8899.64,0
2025-01-06,P00474,W06,812,8802.08,22
2025-01-13,P00474,W06,861,9333.24,1
2025-01-20,P00474,W06,894,9690.96,14
2025-01-27,P00474,W06,885,9593.4,26
2025-02-03,P00474,W06,883,9571.72,28
2025-02-10,P00474,W06,931,10092.04,6
2025-02-17,P00474,W06,924,10016.16,21
2025-02-24,P00474,W06,928,10059.52,10
2025-03-03,P00474,W06,948,10276.32,12
2025-03-10,P00474,W06,996,10796.64,14
2025-03-17,P00474,W06,993,10764.12,11
2025-03-24,P00474,W06,1031,11176.04,0
2025-03-31,P00474,W06,1035,11219.4,26
2025-04-07,P00474,W06,1048,11360.32,21
2025-04-14,P00474,W06,1077,11674.68,8
2025-04-21,P00474,W06,1100,11924.0,2
2025-04-28,P00474,W06,1090,11815.6,2
2025-05-05,P00474,W06,1127,12216.68,29
2025-05-12,P00474,W06,1190,12899.6,16
2025-05-19,P00474,W06,1221,13235.64,20
2025-05-26,P00474,W06,1255,13604.2,19
2025-06-02,P00474,W06,1261,13669.24,12
2025-06-09,P00474,W06,1302,14113.68,20
2025-06-16,P00474,W06,1321,14319.64,9
2025-06-23,P00474,W06,1324,14352.16,26
2025-06-30,P00474,W06,1380,14959.2,20
2025-07-07,P00474,W06,1373,14883.32,26
2025-07-14,P00474,W06,1433,15533.72,25
2025-07-21,P00474,W06,1478,16021.52,9
2025-07-28,P00474,W06,1491,16162.44,22
2025-08-04,P00474,W06,1491,16162.44,15
2025-08-11,P00474,W06,1477,16010.68,23
2025-08-18,P00474,W06,1495,16205.8,17
2025-08-25,P00474,W06,1532,16606.88,15
2025-09-01,P00474,W06,1571,17029.64,13
2025-09-08,P00474,W06,1565,16964.6,17
2025-09-15,P00474,W06,1604,17387.36,9
2025-09-22,P00474,W06,1649,17875.16,9
2025-09-29,P00474,W06,1696,18384.64,18
2025-10-06,P00474,W06,1750,18970.0,24
2025-10-13,P00474,W06,1774,19230.16,4
2025-10-20,P00474,W06,1768,19165.12,11
2025-10-27,P00474,W06,1765,19132.6,29
2025-11-03,P00474,W06,1765,19132.6,24
2025-11-10,P00474,W06,1778,19273.52,24
2025-11-17,P00474,W06,1786,19360.24,24
2025-11-24,P00474,W06,1777,19262.68,29
2025-12-01,P00474,W06,1817,19696.28,6
2025-12-08,P00474,W06,1809,19609.56,14
2025-12-15,P00474,W06,1808,19598.72,8
2025-12-22,P00474,W06,1859,20151.56,28
2025-12-29,P00474,W06,1850,20054.0,12
2026-01-05,P00474,W06,1854,20097.36,22
2026-01-12,P00474,W06,1879,20368.36,4
2026-01-19,P00474,W06,1907,20671.88,5
2026-01-26,P00474,W06,1915,20758.6,26
2026-02-02,P00474,W06,1945,21083.8,6
2026-02-09,P00474,W06,1963,21278.92,20
2026-02-16,P00474,W06,1953,21170.52,25
2026-02-23,P00474,W06,1982,21484.88,0
2026-03-02,P00474,W06,2035,22059.4,6
2026-03-09,P00474,W06,2093,22688.12,4
2026-03-16,P00474,W06,2140,23197.6,4
2026-03-23,P00474,W06,2139,23186.76,4
2026-03-30,P00474,W06,2154,23349.36,27
2026-04-06,P00474,W06,2204,23891.36,27
2026-04-13,P00474,W06,2236,24238.24,26
2026-04-20,P00474,W06,2241,24292.44,8
2026-04-27,P00474,W06,2276,24671.84,13
2026-05-04,P00474,W06,2310,25040.4,5
2026-05-11,P00474,W06,2332,25278.88,4
2026-05-18,P00474,W06,2382,25820.88,1
2026-05-25,P00474,W06,2425,26287.0,8
2026-06-01,P00474,W06,2441,26460.44,22
2026-06-08,P00474,W06,2456,26623.04,0
2026-06-15,P00474,W06,2516,27273.44,22
2026-06-22,P00474,W06,2565,27804.6,25
2026-06-29,P00474,W06,2568,27837.12,0
2026-07-06,P00474,W06,2603,28216.52,4
2026-07-13,P00474,W06,2619,28389.96,1
2026-07-20,P00474,W06,2666,28899.44,12
2026-07-27,P00474,W06,2665,28888.6,2
2026-08-03,P00474,W06,2683,29083.72,23
2026-08-10,P00474,W06,2724,29528.16,7
2026-08-17,P00474,W06,2733,29625.72,4
2026-08-24,P00474,W06,2766,29983.44,18
2026-08-31,P00474,W06,2782,30156.88,3
2024-09-02,P00475,W01,334,24549.0,6
2024-09-09,P00475,W01,365,26827.5,11
2024-09-16,P00475,W01,377,27709.5,11
2024-09-23,P00475,W01,367,26974.5,21
2024-09-30,P00475,W01,397,29179.5,20
2024-10-07,P00475,W01,383,28150.5,10
2024-10-14,P00475,W01,379,27856.5,1
2024-10-21,P00475,W01,411,30208.5,4
2024-10-28,P00475,W01,406,29841.0,23
2024-11-04,P00475,W01,442,32487.0,16
2024-11-11,P00475,W01,461,33883.5,21
2024-11-18,P00475,W01,481,35353.5,19
2024-11-25,P00475,W01,500,36750.0,23
2024-12-02,P00475,W01,507,37264.5,0
2024-12-09,P00475,W01,506,37191.0,11
2024-12-16,P00475,W01,552,40572.0,25
2024-12-23,P00475,W01,600,44100.0,15
2024-12-30,P00475,W01,649,47701.5,0
2025-01-06,P00475,W01,698,51303.0,6
2025-01-13,P00475,W01,700,51450.0,19
2025-01-20,P00475,W01,759,55786.5,1
2025-01-27,P00475,W01,763,56080.5,18
2025-02-03,P00475,W01,798,58653.0,24
2025-02-10,P00475,W01,839,61666.5,16
2025-02-17,P00475,W01,897,65929.5,15
2025-02-24,P00475,W01,902,66297.0,12
2025-03-03,P00475,W01,938,68943.0,15
2025-03-10,P00475,W01,979,71956.5,8
2025-03-17,P00475,W01,1013,74455.5,14
2025-03-24,P00475,W01,1053,77395.5,2
2025-03-31,P00475,W01,1075,79012.5,29
2025-04-07,P00475,W01,1123,82540.5,23
2025-04-14,P00475,W01,1113,81805.5,5
2025-04-21,P00475,W01,1175,86362.5,24
2025-04-28,P00475,W01,1225,90037.5,16
2025-05-05,P00475,W01,1281,94153.5,28
2025-05-12,P00475,W01,1279,94006.5,0
2025-05-19,P00475,W01,1276,93786.0,20
2025-05-26,P00475,W01,1303,95770.5,9
2025-06-02,P00475,W01,1300,95550.0,8
2025-06-09,P00475,W01,1295,95182.5,12
2025-06-16,P00475,W01,1345,98857.5,9
2025-06-23,P00475,W01,1346,98931.0,9
2025-06-30,P00475,W01,1399,102826.5,14
2025-07-07,P00475,W01,1443,106060.5,11
2025-07-14,P00475,W01,1472,108192.0,17
2025-07-21,P00475,W01,1469,107971.5,27
2025-07-28,P00475,W01,1471,108118.5,29
2025-08-04,P00475,W01,1522,111867.0,20
2025-08-11,P00475,W01,1544,113484.0,26
2025-08-18,P00475,W01,1596,117306.0,7
2025-08-25,P00475,W01,1617,118849.5,16
2025-09-01,P00475,W01,1665,122377.5,24
2025-09-08,P00475,W01,1663,122230.5,18
2025-09-15,P00475,W01,1692,124362.0,1
2025-09-22,P00475,W01,1680,123480.0,26
2025-09-29,P00475,W01,1734,127449.0,16
2025-10-06,P00475,W01,1733,127375.5,8
2025-10-13,P00475,W01,1742,128037.0,20
2025-10-20,P00475,W01,1800,132300.0,3
2025-10-27,P00475,W01,1841,135313.5,23
2025-11-03,P00475,W01,1854,136269.0,1
2025-11-10,P00475,W01,1877,137959.5,3
2025-11-17,P00475,W01,1918,140973.0,6
2025-11-24,P00475,W01,1949,143251.5,15
2025-12-01,P00475,W01,1946,143031.0,5
2025-12-08,P00475,W01,1945,142957.5,6
2025-12-15,P00475,W01,1953,143545.5,5
2025-12-22,P00475,W01,1948,143178.0,10
2025-12-29,P00475,W01,1997,146779.5,13
2026-01-05,P00475,W01,2039,149866.5,4
2026-01-12,P00475,W01,2075,152512.5,4
2026-01-19,P00475,W01,2123,156040.5,5
2026-01-26,P00475,W01,2135,156922.5,6
2026-02-02,P00475,W01,2184,160524.0,20
2026-02-09,P00475,W01,2197,161479.5,2
2026-02-16,P00475,W01,2246,165081.0,9
2026-02-23,P00475,W01,2274,167139.0,10
2026-03-02,P00475,W01,2298,168903.0,0
2026-03-09,P00475,W01,2344,172284.0,13
2026-03-16,P00475,W01,2381,175003.5,2
2026-03-23,P00475,W01,2403,176620.5,10
2026-03-30,P00475,W01,2408,176988.0,6
2026-04-06,P00475,W01,2413,177355.5,10
2026-04-13,P00475,W01,2419,177796.5,7
2026-04-20,P00475,W01,2428,178458.0,23
2026-04-27,P00475,W01,2447,179854.5,24
2026-05-04,P00475,W01,2478,182133.0,25
2026-05-11,P00475,W01,2490,183015.0,3
2026-05-18,P00475,W01,2543,186910.5,2
2026-05-25,P00475,W01,2560,188160.0,19
2026-06-01,P00475,W01,2597,190879.5,22
2026-06-08,P00475,W01,2647,194554.5,8
2026-06-15,P00475,W01,2678,196833.0,18
2026-06-22,P00475,W01,2685,197347.5,17
2026-06-29,P00475,W01,2683,197200.5,27
