OpportunityID,LeadID,CreatedDate,OpportunityValue,Status
OP007931,L035306,2026-08-18,3079.55,Open
OP007932,L035315,2025-09-19,3162.68,Closed Won
OP007933,L035318,2024-03-11,1123.73,Closed Won
OP007934,L035321,2025-01-10,7087.06,Closed Won
OP007935,L035324,2025-04-21,592.86,Closed Won
OP007936,L035326,2024-04-05,5519.97,Closed Won
OP007937,L035328,2026-06-01,2278.7,Closed Won
OP007938,L035329,2026-07-27,4478.23,Closed Won
OP007939,L035331,2025-01-16,2361.0,Closed Won
OP007940,L035332,2025-02-03,1959.81,Closed Won
OP007941,L035337,2024-11-02,5595.11,Closed Won
OP007942,L035347,2026-08-26,7121.91,Closed Lost
OP007943,L035348,2026-03-24,1030.68,Closed Won
OP007944,L035353,2024-08-12,6441.62,Closed Won
OP007945,L035355,2025-04-26,1054.51,Closed Won
OP007946,L035361,2024-06-07,454.18,Closed Lost
OP007947,L035372,2024-05-19,584.9,Closed Won
OP007948,L035375,2024-11-27,3132.36,Closed Won
OP007949,L035376,2025-05-07,1847.45,Closed Lost
OP007950,L035382,2025-09-10,7550.72,Closed Lost
OP007951,L035386,2026-03-26,1403.25,Closed Won
OP007952,L035388,2025-11-26,605.73,Open
OP007953,L035398,2024-04-22,998.37,Open
OP007954,L035399,2024-01-06,1594.92,Closed Won
OP007955,L035404,2024-12-21,1069.74,Open
OP007956,L035413,2026-07-16,10777.95,Open
OP007957,L035422,2024-09-30,2907.02,Open
OP007958,L035427,2024-07-11,12807.03,Closed Won
OP007959,L035429,2024-11-08,4025.9,Open
OP007960,L035430,2025-01-03,683.47,Closed Lost
OP007961,L035433,2026-04-07,2635.53,Open
OP007962,L035436,2024-03-08,2886.67,Closed Won
OP007963,L035438,2026-02-07,5850.37,Closed Won
OP007964,L035440,2025-03-21,2835.31,Closed Lost
OP007965,L035441,2026-06-30,2486.45,Closed Won
OP007966,L035445,2024-09-16,2971.47,Closed Won
OP007967,L035447,2026-04-16,9695.75,Closed Won
OP007968,L035448,2026-01-10,2207.81,Closed Won
OP007969,L035457,2026-08-26,2912.82,Closed Lost
OP007970,L035458,2025-10-06,1667.99,Closed Won
OP007971,L035459,2025-09-04,6180.49,Closed Won
OP007972,L035464,2026-04-21,3177.69,Open
OP007973,L035466,2025-02-24,1283.36,Closed Lost
OP007974,L035470,2025-04-21,2412.91,Closed Won
OP007975,L035472,2024-11-22,1341.75,Closed Won
OP007976,L035476,2026-05-03,472.84,Open
OP007977,L035477,2024-04-29,14758.6,Open
OP007978,L035482,2026-01-13,5997.27,Closed Lost
OP007979,L035493,2025-11-15,1141.91,Closed Won
OP007980,L035499,2026-08-07,30675.17,Open
OP007981,L035502,2024-04-27,5560.67,Open
OP007982,L035504,2026-06-25,4692.9,Closed Won
OP007983,L035505,2025-11-11,1400.93,Closed Won
OP007984,L035511,2026-02-24,1613.2,Closed Won
OP007985,L035516,2025-02-18,7210.4,Closed Won
OP007986,L035518,2025-11-01,2850.8,Closed Lost
OP007987,L035519,2025-01-09,5579.06,Open
OP007988,L035522,2026-02-02,15381.64,Closed Won
OP007989,L035531,2026-01-13,626.55,Closed Won
OP007990,L035532,2025-11-07,17761.47,Closed Won
OP007991,L035536,2025-05-11,7847.85,Closed Won
OP007992,L035541,2024-04-02,2248.26,Closed Won
OP007993,L035542,2026-05-14,408.4,Closed Lost
OP007994,L035564,2025-09-05,1568.51,Open
OP007995,L035568,2025-04-18,3872.02,Open
OP007996,L035569,2024-10-24,1837.54,Closed Won
OP007997,L035574,2026-08-10,6140.32,Closed Won
OP007998,L035575,2024-07-05,10455.23,Open
OP007999,L035579,2026-08-17,3995.42,Closed Won
OP008000,L035596,2025-05-23,714.08,Closed Won
OP008001,L035622,2024-09-17,2833.94,Open
OP008002,L035634,2026-07-25,3921.3,Closed Won
OP008003,L035635,2026-07-10,283.94,Closed Won
OP008004,L035639,2026-03-21,7723.25,Closed Lost
OP008005,L035649,2024-10-12,2473.9,Closed Lost
OP008006,L035652,2025-05-16,19436.15,Closed Won
OP008007,L035654,2024-10-27,2715.34,Closed Won
OP008008,L035657,2025-12-14,4461.33,Closed Lost
OP008009,L035660,2025-11-02,3784.35,Closed Lost
OP008010,L035665,2025-08-04,1131.36,Closed Won
OP008011,L035667,2025-06-28,2927.57,Open
OP008012,L035676,2025-05-19,872.28,Closed Lost
OP008013,L035679,2026-07-01,4847.62,Closed Won
OP008014,L035682,2026-07-14,8753.49,Closed Lost
OP008015,L035686,2025-01-25,13902.19,Open
OP008016,L035688,2025-01-16,1807.25,Closed Won
OP008017,L035701,2024-03-03,13923.85,Closed Won
OP008018,L035712,2024-09-21,8206.48,Closed Won
OP008019,L035720,2024-11-12,2359.2,Closed Won
OP008020,L035726,2024-03-13,6372.59,Closed Won
OP008021,L035733,2024-10-14,432.56,Open
OP008022,L035734,2024-06-11,3914.32,Closed Won
OP008023,L035757,2025-10-31,3251.83,Closed Won
OP008024,L035761,2026-02-01,3744.73,Closed Won
OP008025,L035762,2025-07-10,4847.62,Open
OP008026,L035764,2026-07-17,3661.17,Closed Won
OP008027,L035767,2025-07-22,923.96,Open
OP008028,L035768,2024-05-31,2027.35,Closed Won
OP008029,L035769,2025-07-22,3599.98,Closed Lost
OP008030,L035779,2025-01-01,28126.3,Closed Lost
OP008031,L035782,2024-03-05,2755.65,Closed Won
OP008032,L035785,2026-09-26,2435.93,Closed Won
OP008033,L035786,2025-10-26,3388.11,Open
OP008034,L035788,2025-03-04,857.32,Closed Lost
OP008035,L035791,2024-09-15,2363.06,Closed Won
OP008036,L035793,2024-11-05,6892.33,Closed Won
OP008037,L035797,2024-08-20,1619.96,Open
OP008038,L035802,2026-04-19,4930.49,Closed Lost
OP008039,L035803,2024-11-08,3066.18,Closed Won
OP008040,L035805,2025-11-15,1198.61,Closed Won
OP008041,L035815,2024-12-26,20315.46,Open
OP008042,L035819,2026-05-22,10683.54,Closed Won
OP008043,L035822,2025-02-12,1934.09,Closed Won
OP008044,L035829,2024-06-13,2770.54,Closed Lost
OP008045,L035831,2025-02-12,3933.66,Closed Won
OP008046,L035833,2024-03-13,2573.08,Open
OP008047,L035838,2025-12-30,1980.34,Closed Lost
OP008048,L035845,2026-07-09,6548.56,Closed Lost
OP008049,L035854,2024-11-03,653.15,Closed Won
OP008050,L035855,2026-03-24,9250.84,Closed Won
OP008051,L035856,2026-07-14,685.78,Open
OP008052,L035857,2026-08-03,23191.78,Closed Won
OP008053,L035887,2025-03-25,8656.12,Open
OP008054,L035890,2026-03-30,3104.67,Closed Lost
OP008055,L035892,2025-08-11,2914.16,Closed Won
OP008056,L035898,2025-03-08,3800.94,Closed Lost
OP008057,L035901,2024-06-10,4431.2,Closed Won
OP008058,L035907,2024-07-30,16252.34,Closed Lost
OP008059,L035914,2025-02-27,4742.23,Open
OP008060,L035919,2026-02-18,2374.0,Open
OP008061,L035920,2024-12-16,1132.65,Open
OP008062,L035921,2026-02-17,2191.52,Open
OP008063,L035928,2026-04-13,14237.84,Closed Won
OP008064,L035939,2025-12-08,250.0,Open
OP008065,L035954,2024-05-25,3097.13,Closed Won
OP008066,L035957,2025-01-08,3252.25,Closed Won
OP008067,L035958,2024-06-08,2428.29,Closed Lost
OP008068,L035959,2024-03-06,1910.71,Closed Won
OP008069,L035965,2025-08-28,7065.57,Closed Lost
OP008070,L035968,2024-02-03,7648.56,Closed Lost
OP008071,L035969,2025-11-10,2934.83,Closed Won
OP008072,L035970,2026-05-21,3244.07,Closed Won
OP008073,L035972,2024-03-13,6630.88,Closed Lost
OP008074,L035980,2024-07-16,3029.6,Open
OP008075,L035983,2025-06-08,19515.33,Closed Lost
OP008076,L035991,2025-02-22,8682.6,Closed Won
OP008077,L036000,2024-05-10,4382.9,Closed Lost
OP008078,L036008,2025-08-18,3107.66,Closed Won
OP008079,L036013,2024-09-24,1736.63,Closed Won
OP008080,L036014,2025-11-20,4519.61,Open
OP008081,L036016,2026-06-04,14101.61,Closed Lost
OP008082,L036017,2024-10-17,2449.34,Closed Won
OP008083,L036027,2025-04-02,3289.9,Closed Won
OP008084,L036033,2025-08-18,1705.53,Closed Won
OP008085,L036037,2025-04-18,1769.7,Closed Won
OP008086,L036039,2025-08-20,7056.71,Closed Lost
OP008087,L036041,2026-06-13,328.37,Closed Won
OP008088,L036043,2025-10-20,3116.94,Closed Won
OP008089,L036047,2024-06-18,1229.54,Closed Won
OP008090,L036050,2024-10-04,3161.65,Open
OP008091,L036053,2026-02-17,3260.31,Closed Won
OP008092,L036055,2024-11-14,2369.23,Closed Won
OP008093,L036057,2025-12-29,1562.26,Closed Lost
OP008094,L036058,2024-01-24,3356.01,Closed Lost
OP008095,L036059,2024-11-29,7100.38,Closed Won
OP008096,L036064,2024-11-08,429.38,Closed Won
OP008097,L036067,2024-03-26,685.64,Open
OP008098,L036073,2024-05-17,1378.72,Closed Won
OP008099,L036076,2024-08-02,2462.27,Open
OP008100,L036077,2025-10-04,575.36,Open
OP008101,L036079,2024-05-07,1346.0,Closed Won
OP008102,L036082,2024-10-28,7750.11,Closed Lost
OP008103,L036083,2024-11-24,1574.67,Closed Won
OP008104,L036084,2024-05-28,2490.05,Open
OP008105,L036085,2024-03-17,330.21,Closed Won
OP008106,L036088,2025-06-18,1975.88,Open
OP008107,L036093,2026-05-02,1343.9,Closed Won
OP008108,L036096,2025-04-16,409.08,Closed Lost
OP008109,L036097,2026-02-05,3313.68,Closed Won
OP008110,L036101,2025-03-14,3386.4,Closed Lost
OP008111,L036102,2024-05-26,7727.32,Closed Won
OP008112,L036105,2025-07-18,638.75,Closed Won
OP008113,L036106,2025-12-14,3968.66,Closed Won
OP008114,L036112,2024-08-05,2251.99,Closed Won
OP008115,L036113,2025-02-28,1896.84,Closed Won
OP008116,L036114,2024-01-24,15365.44,Closed Won
OP008117,L036127,2026-05-07,1582.82,Closed Lost
OP008118,L036130,2024-01-25,1627.61,Closed Lost
OP008119,L036135,2026-04-30,17113.1,Closed Won
OP008120,L036140,2026-07-08,15881.3,Closed Lost
OP008121,L036148,2026-01-02,1997.22,Closed Won
OP008122,L036150,2025-09-17,3901.52,Closed Won
OP008123,L036154,2025-10-01,1497.29,Open
OP008124,L036158,2024-05-16,1920.63,Closed Lost
OP008125,L036165,2025-04-18,917.48,Closed Won
OP008126,L036171,2026-09-12,1718.77,Closed Lost
OP008127,L036177,2026-05-07,5210.53,Closed Lost
OP008128,L036183,2025-05-31,763.5,Closed Lost
OP008129,L036192,2025-10-09,2628.81,Closed Won
OP008130,L036193,2026-05-06,11145.48,Closed Won
OP008131,L036206,2025-08-04,1739.52,Closed Won
OP008132,L036207,2025-12-27,1081.56,Closed Won
OP008133,L036209,2025-04-29,3323.96,Open
OP008134,L036217,2025-10-06,3897.37,Closed Lost
OP008135,L036225,2024-09-14,4838.15,Closed Won
OP008136,L036227,2024-02-26,1857.05,Closed Lost
OP008137,L036237,2025-01-08,1242.38,Closed Won
OP008138,L036239,2024-12-24,10063.59,Closed Won
OP008139,L036245,2026-06-27,33645.8,Open
OP008140,L036248,2024-03-23,18034.05,Closed Lost
OP008141,L036251,2024-08-19,2572.52,Closed Lost
OP008142,L036257,2025-10-05,593.61,Closed Lost
OP008143,L036269,2026-04-27,4779.44,Closed Lost
OP008144,L036274,2024-11-30,3331.23,Closed Lost
OP008145,L036275,2025-12-21,252.25,Open
OP008146,L036277,2026-01-28,17699.95,Closed Won
OP008147,L036284,2024-01-31,4169.1,Closed Won
OP008148,L036289,2025-03-16,2145.71,Closed Won
OP008149,L036292,2025-03-04,4557.07,Open
OP008150,L036293,2025-06-17,8321.93,Closed Won
OP008151,L036297,2026-01-22,812.98,Closed Won
OP008152,L036298,2025-12-09,3823.37,Closed Won
OP008153,L036301,2025-01-22,5836.36,Closed Won
OP008154,L036302,2025-12-11,1246.29,Closed Won
OP008155,L036307,2026-05-21,14777.62,Closed Won
OP008156,L036316,2025-09-02,2112.42,Closed Won
OP008157,L036322,2025-03-14,4168.66,Open
OP008158,L036324,2024-11-28,4503.36,Closed Lost
OP008159,L036328,2026-01-17,2160.99,Closed Lost
OP008160,L036333,2025-02-12,6719.05,Closed Lost
OP008161,L036334,2026-03-25,2912.86,Closed Lost
OP008162,L036342,2025-09-05,701.31,Open
OP008163,L036347,2024-06-28,2550.78,Closed Won
OP008164,L036349,2026-08-03,3342.48,Closed Won
OP008165,L036351,2024-08-22,1395.2,Closed Won
OP008166,L036361,2026-03-01,6621.27,Closed Won
OP008167,L036364,2024-11-01,808.82,Closed Won
OP008168,L036365,2026-07-28,1730.67,Closed Lost
OP008169,L036369,2025-07-23,711.86,Closed Won
OP008170,L036379,2024-11-16,1925.19,Closed Won
OP008171,L036380,2025-01-25,851.15,Closed Won
OP008172,L036385,2025-03-16,2293.55,Closed Lost
OP008173,L036389,2025-07-09,4355.22,Closed Won
OP008174,L036391,2025-11-24,1153.18,Closed Won
OP008175,L036397,2025-02-18,15598.36,Open
OP008176,L036400,2025-04-06,1656.79,Closed Won
OP008177,L036411,2025-06-03,3986.96,Closed Won
OP008178,L036412,2026-08-10,2532.99,Closed Won
OP008179,L036418,2026-07-12,20939.26,Closed Won
OP008180,L036421,2025-03-26,4773.68,Closed Won
OP008181,L036427,2024-05-18,5251.09,Closed Won
OP008182,L036433,2026-03-22,2470.6,Open
OP008183,L036435,2025-08-18,7574.92,Closed Won
OP008184,L036437,2024-04-18,4118.08,Closed Won
OP008185,L036439,2026-07-04,5397.43,Closed Lost
OP008186,L036440,2025-01-10,1822.77,Closed Won
OP008187,L036443,2024-07-05,3321.93,Closed Won
OP008188,L036444,2024-08-08,3540.08,Closed Won
OP008189,L036449,2026-07-21,618.21,Closed Lost
OP008190,L036452,2024-06-26,21510.86,Closed Lost
OP008191,L036454,2024-04-01,362.79,Closed Lost
OP008192,L036456,2026-09-23,1141.86,Closed Won
OP008193,L036464,2024-09-30,5333.46,Open
OP008194,L036468,2026-05-21,7058.18,Closed Won
OP008195,L036469,2026-03-30,4247.8,Open
OP008196,L036473,2024-12-06,4531.36,Closed Won
OP008197,L036474,2025-09-27,1788.99,Closed Won
OP008198,L036483,2026-01-03,1278.44,Closed Won
OP008199,L036487,2024-04-11,2745.35,Open
OP008200,L036500,2024-08-30,3905.96,Closed Won
OP008201,L036503,2025-08-08,1645.85,Closed Won
OP008202,L036505,2025-03-20,2658.03,Open
OP008203,L036514,2026-01-04,3748.41,Closed Lost
OP008204,L036525,2024-11-26,3302.62,Open
OP008205,L036526,2026-08-16,2930.41,Closed Lost
OP008206,L036532,2024-10-26,1078.93,Closed Won
OP008207,L036538,2026-05-19,2137.59,Open
OP008208,L036540,2026-03-30,4280.92,Closed Won
OP008209,L036547,2026-01-23,1847.22,Closed Lost
OP008210,L036548,2025-05-03,1768.19,Open
OP008211,L036554,2024-07-17,953.3,Closed Lost
OP008212,L036559,2024-10-14,1332.76,Closed Lost
OP008213,L036561,2026-07-18,3144.26,Closed Won
OP008214,L036564,2025-06-09,2499.74,Open
OP008215,L036568,2024-02-25,2901.48,Closed Lost
OP008216,L036575,2024-04-30,6264.3,Closed Won
OP008217,L036585,2024-03-06,2940.77,Closed Lost
OP008218,L036589,2024-11-16,4274.77,Closed Won
OP008219,L036591,2026-01-07,2826.71,Closed Won
OP008220,L036594,2025-02-23,8506.56,Closed Won
OP008221,L036605,2025-07-08,1258.71,Closed Won
OP008222,L036610,2025-09-10,3022.61,Closed Won
OP008223,L036617,2025-10-13,3642.27,Closed Lost
OP008224,L036622,2026-09-05,2707.92,Closed Won
OP008225,L036627,2026-01-27,6719.75,Closed Lost
OP008226,L036631,2024-02-21,4309.37,Closed Won
OP008227,L036633,2025-02-12,20225.83,Closed Won
OP008228,L036634,2024-09-16,2275.5,Closed Lost
OP008229,L036651,2025-01-18,1094.35,Closed Won
OP008230,L036658,2025-08-19,250.0,Open
OP008231,L036660,2026-04-11,910.47,Closed Lost
OP008232,L036661,2024-10-06,3687.13,Closed Won
OP008233,L036664,2026-08-04,2480.17,Closed Won
OP008234,L036667,2026-01-10,5922.7,Closed Lost
OP008235,L036669,2026-08-16,9458.82,Closed Lost
OP008236,L036671,2026-03-30,11625.91,Closed Won
OP008237,L036676,2026-03-16,589.6,Open
OP008238,L036679,2025-11-21,4625.83,Open
OP008239,L036682,2025-02-06,1888.84,Open
OP008240,L036693,2024-12-25,6343.78,Closed Won
OP008241,L036696,2025-03-16,15850.51,Closed Lost
OP008242,L036710,2024-12-22,1578.99,Closed Won
OP008243,L036717,2026-08-09,15566.31,Closed Lost
OP008244,L036718,2026-06-19,3004.35,Closed Won
OP008245,L036730,2025-12-11,2765.24,Closed Lost
OP008246,L036742,2025-12-01,3583.02,Closed Won
OP008247,L036743,2024-10-17,355.73,Closed Won
OP008248,L036744,2025-04-28,4134.15,Closed Won
OP008249,L036747,2026-07-02,8074.99,Closed Lost
OP008250,L036750,2024-03-22,3840.69,Closed Won
OP008251,L036754,2025-12-18,1057.01,Closed Lost
OP008252,L036755,2024-06-05,4599.79,Closed Lost
OP008253,L036760,2024-02-23,865.18,Closed Lost
OP008254,L036762,2024-06-28,5653.5,Closed Won
OP008255,L036764,2026-03-25,2558.98,Closed Lost
OP008256,L036765,2025-06-11,656.28,Closed Won
OP008257,L036768,2026-05-26,5001.91,Closed Won
OP008258,L036777,2024-06-11,1860.67,Closed Won
OP008259,L036788,2026-03-22,1461.54,Open
OP008260,L036790,2025-08-12,12418.75,Closed Won
OP008261,L036806,2025-07-09,734.62,Open
OP008262,L036807,2025-07-27,1108.97,Closed Won
OP008263,L036812,2024-08-07,2154.83,Closed Won
OP008264,L036816,2024-03-21,8495.68,Open
OP008265,L036819,2025-09-30,1022.68,Closed Won
OP008266,L036825,2026-04-29,3167.25,Open
OP008267,L036827,2024-04-10,360.1,Closed Won
OP008268,L036833,2024-11-03,786.53,Closed Lost
OP008269,L036839,2024-04-24,1881.68,Open
OP008270,L036844,2026-04-02,9521.42,Closed Won
OP008271,L036854,2025-06-11,1304.01,Closed Lost
OP008272,L036862,2025-05-29,301.75,Closed Lost
OP008273,L036863,2025-01-17,1229.81,Closed Lost
OP008274,L036869,2024-03-04,13480.08,Closed Won
OP008275,L036873,2024-05-25,17302.09,Closed Won
OP008276,L036880,2025-11-16,11258.09,Closed Won
OP008277,L036882,2025-06-23,4756.55,Open
OP008278,L036884,2025-04-08,2944.15,Closed Won
OP008279,L036885,2024-12-13,960.15,Closed Won
OP008280,L036888,2024-04-22,2639.31,Closed Won
OP008281,L036895,2025-06-21,1608.56,Closed Won
OP008282,L036928,2026-04-21,2713.65,Closed Won
OP008283,L036935,2026-03-31,4012.41,Open
OP008284,L036938,2026-06-16,7161.86,Closed Won
OP008285,L036943,2025-01-07,2649.96,Closed Won
OP008286,L036948,2025-01-04,7564.16,Closed Won
OP008287,L036951,2025-07-04,10223.55,Closed Lost
OP008288,L036952,2026-01-21,3235.5,Closed Won
OP008289,L036963,2024-07-20,4942.2,Open
OP008290,L036969,2026-05-27,4739.56,Open
OP008291,L036970,2026-04-09,14819.74,Closed Won
OP008292,L036972,2024-10-09,10025.62,Closed Won
OP008293,L036979,2025-01-28,1478.15,Closed Won
OP008294,L036980,2025-07-13,3630.91,Closed Won
OP008295,L036987,2024-10-04,910.94,Closed Won
OP008296,L036996,2025-06-09,4067.7,Open
OP008297,L036997,2025-04-20,1488.06,Open
OP008298,L036998,2025-08-15,7709.04,Closed Won
OP008299,L037018,2025-09-10,1728.02,Closed Won
OP008300,L037022,2026-06-22,17169.79,Open
OP008301,L037027,2025-11-28,18942.76,Closed Won
OP008302,L037032,2024-01-10,7623.39,Open
OP008303,L037037,2026-07-14,3785.89,Open
OP008304,L037038,2024-07-04,11989.56,Closed Won
OP008305,L037043,2025-09-23,6411.67,Closed Won
OP008306,L037047,2025-02-06,21269.83,Open
OP008307,L037052,2024-10-05,2813.16,Closed Won
OP008308,L037054,2026-10-05,3827.66,Closed Won
OP008309,L037055,2026-08-20,4279.81,Closed Won
OP008310,L037061,2024-08-26,3126.57,Closed Won
OP008311,L037062,2024-09-25,4124.0,Closed Lost
OP008312,L037065,2025-12-19,2007.52,Closed Won
OP008313,L037066,2025-06-11,4642.8,Open
OP008314,L037074,2025-03-09,1050.51,Closed Won
OP008315,L037082,2025-05-08,4150.66,Closed Lost
OP008316,L037085,2024-08-01,2811.12,Closed Won
OP008317,L037091,2024-11-23,17719.87,Closed Won
OP008318,L037103,2024-10-31,2285.16,Closed Won
OP008319,L037107,2024-07-01,12254.67,Open
OP008320,L037110,2025-04-11,9379.59,Closed Won
OP008321,L037111,2025-10-28,1413.83,Closed Won
OP008322,L037113,2024-11-08,6664.13,Closed Won
OP008323,L037123,2025-01-26,3639.77,Closed Lost
OP008324,L037126,2024-05-23,1738.28,Closed Won
OP008325,L037144,2024-12-20,3692.16,Open
OP008326,L037147,2024-08-06,854.23,Closed Lost
OP008327,L037148,2024-02-23,1718.34,Open
OP008328,L037154,2026-02-21,2995.34,Closed Won
OP008329,L037156,2025-02-24,970.48,Closed Won
OP008330,L037163,2024-03-16,4772.21,Closed Won
OP008331,L037165,2025-03-26,3416.58,Closed Lost
OP008332,L037166,2024-01-18,3984.86,Closed Lost
OP008333,L037169,2025-08-26,9305.12,Closed Won
OP008334,L037170,2026-02-21,581.52,Closed Won
OP008335,L037171,2025-12-22,10706.78,Closed Won
OP008336,L037177,2025-02-14,4738.74,Closed Won
OP008337,L037191,2025-05-12,12501.4,Open
OP008338,L037192,2026-08-23,4253.64,Open
OP008339,L037201,2024-03-08,1415.68,Closed Won
OP008340,L037208,2024-09-03,1474.42,Open
OP008341,L037210,2024-04-10,6218.3,Open
OP008342,L037212,2026-06-24,394.12,Open
OP008343,L037217,2026-06-30,2860.26,Closed Won
OP008344,L037218,2024-01-20,2993.0,Closed Won
OP008345,L037221,2026-02-21,6598.17,Open
OP008346,L037223,2026-03-30,1351.49,Closed Won
OP008347,L037224,2024-02-04,2956.13,Closed Lost
OP008348,L037230,2024-04-04,718.21,Closed Won
OP008349,L037236,2024-11-10,3071.44,Closed Lost
OP008350,L037237,2025-10-26,1639.98,Closed Won
OP008351,L037238,2025-10-26,1609.45,Closed Won
OP008352,L037241,2026-01-13,3999.55,Closed Won
OP008353,L037242,2026-02-04,4588.72,Closed Won
OP008354,L037246,2026-08-05,1315.1,Closed Won
OP008355,L037251,2026-02-05,12811.67,Closed Lost
OP008356,L037252,2026-09-12,4285.34,Closed Lost
OP008357,L037254,2025-12-27,3096.94,Closed Lost
OP008358,L037257,2025-09-02,4288.52,Closed Won
OP008359,L037267,2025-05-14,14488.23,Closed Won
OP008360,L037271,2024-06-14,9235.95,Closed Won
OP008361,L037273,2025-05-12,3605.3,Closed Won
OP008362,L037274,2026-02-13,1395.25,Closed Won
OP008363,L037275,2025-11-16,7075.12,Closed Won
OP008364,L037278,2026-05-23,1158.07,Open
OP008365,L037280,2025-03-26,10802.84,Open
OP008366,L037285,2024-03-19,913.53,Open
OP008367,L037293,2026-01-14,3295.05,Closed Won
OP008368,L037295,2025-06-05,1874.27,Closed Lost
OP008369,L037298,2026-04-20,747.4,Open
OP008370,L037304,2025-12-02,361.14,Closed Won
OP008371,L037311,2025-06-23,894.48,Closed Won
OP008372,L037314,2024-08-21,1286.27,Closed Won
OP008373,L037315,2025-10-15,2708.85,Closed Lost
OP008374,L037327,2026-08-22,1426.54,Closed Won
OP008375,L037334,2026-02-03,1058.46,Open
OP008376,L037348,2026-06-03,4396.95,Closed Won
OP008377,L037350,2024-05-11,1460.29,Closed Won
OP008378,L037352,2024-04-08,5408.32,Open
OP008379,L037356,2026-05-02,366.61,Closed Won
OP008380,L037362,2024-10-15,1761.85,Closed Won
OP008381,L037364,2024-10-09,3259.27,Open
OP008382,L037367,2026-05-18,1962.45,Closed Lost
OP008383,L037375,2026-08-22,2803.99,Closed Won
OP008384,L037377,2026-06-22,675.48,Open
OP008385,L037381,2024-06-22,5969.85,Closed Won
OP008386,L037390,2024-04-21,3018.77,Closed Won
OP008387,L037394,2024-03-26,877.0,Closed Won
OP008388,L037405,2026-03-30,1854.88,Closed Lost
OP008389,L037406,2025-08-29,1957.98,Closed Lost
OP008390,L037407,2025-02-07,3149.12,Closed Won
OP008391,L037409,2026-02-05,22539.31,Closed Won
OP008392,L037418,2024-12-11,602.21,Closed Lost
OP008393,L037420,2025-11-13,5972.7,Open
OP008394,L037423,2026-05-07,3154.69,Open
OP008395,L037425,2026-02-01,1218.03,Closed Won
OP008396,L037428,2025-02-23,2347.61,Closed Lost
OP008397,L037430,2025-12-26,761.31,Closed Won
OP008398,L037438,2025-02-11,1802.26,Closed Won
OP008399,L037451,2026-09-11,955.98,Open
OP008400,L037453,2025-03-21,878.39,Closed Won
OP008401,L037459,2024-11-24,5660.01,Open
OP008402,L037473,2025-08-18,1510.05,Closed Won
OP008403,L037476,2025-04-02,1320.53,Closed Won
OP008404,L037488,2025-09-25,2016.42,Closed Lost
OP008405,L037493,2024-01-27,3889.71,Closed Lost
OP008406,L037494,2025-01-03,6688.66,Closed Won
OP008407,L037499,2025-10-05,5558.63,Open
OP008408,L037501,2025-08-29,11743.01,Closed Won
OP008409,L037502,2026-06-25,3646.87,Closed Won
OP008410,L037507,2024-04-19,16668.76,Closed Won
OP008411,L037508,2026-05-01,13479.41,Open
OP008412,L037511,2024-10-01,967.14,Closed Won
OP008413,L037512,2025-08-05,515.31,Closed Lost
OP008414,L037525,2025-06-19,840.11,Closed Won
OP008415,L037526,2025-03-14,4109.45,Closed Won
OP008416,L037527,2025-09-27,2994.3,Open
OP008417,L037531,2026-03-17,2666.72,Closed Won
OP008418,L037537,2026-04-20,4246.75,Closed Won
OP008419,L037544,2026-08-25,2795.93,Closed Won
OP008420,L037548,2026-02-13,1776.59,Closed Won
OP008421,L037555,2025-06-16,40663.85,Closed Won
OP008422,L037557,2024-06-29,528.08,Closed Lost
OP008423,L037561,2026-02-04,3639.45,Closed Lost
OP008424,L037562,2024-05-14,2465.25,Closed Won
OP008425,L037568,2025-08-19,3510.87,Closed Lost
OP008426,L037578,2024-03-07,18283.89,Open
OP008427,L037582,2026-03-11,1781.54,Closed Lost
OP008428,L037586,2025-02-12,2106.12,Closed Won
OP008429,L037589,2024-03-24,902.23,Closed Lost
OP008430,L037592,2024-05-26,1199.06,Closed Won
OP008431,L037608,2024-12-10,6621.88,Closed Won
OP008432,L037615,2026-08-27,9467.99,Open
OP008433,L037616,2024-07-22,9345.03,Open
OP008434,L037618,2026-02-28,1581.65,Closed Won
OP008435,L037621,2024-12-14,1724.04,Closed Won
OP008436,L037635,2026-06-16,999.27,Closed Lost
OP008437,L037636,2026-03-04,2772.96,Closed Won
OP008438,L037641,2026-05-19,1827.72,Closed Won
OP008439,L037645,2026-05-10,5318.47,Closed Won
OP008440,L037646,2024-03-24,4650.63,Closed Won
OP008441,L037647,2025-05-05,6014.81,Closed Won
OP008442,L037648,2024-07-22,6304.78,Closed Won
OP008443,L037666,2024-06-03,525.92,Closed Won
OP008444,L037667,2024-06-26,1316.06,Closed Won
OP008445,L037669,2025-09-18,14875.07,Closed Lost
OP008446,L037676,2024-11-09,500.5,Closed Won
OP008447,L037678,2024-11-19,6189.72,Closed Won
OP008448,L037679,2026-02-19,6321.55,Open
OP008449,L037683,2025-06-30,6389.62,Closed Won
OP008450,L037686,2025-11-09,4081.37,Closed Won
OP008451,L037690,2026-05-28,19382.25,Closed Lost
OP008452,L037693,2025-12-01,1140.68,Closed Lost
OP008453,L037703,2024-10-01,2845.2,Closed Won
OP008454,L037704,2024-07-06,6769.74,Closed Lost
OP008455,L037706,2025-10-07,3662.96,Closed Won
OP008456,L037707,2025-06-16,1381.22,Closed Won
OP008457,L037712,2024-03-21,2281.08,Closed Won
